,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,ATLANTA_ACTION,GOLDEN STATE_SCORE,ATLANTA_SCORE
390,4,4:08.0,Turnover by S. Livingston (bad pass; steal by P. Millsap),,91,84
391,4,4:07.0,,Personal foul by S. Livingston,91,84
392,4,3:49.0,,A. Horford misses 2-pt jump shot from 19 ft,91,84
393,4,3:48.0,Defensive rebound by D. Green,,91,84
394,4,3:34.0,S. Curry misses 3-pt jump shot from 25 ft,,91,84
395,4,3:32.0,,Defensive rebound by A. Horford,91,84
396,4,3:23.0,,Turnover by D. Schröder (bad pass; steal by A. Bogut),91,84
397,4,3:19.0,S. Curry makes 2-pt layup at rim (assist by A. Bogut),,93,84
398,4,3:05.0,,Turnover by T. Hardaway (lost ball),93,84
399,4,2:49.0,D. Green misses 2-pt layup from 1 ft (block by A. Horford),,93,84
400,4,2:47.0,Offensive rebound by D. Green,,93,84
401,4,2:47.0,Personal foul by D. Schröder,,93,84
402,4,2:47.0,Golden State full timeout,,93,84
403,4,2:47.0,,T. Sefolosha enters the game for K. Korver,93,84
404,4,2:36.0,S. Curry makes 2-pt layup from 1 ft,,95,84
405,4,2:22.0,,D. Schröder makes 2-pt layup from 2 ft,95,86
406,4,2:08.0,Personal foul by D. Schröder,,95,86
407,4,2:08.0,,K. Korver enters the game for T. Sefolosha,95,86
408,4,2:06.0,Personal take foul by A. Horford,,95,86
409,4,2:06.0,A. Bogut makes free throw 1 of 2,,96,86
410,4,2:06.0,A. Bogut misses free throw 2 of 2,,96,86
411,4,2:05.0,,Defensive rebound by A. Horford,96,86
412,4,1:56.0,,Personal foul by A. Bogut,96,86
413,4,1:43.0,,P. Millsap misses 2-pt jump shot from 8 ft (block by D. Green),96,86
414,4,1:43.0,,Offensive rebound by Team,96,86
415,4,1:41.0,,T. Hardaway misses 3-pt jump shot from 26 ft (block by S. Livingston),96,86
416,4,1:41.0,,Offensive rebound by Team,96,86
417,4,1:41.0,,Turnover by Team (shot clock),96,86
418,4,1:27.0,A. Bogut makes 2-pt dunk at rim (assist by D. Green),,98,86
419,4,1:22.0,,Shooting foul by D. Green (drawn by P. Millsap),98,86
420,4,1:22.0,,P. Millsap misses free throw 1 of 2,98,86
421,4,1:22.0,,Offensive rebound by Team,98,86
422,4,1:22.0,,P. Millsap makes free throw 2 of 2,98,87
423,4,1:04.0,S. Curry misses 3-pt jump shot from 26 ft,,98,87
424,4,1:02.0,,Defensive rebound by Team,98,87
425,4,0:56.0,,A. Horford makes 3-pt jump shot from 24 ft (assist by D. Schröder),98,90
426,4,0:50.0,Personal take foul by T. Hardaway,,98,90
427,4,0:50.0,K. Thompson makes free throw 1 of 2,,99,90
428,4,0:50.0,H. Barnes enters the game for A. Bogut,,99,90
429,4,0:50.0,K. Thompson makes free throw 2 of 2,,100,90
430,4,0:50.0,,Atlanta full timeout,100,90
431,4,0:50.0,,T. Sefolosha enters the game for D. Schröder,100,90
432,4,0:50.0,,M. Scott enters the game for T. Hardaway,100,90
433,4,0:43.0,,K. Korver misses 2-pt jump shot from 11 ft,100,90
434,4,0:41.0,Defensive rebound by D. Green,,100,90
435,4,0:36.0,Personal take foul by P. Millsap,,100,90
436,4,0:36.0,S. Curry makes free throw 1 of 2,,101,90
437,4,0:36.0,,D. Schröder enters the game for T. Sefolosha,101,90
438,4,0:36.0,,T. Hardaway enters the game for P. Millsap,101,90
439,4,0:36.0,S. Curry makes free throw 2 of 2,,102,90
440,4,0:26.0,,T. Hardaway makes 2-pt layup from 1 ft (assist by A. Horford),102,92
441,4,0:05.0,D. Green misses 3-pt jump shot from 26 ft,,102,92
442,4,0:05.0,,Defensive rebound by Team,102,92
