,QUARTER,TIME_REMAINING,ATLANTA_ACTION,CLEVELAND_ACTION,ATLANTA_SCORE,CLEVELAND_SCORE
394,4,3:34.0,,K. Irving misses 2-pt jump shot from 5 ft,90,104
395,4,3:33.0,Defensive rebound by T. Hardaway,,90,104
396,4,3:27.0,T. Hardaway misses 2-pt jump shot from 4 ft,,90,104
397,4,3:26.0,,Defensive rebound by K. Love,90,104
398,4,3:07.0,,Shooting foul by M. Muscala (drawn by T. Thompson),90,104
399,4,3:07.0,,T. Thompson makes free throw 1 of 2,90,105
400,4,3:07.0,,T. Thompson misses free throw 2 of 2,90,105
401,4,3:06.0,Defensive rebound by K. Hinrich,,90,105
402,4,2:47.0,T. Hardaway makes 2-pt layup from 1 ft,,92,105
403,4,2:23.0,,T. Thompson misses 2-pt jump shot from 5 ft,92,105
404,4,2:23.0,,Offensive rebound by K. Irving,92,105
405,4,2:19.0,,R. Jefferson misses 3-pt jump shot from 24 ft,92,105
406,4,2:18.0,,Offensive rebound by K. Irving,92,105
407,4,2:00.0,,K. Irving misses 2-pt jump shot from 11 ft,92,105
408,4,1:58.0,,Offensive rebound by R. Jefferson,92,105
409,4,1:58.0,,R. Jefferson makes 2-pt layup at rim,92,107
410,4,1:42.0,D. Schröder misses 3-pt jump shot from 24 ft,,92,107
411,4,1:41.0,,Defensive rebound by T. Thompson,92,107
412,4,1:34.0,,Cleveland full timeout,92,107
413,4,1:34.0,Official timeout,,92,107
414,4,1:34.0,,J. Jones enters the game for K. Love,92,107
415,4,1:34.0,,J. McRae enters the game for T. Thompson,92,107
416,4,1:34.0,,C. Frye enters the game for J. Smith,92,107
417,4,1:34.0,,S. Kaun enters the game for K. Irving,92,107
418,4,1:24.0,,Turnover by R. Jefferson (bad pass; steal by D. Schröder),92,107
419,4,1:17.0,T. Hardaway misses 3-pt jump shot from 24 ft,,92,107
420,4,1:15.0,,Defensive rebound by J. McRae,92,107
421,4,1:00.0,,J. McRae misses 2-pt layup from 2 ft,92,107
422,4,0:59.0,,Offensive rebound by J. McRae,92,107
423,4,0:58.0,,J. McRae makes 2-pt layup at rim,92,109
424,4,0:46.0,K. Humphries makes 2-pt jump shot from 19 ft (assist by K. Hinrich),,94,109
425,4,0:25.0,,J. McRae misses 2-pt jump shot from 5 ft (block by M. Muscala),94,109
426,4,0:23.0,Defensive rebound by M. Muscala,,94,109
427,4,0:09.0,D. Schröder misses 2-pt jump shot from 16 ft,,94,109
428,4,0:09.0,,Defensive rebound by J. McRae,94,109
