,QUARTER,TIME_REMAINING,TORONTO_ACTION,LA CLIPPERS_ACTION,TORONTO_SCORE,LA CLIPPERS_SCORE
271,3,4:56.0,,J. Redick misses 3-pt jump shot from 23 ft,67,46
272,3,4:55.0,Defensive rebound by B. Biyombo,,67,46
273,3,4:36.0,B. Biyombo makes 2-pt layup from 3 ft (assist by D. DeRozan),,69,46
274,3,4:18.0,,Shooting foul by B. Biyombo (drawn by J. Crawford),69,46
275,3,4:18.0,,J. Crawford misses free throw 1 of 2,69,46
276,3,4:18.0,,Offensive rebound by Team,69,46
277,3,4:18.0,P. Patterson enters the game for B. Biyombo,,69,46
278,3,4:18.0,C. Joseph enters the game for D. DeRozan,,69,46
279,3,4:18.0,,J. Crawford makes free throw 2 of 2,69,47
280,3,3:58.0,Personal foul by J. Crawford (drawn by K. Lowry),,69,47
281,3,3:58.0,,A. Rivers enters the game for J. Redick,69,47
282,3,3:42.0,P. Patterson misses 3-pt jump shot from 24 ft,,69,47
283,3,3:41.0,Offensive rebound by L. Scola,,69,47
284,3,3:38.0,L. Scola makes 2-pt jump shot at rim,,71,47
285,3,3:23.0,,C. Paul misses 3-pt jump shot from 26 ft,71,47
286,3,3:22.0,,Offensive rebound by B. Griffin,71,47
287,3,3:16.0,,B. Griffin misses 2-pt layup from 3 ft,71,47
288,3,3:14.0,Defensive rebound by P. Patterson,,71,47
289,3,2:52.0,C. Joseph misses 2-pt jump shot from 16 ft,,71,47
290,3,2:51.0,Offensive rebound by P. Patterson,,71,47
291,3,2:48.0,Turnover by P. Patterson (lost ball; steal by B. Griffin),,71,47
292,3,2:42.0,,J. Crawford misses 3-pt jump shot from 26 ft,71,47
293,3,2:39.0,,Offensive rebound by C. Paul,71,47
294,3,2:30.0,,Personal foul by D. Carroll (drawn by C. Paul),71,47
295,3,2:30.0,,LA Clippers full timeout,71,47
296,3,2:30.0,,W. Johnson enters the game for B. Griffin,71,47
297,3,2:30.0,T. Ross enters the game for K. Lowry,,71,47
298,3,2:30.0,,C. Paul makes free throw 1 of 2,71,48
299,3,2:30.0,,C. Paul makes free throw 2 of 2,71,49
300,3,2:22.0,Personal foul by C. Paul (drawn by C. Joseph),,71,49
301,3,2:22.0,,J. Smith enters the game for C. Paul,71,49
302,3,2:09.0,L. Scola misses 2-pt hook shot from 7 ft,,71,49
303,3,2:04.0,,Defensive rebound by J. Smith,71,49
304,3,1:47.0,,A. Rivers misses 3-pt jump shot from 24 ft,71,49
305,3,1:47.0,,Offensive rebound by J. Smith,71,49
306,3,1:47.0,,Turnover by Team (shot clock),71,49
307,3,1:35.0,T. Ross misses 2-pt jump shot from 3 ft (block by D. Jordan),,71,49
308,3,1:35.0,Offensive rebound by Team,,71,49
309,3,1:23.0,D. Carroll misses 2-pt jump shot from 3 ft,,71,49
310,3,1:18.0,,Defensive rebound by D. Jordan,71,49
311,3,1:16.0,,Personal foul by D. Carroll (drawn by J. Crawford),71,49
312,3,1:16.0,,J. Crawford makes free throw 1 of 2,71,50
313,3,1:16.0,J. Johnson enters the game for D. Carroll,,71,50
314,3,1:16.0,,J. Crawford makes free throw 2 of 2,71,51
315,3,0:52.0,Turnover by L. Scola (lost ball; steal by D. Jordan),,71,51
316,3,0:51.0,,W. Johnson makes 2-pt dunk at rim (assist by D. Jordan),71,53
317,3,0:30.0,T. Ross misses 3-pt jump shot from 26 ft,,71,53
318,3,0:29.0,,Defensive rebound by J. Smith,71,53
319,3,0:26.0,,D. Jordan makes 2-pt dunk at rim (assist by J. Crawford),71,55
320,3,0:02.0,C. Joseph misses 3-pt jump shot from 25 ft (block by W. Johnson),,71,55
321,3,0:02.0,Offensive rebound by Team,,71,55
322,3,0:02.0,Turnover by Team (shot clock),,71,55
323,3,0:01.0,,W. Johnson misses 3-pt jump shot from 31 ft,71,55
324,3,0:00.0,,Offensive rebound by Team,71,55
325,4,11:46.0,,A. Rivers makes 2-pt layup from 2 ft,71,57
326,4,11:35.0,Shooting foul by J. Smith (drawn by D. DeRozan),,71,57
327,4,11:35.0,D. DeRozan makes free throw 1 of 2,,72,57
328,4,11:35.0,B. Biyombo enters the game for J. Johnson,,72,57
329,4,11:35.0,D. DeRozan makes free throw 2 of 2,,73,57
330,4,11:15.0,,A. Rivers makes 2-pt jump shot at rim,73,59
331,4,10:58.0,D. DeRozan misses 2-pt jump shot from 7 ft (block by W. Johnson),,73,59
332,4,10:57.0,,Defensive rebound by D. Jordan,73,59
333,4,10:43.0,,Shooting foul by T. Ross (drawn by J. Crawford),73,59
334,4,10:43.0,,J. Crawford makes free throw 1 of 3,73,60
335,4,10:43.0,,J. Crawford makes free throw 2 of 3,73,61
336,4,10:43.0,,J. Crawford makes free throw 3 of 3,73,62
337,4,10:23.0,C. Joseph misses 2-pt jump shot from 12 ft,,73,62
338,4,10:21.0,,Defensive rebound by J. Smith,73,62
339,4,10:19.0,,Shooting foul by B. Biyombo (drawn by D. Jordan),73,62
340,4,10:19.0,,D. Jordan misses free throw 1 of 2,73,62
341,4,10:19.0,,Offensive rebound by Team,73,62
342,4,10:19.0,K. Lowry enters the game for T. Ross,,73,62
343,4,10:19.0,,D. Jordan misses free throw 2 of 2,73,62
344,4,10:16.0,Defensive rebound by B. Biyombo,,73,62
345,4,9:55.0,D. DeRozan misses 2-pt jump shot from 17 ft,,73,62
346,4,9:55.0,,Defensive rebound by Team,73,62
347,4,9:55.0,Loose ball foul by C. Joseph (drawn by J. Crawford),,73,62
348,4,9:55.0,,B. Griffin enters the game for D. Jordan,73,62
349,4,9:41.0,,J. Smith misses 3-pt jump shot from 28 ft,73,62
350,4,9:41.0,Defensive rebound by K. Lowry,,73,62
351,4,9:35.0,Turnover by K. Lowry (bad pass; steal by J. Smith),,73,62
352,4,9:27.0,,A. Rivers misses 3-pt jump shot from 26 ft,73,62
353,4,9:26.0,,Offensive rebound by A. Rivers,73,62
354,4,9:21.0,,A. Rivers makes 2-pt jump shot from 10 ft,73,64
355,4,8:58.0,Personal foul by A. Rivers (drawn by K. Lowry),,73,64
356,4,8:58.0,Official timeout,,73,64
357,4,8:58.0,D. Carroll enters the game for P. Patterson,,73,64
358,4,8:49.0,Personal foul by W. Johnson (drawn by D. DeRozan),,73,64
359,4,8:42.0,Turnover by D. DeRozan (bad pass; steal by B. Griffin),,73,64
360,4,8:37.0,,Turnover by W. Johnson (step out of bounds),73,64
361,4,8:14.0,C. Joseph misses 2-pt jump shot from 15 ft (block by J. Smith),,73,64
362,4,8:12.0,,Defensive rebound by B. Griffin,73,64
363,4,8:06.0,,Turnover by B. Griffin (bad pass),73,64
364,4,8:06.0,,Loose ball foul by W. Johnson (drawn by K. Lowry),73,64
365,4,7:48.0,C. Joseph misses 2-pt jump shot from 3 ft,,73,64
366,4,7:47.0,Offensive rebound by C. Joseph,,73,64
367,4,7:43.0,D. DeRozan misses 3-pt jump shot from 25 ft,,73,64
368,4,7:43.0,,Defensive rebound by Team,73,64
369,4,7:43.0,Loose ball foul by B. Biyombo (drawn by J. Smith),,73,64
370,4,7:30.0,,W. Johnson makes 3-pt jump shot from 25 ft (assist by A. Rivers),73,67
371,4,7:09.0,K. Lowry misses 2-pt jump shot from 13 ft,,73,67
372,4,7:08.0,Offensive rebound by K. Lowry,,73,67
373,4,7:05.0,K. Lowry misses 2-pt jump shot from 6 ft,,73,67
374,4,7:04.0,,Defensive rebound by B. Griffin,73,67
375,4,6:58.0,,J. Smith misses 3-pt jump shot from 27 ft,73,67
376,4,6:56.0,Defensive rebound by D. Carroll,,73,67
377,4,6:37.0,D. Carroll misses 2-pt jump shot from 3 ft,,73,67
378,4,6:35.0,Offensive rebound by D. Carroll,,73,67
379,4,6:31.0,D. DeRozan makes 2-pt layup from 2 ft,,75,67
380,4,6:31.0,,LA Clippers full timeout,75,67
381,4,6:31.0,L. Scola enters the game for B. Biyombo,,75,67
382,4,6:18.0,,A. Rivers misses 3-pt jump shot from 26 ft,75,67
383,4,6:18.0,Defensive rebound by C. Joseph,,75,67
384,4,6:18.0,,Loose ball foul by J. Smith (drawn by C. Joseph),75,67
385,4,6:18.0,C. Joseph makes free throw 1 of 2,,76,67
386,4,6:18.0,C. Joseph makes free throw 2 of 2,,77,67
387,4,6:02.0,,Turnover by A. Rivers (bad pass; steal by D. Carroll),77,67
