,QUARTER,TIME_REMAINING,MIAMI_ACTION,LA LAKERS_ACTION,MIAMI_SCORE,LA LAKERS_SCORE
393,4,6:56.0,,J. Randle enters the game for R. Kelly,76,78
394,4,6:43.0,,Shooting foul by J. Winslow (drawn by J. Clarkson),76,78
395,4,6:43.0,,J. Clarkson misses free throw 1 of 2,76,78
396,4,6:43.0,,Offensive rebound by Team,76,78
397,4,6:43.0,,J. Clarkson misses free throw 2 of 2,76,78
398,4,6:42.0,,Offensive rebound by L. Nance,76,78
399,4,6:40.0,,L. Nance misses 2-pt layup at rim (block by L. Deng),76,78
400,4,6:39.0,,Offensive rebound by L. Nance,76,78
401,4,6:39.0,,L. Nance misses 2-pt layup at rim (block by H. Whiteside),76,78
402,4,6:39.0,,Offensive rebound by Team,76,78
403,4,6:28.0,,D. Russell misses 2-pt layup at rim (block by H. Whiteside),76,78
404,4,6:26.0,Defensive rebound by D. Wade,,76,78
405,4,6:21.0,Turnover by D. Wade (bad pass; steal by D. Russell),,76,78
406,4,6:17.0,,Personal foul by J. Winslow,76,78
407,4,6:17.0,J. Johnson enters the game for L. Deng,,76,78
408,4,6:06.0,,J. Clarkson makes 2-pt jump shot from 15 ft,76,80
409,4,5:50.0,Personal foul by D. Russell,,76,80
410,4,5:50.0,J. Richardson misses free throw 1 of 2,,76,80
411,4,5:50.0,Offensive rebound by Team,,76,80
412,4,5:50.0,J. Richardson makes free throw 2 of 2,,77,80
413,4,5:32.0,,J. Clarkson misses 3-pt jump shot from 25 ft,77,80
414,4,5:31.0,,Offensive rebound by D. Russell,77,80
415,4,5:21.0,,D. Russell misses 2-pt jump shot from 6 ft,77,80
416,4,5:20.0,Defensive rebound by D. Wade,,77,80
417,4,5:14.0,J. Winslow makes 2-pt dunk at rim (assist by D. Wade),,79,80
418,4,4:50.0,,J. Clarkson makes 2-pt jump shot from 16 ft,79,82
419,4,4:22.0,D. Wade misses 2-pt jump shot from 17 ft,,79,82
420,4,4:21.0,,Defensive rebound by D. Russell,79,82
421,4,4:03.0,,D. Russell misses 2-pt jump shot from 15 ft,79,82
422,4,4:01.0,,Offensive rebound by D. Russell,79,82
423,4,3:40.0,,J. Randle misses 2-pt jump shot from 6 ft,79,82
424,4,3:39.0,,Offensive rebound by R. Hibbert,79,82
425,4,3:19.0,,D. Russell misses 2-pt jump shot from 16 ft,79,82
426,4,3:17.0,Defensive rebound by D. Wade,,79,82
427,4,3:00.0,J. Johnson misses 3-pt jump shot from 26 ft,,79,82
428,4,2:59.0,,Defensive rebound by Team,79,82
429,4,2:59.0,Loose ball foul by H. Whiteside,,79,82
430,4,2:59.0,Official timeout,,79,82
431,4,2:59.0,G. Dragić enters the game for J. Richardson,,79,82
432,4,2:59.0,L. Deng enters the game for J. Winslow,,79,82
433,4,2:59.0,,R. Hibbert makes free throw 1 of 2,79,83
434,4,2:59.0,,R. Hibbert makes free throw 2 of 2,79,84
435,4,2:45.0,D. Wade makes 2-pt layup from 2 ft,,81,84
436,4,2:15.0,,R. Hibbert misses 2-pt jump shot from 19 ft,81,84
437,4,2:14.0,Defensive rebound by H. Whiteside,,81,84
438,4,2:03.0,D. Wade misses 2-pt jump shot from 19 ft,,81,84
439,4,2:03.0,,Defensive rebound by Team,81,84
440,4,1:50.0,,D. Russell misses 2-pt jump shot from 14 ft,81,84
441,4,1:49.0,Defensive rebound by H. Whiteside,,81,84
442,4,1:44.0,G. Dragić misses 2-pt layup from 1 ft (block by L. Nance),,81,84
443,4,1:44.0,Offensive rebound by D. Wade,,81,84
444,4,1:43.0,D. Wade makes 2-pt layup from 1 ft,,83,84
445,4,1:20.0,,Turnover by Team (shot clock),83,84
446,4,1:08.0,D. Wade makes 2-pt layup from 1 ft (assist by J. Johnson),,85,84
447,4,0:50.0,,Shooting foul by D. Wade (drawn by J. Randle),85,84
448,4,0:50.0,,J. Randle makes free throw 1 of 2,85,85
449,4,0:50.0,,J. Randle misses free throw 2 of 2,85,85
450,4,0:49.0,Defensive rebound by H. Whiteside,,85,85
451,4,0:30.0,D. Wade makes 2-pt jump shot from 15 ft (assist by J. Johnson),,87,85
452,4,0:30.0,,LA Lakers full timeout,87,85
453,4,0:30.0,J. Winslow enters the game for G. Dragić,,87,85
454,4,0:20.0,,Shooting foul by H. Whiteside (drawn by J. Clarkson),87,85
455,4,0:20.0,,J. Clarkson makes free throw 1 of 2,87,86
456,4,0:20.0,G. Dragić enters the game for J. Winslow,,87,86
457,4,0:20.0,,J. Clarkson makes free throw 2 of 2,87,87
458,4,0:20.0,Miami full timeout,,87,87
459,4,0:20.0,,B. Bass enters the game for R. Hibbert,87,87
460,4,0:02.0,D. Wade misses 2-pt jump shot from 19 ft,,87,87
461,4,0:00.0,,Defensive rebound by J. Randle,87,87
462,1OT,4:33.0,,B. Bass misses 2-pt jump shot from 17 ft,87,87
463,1OT,4:32.0,Defensive rebound by L. Deng,,87,87
464,1OT,4:23.0,D. Wade misses 2-pt layup from 1 ft,,87,87
465,1OT,4:21.0,,Defensive rebound by J. Randle,87,87
466,1OT,4:02.0,,D. Russell makes 3-pt jump shot from 24 ft (assist by L. Nance),87,90
467,1OT,3:47.0,L. Deng makes 3-pt jump shot from 24 ft (assist by G. Dragić),,90,90
468,1OT,3:37.0,,Personal foul by H. Whiteside,90,90
469,1OT,3:25.0,,J. Clarkson makes 2-pt layup from 2 ft,90,92
470,1OT,3:03.0,Shooting foul by D. Russell (drawn by H. Whiteside),,90,92
471,1OT,3:03.0,H. Whiteside makes free throw 1 of 2,,91,92
472,1OT,3:03.0,H. Whiteside makes free throw 2 of 2,,92,92
473,1OT,2:51.0,,D. Russell makes 2-pt layup at rim,92,94
474,1OT,2:30.0,H. Whiteside makes 2-pt layup at rim (assist by D. Wade),,94,94
475,1OT,2:17.0,,Turnover by D. Russell (lost ball; steal by G. Dragić),94,94
476,1OT,2:05.0,H. Whiteside makes 2-pt layup at rim (assist by D. Wade),,96,94
477,1OT,2:05.0,Shooting foul by J. Randle (drawn by H. Whiteside),,96,94
478,1OT,2:05.0,H. Whiteside misses free throw 1 of 1,,96,94
479,1OT,2:03.0,,Defensive rebound by J. Randle,96,94
480,1OT,1:51.0,,Shooting foul by J. Johnson (drawn by J. Clarkson),96,94
481,1OT,1:51.0,,J. Clarkson makes free throw 1 of 2,96,95
482,1OT,1:51.0,,J. Clarkson makes free throw 2 of 2,96,96
483,1OT,1:38.0,D. Wade makes 2-pt jump shot from 10 ft,,98,96
484,1OT,1:29.0,,J. Clarkson makes 2-pt jump shot from 11 ft,98,98
485,1OT,1:11.0,J. Johnson misses 3-pt jump shot from 24 ft,,98,98
486,1OT,1:10.0,,Defensive rebound by J. Randle,98,98
487,1OT,1:04.0,,Shooting foul by L. Deng (drawn by J. Randle),98,98
488,1OT,1:04.0,,J. Randle makes free throw 1 of 2,98,99
489,1OT,1:04.0,,J. Randle makes free throw 2 of 2,98,100
490,1OT,1:04.0,Miami full timeout,,98,100
491,1OT,0:55.0,G. Dragić misses 3-pt jump shot from 23 ft,,98,100
492,1OT,0:54.0,Offensive rebound by H. Whiteside,,98,100
493,1OT,0:51.0,H. Whiteside misses 2-pt hook shot from 2 ft,,98,100
494,1OT,0:48.0,,Defensive rebound by J. Clarkson,98,100
495,1OT,0:28.0,,Turnover by D. Russell (bad pass; steal by G. Dragić),98,100
496,1OT,0:23.0,D. Wade makes 2-pt layup at rim (assist by G. Dragić),,100,100
497,1OT,0:02.0,,J. Randle makes 2-pt jump shot from 7 ft,100,102
498,1OT,0:02.0,Miami full timeout,,100,102
499,1OT,0:02.0,J. Richardson enters the game for H. Whiteside,,100,102
500,1OT,0:01.0,J. Johnson misses 3-pt jump shot from 24 ft,,100,102
501,1OT,0:00.0,Offensive rebound by Team,,100,102
