,QUARTER,TIME_REMAINING,CHICAGO_ACTION,DETROIT_ACTION,CHICAGO_SCORE,DETROIT_SCORE
381,4,3:52.0,,M. Morris misses 3-pt jump shot from 22 ft,101,91
382,4,3:52.0,,Offensive rebound by S. Johnson,101,91
383,4,3:51.0,Loose ball foul by D. McDermott (drawn by S. Johnson),,101,91
384,4,3:51.0,,S. Johnson makes free throw 1 of 2,101,92
385,4,3:51.0,,S. Johnson makes free throw 2 of 2,101,93
386,4,3:23.0,J. Butler misses 2-pt jump shot from 20 ft,,101,93
387,4,3:22.0,,Defensive rebound by M. Morris,101,93
388,4,3:14.0,,Personal foul by T. Gibson (drawn by R. Jackson),101,93
389,4,3:14.0,,R. Jackson makes free throw 1 of 2,101,94
390,4,3:14.0,,R. Jackson misses free throw 2 of 2,101,94
391,4,3:13.0,Defensive rebound by T. Gibson,,101,94
392,4,2:53.0,D. Rose makes 2-pt layup from 1 ft,,103,94
393,4,2:42.0,,E. İlyasova misses 3-pt jump shot from 23 ft,103,94
394,4,2:42.0,Defensive rebound by D. Rose,,103,94
395,4,2:25.0,D. Rose makes 2-pt hook shot from 6 ft,,105,94
396,4,2:24.0,,Detroit full timeout,105,94
397,4,2:24.0,Chicago full timeout,,105,94
398,4,2:08.0,,M. Morris makes 2-pt jump shot from 6 ft,105,96
399,4,1:48.0,P. Gasol makes 2-pt jump shot from 21 ft (assist by D. Rose),,107,96
400,4,1:39.0,,R. Jackson misses 2-pt layup at rim,107,96
401,4,1:38.0,,Offensive rebound by A. Drummond,107,96
402,4,1:37.0,,A. Drummond misses 2-pt layup from 1 ft,107,96
403,4,1:36.0,Defensive rebound by P. Gasol,,107,96
404,4,1:15.0,D. McDermott misses 3-pt jump shot from 23 ft,,107,96
405,4,1:15.0,,Defensive rebound by Team,107,96
406,4,1:05.0,,M. Morris makes 2-pt layup at rim (assist by R. Jackson),107,98
407,4,0:53.0,P. Gasol makes 2-pt dunk at rim,,109,98
408,4,0:47.0,,R. Jackson makes 3-pt jump shot from 26 ft,109,101
409,4,0:40.0,Personal foul by S. Johnson (drawn by J. Butler),,109,101
410,4,0:37.0,Chicago full timeout,,109,101
411,4,0:34.0,Personal foul by M. Morris (drawn by J. Butler),,109,101
412,4,0:34.0,J. Butler makes free throw 1 of 2,,110,101
413,4,0:34.0,E. Moore enters the game for D. McDermott,,110,101
414,4,0:34.0,J. Butler makes free throw 2 of 2,,111,101
415,4,0:34.0,,Detroit full timeout,111,101
416,4,0:27.0,,E. İlyasova misses 3-pt jump shot from 25 ft,111,101
417,4,0:27.0,,Offensive rebound by R. Jackson,111,101
418,4,0:26.0,,R. Jackson misses 2-pt layup from 2 ft,111,101
419,4,0:26.0,,Offensive rebound by A. Drummond,111,101
420,4,0:26.0,,Shooting foul by P. Gasol (drawn by A. Drummond),111,101
421,4,0:26.0,,A. Drummond misses free throw 1 of 2,111,101
422,4,0:26.0,,Offensive rebound by Team,111,101
423,4,0:26.0,D. McDermott enters the game for E. Moore,,111,101
424,4,0:26.0,,A. Drummond misses free throw 2 of 2,111,101
425,4,0:26.0,,Offensive rebound by E. İlyasova,111,101
426,4,0:20.0,,E. İlyasova misses 2-pt jump shot from 7 ft,111,101
427,4,0:20.0,Defensive rebound by P. Gasol,,111,101
