,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,MEMPHIS_ACTION,GOLDEN STATE_SCORE,MEMPHIS_SCORE
394,4,3:58.0,Turnover by S. Curry (lost ball; steal by X. Munford),,90,93
395,4,3:41.0,,X. Munford misses 2-pt jump shot from 8 ft,90,93
396,4,3:39.0,Defensive rebound by D. Green,,90,93
397,4,3:32.0,D. Green makes 2-pt layup at rim,,92,93
398,4,3:32.0,Shooting foul by X. Munford (drawn by D. Green),,92,93
399,4,3:32.0,D. Green misses free throw 1 of 1,,92,93
400,4,3:31.0,,Defensive rebound by Z. Randolph,92,93
401,4,3:14.0,Violation by K. Thompson (kicked ball),,92,93
402,4,3:01.0,,Z. Randolph makes 2-pt jump shot from 4 ft (assist by V. Carter),92,95
403,4,2:45.0,K. Thompson misses 3-pt jump shot from 25 ft,,92,95
404,4,2:44.0,,Defensive rebound by V. Carter,92,95
405,4,2:24.0,,Z. Randolph makes 2-pt jump shot from 3 ft,92,97
406,4,2:12.0,D. Green makes 2-pt layup from 2 ft (assist by S. Curry),,94,97
407,4,2:12.0,Shooting foul by V. Carter (drawn by D. Green),,94,97
408,4,2:12.0,D. Green makes free throw 1 of 1,,95,97
409,4,1:53.0,,M. Barnes misses 3-pt jump shot from 25 ft,95,97
410,4,1:51.0,Defensive rebound by S. Curry,,95,97
411,4,1:40.0,H. Barnes makes 3-pt jump shot from 25 ft (assist by S. Curry),,98,97
412,4,1:23.0,,Personal foul by H. Barnes,98,97
413,4,1:13.0,,X. Munford misses 2-pt layup from 3 ft,98,97
414,4,1:13.0,,Offensive rebound by M. Barnes,98,97
415,4,1:13.0,,Shooting foul by D. Green (drawn by M. Barnes),98,97
416,4,1:13.0,,M. Barnes makes free throw 1 of 2,98,98
417,4,1:13.0,Golden State full timeout,,98,98
418,4,1:13.0,,J. Green enters the game for Z. Randolph,98,98
419,4,1:13.0,,M. Barnes makes free throw 2 of 2,98,99
420,4,1:01.0,S. Curry misses 2-pt layup from 2 ft,,98,99
421,4,1:01.0,Offensive rebound by D. Green,,98,99
422,4,1:00.0,D. Green makes 2-pt layup at rim,,100,99
423,4,1:00.0,,Memphis full timeout,100,99
424,4,1:00.0,,Z. Randolph enters the game for J. Green,100,99
425,4,0:47.0,,Z. Randolph misses 2-pt jump shot from 6 ft,100,99
426,4,0:45.0,Defensive rebound by S. Curry,,100,99
427,4,0:31.0,S. Curry misses 3-pt jump shot from 25 ft,,100,99
428,4,0:30.0,Offensive rebound by D. Green,,100,99
429,4,0:09.0,S. Curry misses 3-pt jump shot from 23 ft,,100,99
430,4,0:08.0,,Defensive rebound by M. Barnes,100,99
431,4,0:08.0,,Memphis full timeout,100,99
432,4,0:04.0,,L. Stephenson misses 2-pt jump shot from 4 ft (block by K. Thompson),100,99
433,4,0:02.0,,Offensive rebound by L. Stephenson,100,99
434,4,0:01.0,,L. Stephenson misses 2-pt jump shot from 15 ft,100,99
435,4,0:01.0,Defensive rebound by Team,,100,99
436,4,0:01.0,Golden State full timeout,,100,99
437,4,0:01.0,,J. Green enters the game for Z. Randolph,100,99
