,QUARTER,TIME_REMAINING,UTAH_ACTION,SAN ANTONIO_ACTION,UTAH_SCORE,SAN ANTONIO_SCORE
248,3,7:45.0,,Personal foul by T. Booker (drawn by D. West),59,83
249,3,7:39.0,,J. Simmons makes 3-pt jump shot from 24 ft (assist by T. Duncan),59,86
250,3,7:23.0,R. Hood makes 2-pt jump shot from 16 ft,,61,86
251,3,7:14.0,,Personal foul by G. Hayward (drawn by J. Simmons),61,86
252,3,7:09.0,,Turnover by J. Simmons (bad pass; steal by G. Hayward),61,86
253,3,6:58.0,Turnover by Team (back court),,61,86
254,3,6:48.0,,Turnover by K. Anderson (3 sec),61,86
255,3,6:26.0,T. Burke misses 2-pt jump shot from 8 ft,,61,86
256,3,6:25.0,Offensive rebound by T. Booker,,61,86
257,3,6:25.0,T. Booker makes 2-pt layup from 1 ft,,63,86
258,3,6:25.0,,San Antonio full timeout,63,86
259,3,6:25.0,,K. Leonard enters the game for K. Anderson,63,86
260,3,6:25.0,,M. Ginóbili enters the game for J. Simmons,63,86
261,3,6:25.0,C. Johnson enters the game for R. Hood,,63,86
262,3,6:09.0,,T. Duncan makes 2-pt layup from 1 ft (assist by D. West),63,88
263,3,5:50.0,Turnover by T. Booker (bad pass; steal by M. Ginóbili),,63,88
264,3,5:30.0,,Turnover by M. Ginóbili (bad pass; steal by T. Booker),63,88
265,3,5:13.0,G. Hayward makes 2-pt jump shot from 7 ft,,65,88
266,3,4:58.0,,M. Ginóbili misses 3-pt jump shot from 25 ft,65,88
267,3,4:57.0,,Offensive rebound by D. West,65,88
268,3,4:41.0,J. Withey enters the game for T. Pleiß,,65,88
269,3,4:36.0,,T. Duncan misses 2-pt jump shot from 18 ft,65,88
270,3,4:35.0,Defensive rebound by J. Withey,,65,88
271,3,4:14.0,T. Burke misses 3-pt jump shot from 25 ft,,65,88
272,3,4:13.0,,Defensive rebound by M. Ginóbili,65,88
273,3,4:02.0,,T. Duncan makes 2-pt jump shot from 5 ft (assist by M. Ginóbili),65,90
274,3,3:47.0,C. Johnson misses 3-pt jump shot from 24 ft,,65,90
275,3,3:46.0,,Defensive rebound by D. West,65,90
276,3,3:35.0,,T. Duncan makes 2-pt jump shot from 17 ft (assist by M. Ginóbili),65,92
277,3,3:24.0,C. Johnson misses 3-pt jump shot from 22 ft,,65,92
278,3,3:23.0,,Defensive rebound by D. West,65,92
279,3,3:11.0,,T. Duncan misses 2-pt jump shot from 6 ft (block by C. Johnson),65,92
280,3,3:10.0,Defensive rebound by G. Hayward,,65,92
281,3,3:10.0,Personal foul by D. West (drawn by G. Hayward),,65,92
282,3,3:10.0,,B. Marjanović enters the game for T. Duncan,65,92
283,3,3:10.0,,B. Diaw enters the game for D. West,65,92
284,3,3:10.0,Utah full timeout,,65,92
285,3,3:10.0,J. Ingles enters the game for G. Hayward,,65,92
286,3,3:10.0,T. Pleiß enters the game for J. Withey,,65,92
287,3,2:56.0,Personal foul by M. Ginóbili (drawn by T. Booker),,65,92
288,3,2:55.0,Turnover by C. Johnson (bad pass),,65,92
289,3,2:45.0,,P. Mills misses 3-pt jump shot from 24 ft,65,92
290,3,2:44.0,Defensive rebound by T. Booker,,65,92
291,3,2:30.0,J. Ingles misses 2-pt jump shot from 19 ft,,65,92
292,3,2:29.0,,Defensive rebound by K. Leonard,65,92
293,3,2:20.0,,Turnover by K. Leonard (lost ball; steal by C. Johnson),65,92
294,3,2:11.0,T. Burke makes 2-pt jump shot from 18 ft,,67,92
295,3,1:59.0,,Turnover by M. Ginóbili (bad pass; steal by C. Johnson),67,92
296,3,1:54.0,T. Burke makes 3-pt jump shot from 24 ft (assist by T. Booker),,70,92
297,3,1:27.0,,K. Leonard makes 3-pt jump shot from 24 ft (assist by B. Diaw),70,95
298,3,1:13.0,C. Johnson makes 2-pt layup from 1 ft (assist by T. Pleiß),,72,95
299,3,0:58.0,,Turnover by M. Ginóbili (bad pass; steal by J. Ingles),72,95
300,3,0:36.0,T. Burke misses 2-pt jump shot from 17 ft,,72,95
301,3,0:35.0,,Defensive rebound by K. Leonard,72,95
302,3,0:17.0,,K. Leonard misses 2-pt jump shot from 10 ft,72,95
303,3,0:16.0,Defensive rebound by T. Booker,,72,95
304,3,0:11.0,Personal foul by M. Ginóbili (drawn by T. Burke),,72,95
305,3,0:11.0,T. Lyles enters the game for T. Pleiß,,72,95
306,3,0:00.0,T. Burke misses 2-pt layup from 2 ft,,72,95
307,3,0:00.0,Offensive rebound by T. Booker,,72,95
308,3,0:00.0,T. Booker makes 2-pt layup from 1 ft,,74,95
309,4,11:45.0,C. Johnson makes 3-pt jump shot from 24 ft (assist by T. Burke),,77,95
310,4,11:28.0,,Personal foul by J. Ingles (drawn by K. Leonard),77,95
311,4,11:15.0,,M. Ginóbili makes 2-pt hook shot from 4 ft,77,97
312,4,10:54.0,T. Burke makes 2-pt jump shot from 17 ft,,79,97
313,4,10:40.0,,M. Ginóbili makes 3-pt jump shot from 25 ft (assist by B. Diaw),79,100
314,4,10:18.0,T. Lyles misses 2-pt jump shot from 3 ft,,79,100
315,4,10:17.0,,Defensive rebound by K. Leonard,79,100
316,4,10:06.0,,K. Leonard makes 2-pt dunk at rim,79,102
317,4,9:42.0,T. Burke makes 2-pt jump shot from 19 ft,,81,102
318,4,9:31.0,,Turnover by B. Diaw (bad pass; steal by C. Johnson),81,102
319,4,9:29.0,,R. McCallum enters the game for P. Mills,81,102
320,4,9:29.0,R. Neto enters the game for T. Burke,,81,102
321,4,9:29.0,T. Pleiß enters the game for J. Withey,,81,102
322,4,9:14.0,J. Ingles makes 3-pt jump shot from 24 ft,,84,102
323,4,9:01.0,,Offensive foul by R. McCallum (drawn by R. Neto),84,102
324,4,9:01.0,,Turnover by R. McCallum (offensive foul),84,102
325,4,8:45.0,C. Johnson misses 3-pt jump shot from 22 ft,,84,102
326,4,8:45.0,,Defensive rebound by M. Ginóbili,84,102
327,4,8:36.0,,B. Marjanović makes 2-pt jump shot from 3 ft (assist by B. Diaw),84,104
328,4,8:36.0,,Shooting foul by J. Ingles (drawn by B. Marjanović),84,104
329,4,8:36.0,Official timeout,,84,104
330,4,8:36.0,,K. Anderson enters the game for M. Ginóbili,84,104
331,4,8:36.0,,B. Marjanović makes free throw 1 of 1,84,105
332,4,8:17.0,J. Ingles misses 3-pt jump shot from 24 ft,,84,105
333,4,8:16.0,,Defensive rebound by K. Leonard,84,105
334,4,8:10.0,,K. Leonard misses 3-pt jump shot from 23 ft,84,105
335,4,8:09.0,Defensive rebound by R. Neto,,84,105
336,4,7:48.0,T. Pleiß makes 2-pt dunk at rim (assist by J. Ingles),,86,105
337,4,7:25.0,,K. Leonard misses 3-pt jump shot from 24 ft,86,105
338,4,7:24.0,Defensive rebound by J. Ingles,,86,105
339,4,7:19.0,Personal foul by K. Anderson (drawn by J. Ingles),,86,105
340,4,7:19.0,,J. Simmons enters the game for K. Leonard,86,105
341,4,7:04.0,Turnover by J. Ingles (bad pass; steal by R. McCallum),,86,105
342,4,6:45.0,,J. Simmons makes 2-pt layup from 2 ft (assist by R. McCallum),86,107
343,4,6:36.0,Turnover by R. Neto (bad pass; steal by K. Anderson),,86,107
344,4,6:35.0,,Personal foul by J. Ingles (drawn by K. Anderson),86,107
345,4,6:35.0,,M. Bonner enters the game for B. Diaw,86,107
346,4,6:25.0,,J. Simmons misses 3-pt jump shot from 24 ft,86,107
347,4,6:24.0,,Offensive rebound by B. Marjanović,86,107
348,4,6:23.0,,B. Marjanović makes 2-pt dunk from 1 ft,86,109
349,4,6:23.0,,Shooting foul by T. Pleiß (drawn by B. Marjanović),86,109
350,4,6:23.0,,B. Marjanović misses free throw 1 of 1,86,109
351,4,6:22.0,Defensive rebound by T. Lyles,,86,109
352,4,6:06.0,T. Pleiß makes 2-pt jump shot from 14 ft (assist by T. Lyles),,88,109
353,4,5:49.0,,B. Marjanović misses 2-pt jump shot from 7 ft,88,109
354,4,5:47.0,Defensive rebound by C. Johnson,,88,109
355,4,5:41.0,J. Ingles makes 2-pt layup from 1 ft (assist by R. Neto),,90,109
356,4,5:41.0,,San Antonio full timeout,90,109
357,4,5:41.0,,R. Butler enters the game for B. Marjanović,90,109
358,4,5:24.0,,K. Anderson misses 2-pt jump shot from 15 ft,90,109
359,4,5:21.0,Defensive rebound by Team,,90,109
360,4,5:10.0,R. Neto misses 2-pt layup from 2 ft,,90,109
361,4,5:07.0,,Defensive rebound by K. Anderson,90,109
362,4,4:53.0,,M. Bonner makes 3-pt jump shot from 25 ft (assist by J. Simmons),90,112
363,4,4:38.0,Shooting foul by R. McCallum (drawn by R. Neto),,90,112
364,4,4:38.0,R. Neto makes free throw 1 of 2,,91,112
365,4,4:38.0,R. Neto makes free throw 2 of 2,,92,112
366,4,4:21.0,,J. Simmons misses 3-pt jump shot from 22 ft,92,112
367,4,4:20.0,Defensive rebound by T. Lyles,,92,112
368,4,4:14.0,,Violation by J. Simmons (def goaltending),92,112
369,4,4:14.0,R. Neto makes 2-pt layup from 2 ft (assist by J. Ingles),,94,112
370,4,3:55.0,,R. Butler misses 3-pt jump shot from 24 ft,94,112
371,4,3:54.0,Defensive rebound by J. Ingles,,94,112
372,4,3:48.0,Turnover by C. Johnson (bad pass),,94,112
373,4,3:30.0,,M. Bonner misses 2-pt jump shot from 7 ft,94,112
374,4,3:29.0,,Offensive rebound by Team,94,112
375,4,3:26.0,,K. Anderson makes 2-pt jump shot from 14 ft (assist by R. McCallum),94,114
376,4,3:11.0,Turnover by J. Ingles (bad pass),,94,114
377,4,3:03.0,,M. Bonner misses 3-pt jump shot from 26 ft,94,114
378,4,3:02.0,,Offensive rebound by K. Anderson,94,114
379,4,3:01.0,,K. Anderson makes 2-pt layup from 2 ft,94,116
380,4,2:43.0,J. Ingles misses 3-pt jump shot from 24 ft,,94,116
381,4,2:40.0,Offensive rebound by R. Neto,,94,116
382,4,2:38.0,T. Pleiß misses 2-pt layup from 2 ft (block by R. McCallum),,94,116
