,QUARTER,TIME_REMAINING,MIAMI_ACTION,INDIANA_ACTION,MIAMI_SCORE,INDIANA_SCORE
393,4,1:04.0,,P. George makes free throw 1 of 2,84,85
394,4,1:04.0,,P. George makes free throw 2 of 2,84,86
395,4,0:51.0,D. Wade misses 2-pt jump shot from 18 ft,,84,86
396,4,0:50.0,,Defensive rebound by J. Hill,84,86
397,4,0:35.0,,P. George misses 3-pt jump shot from 22 ft,84,86
398,4,0:34.0,,Offensive rebound by J. Hill,84,86
399,4,0:34.0,,J. Hill makes 2-pt layup from 1 ft,84,88
400,4,0:34.0,Miami full timeout,,84,88
401,4,0:34.0,L. Deng enters the game for H. Whiteside,,84,88
402,4,0:34.0,T. Johnson enters the game for J. Winslow,,84,88
403,4,0:33.0,T. Johnson makes 2-pt layup at rim (assist by D. Wade),,86,88
404,4,0:33.0,,Indiana full timeout,86,88
405,4,0:33.0,,G. Robinson enters the game for I. Mahinmi,86,88
406,4,0:33.0,J. Winslow enters the game for L. Deng,,86,88
407,4,0:33.0,H. Whiteside enters the game for T. Johnson,,86,88
408,4,0:09.0,,J. Hill misses 2-pt jump shot from 19 ft,86,88
409,4,0:08.0,,Offensive rebound by G. Robinson,86,88
410,4,0:07.0,,Personal foul by G. Dragić (drawn by G. Robinson),86,88
411,4,0:07.0,,G. Robinson misses free throw 1 of 2,86,88
412,4,0:07.0,,Offensive rebound by Team,86,88
413,4,0:07.0,,G. Robinson makes free throw 2 of 2,86,89
414,4,0:07.0,Miami full timeout,,86,89
415,4,0:07.0,T. Johnson enters the game for H. Whiteside,,86,89
416,4,0:07.0,,I. Mahinmi enters the game for J. Hill,86,89
417,4,0:05.0,Shooting foul by M. Ellis (drawn by T. Johnson),,86,89
418,4,0:05.0,T. Johnson misses free throw 1 of 2,,86,89
419,4,0:05.0,Offensive rebound by Team,,86,89
420,4,0:05.0,,J. Hill enters the game for G. Robinson,86,89
421,4,0:05.0,,L. Allen enters the game for I. Mahinmi,86,89
422,4,0:05.0,T. Johnson makes free throw 2 of 2,,87,89
423,4,0:05.0,,Indiana full timeout,87,89
424,4,0:05.0,,C. Budinger enters the game for L. Allen,87,89
425,4,0:05.0,,G. Robinson enters the game for J. Hill,87,89
426,4,0:04.0,,Personal take foul by J. Winslow (drawn by P. George),87,89
427,4,0:04.0,,P. George makes free throw 1 of 2,87,90
428,4,0:04.0,H. Whiteside enters the game for T. Johnson,,87,90
429,4,0:04.0,,P. George misses free throw 2 of 2,87,90
430,4,0:04.0,Defensive rebound by H. Whiteside,,87,90
431,4,0:04.0,Miami full timeout,,87,90
432,4,0:04.0,T. Johnson enters the game for H. Whiteside,,87,90
433,4,0:04.0,,I. Mahinmi enters the game for C. Budinger,87,90
434,4,0:02.0,D. Wade misses 3-pt jump shot from 23 ft,,87,90
435,4,0:01.0,,Defensive rebound by M. Ellis,87,90
