,QUARTER,TIME_REMAINING,PORTLAND_ACTION,MEMPHIS_ACTION,PORTLAND_SCORE,MEMPHIS_SCORE
387,4,0:23.0,,C. Lee enters the game for T. Allen,100,99
388,4,0:23.0,E. Davis enters the game for M. Leonard,,100,99
389,4,0:20.0,,M. Conley makes 2-pt jump shot from 11 ft,100,101
390,4,0:20.0,Portland full timeout,,100,101
391,4,0:20.0,,T. Allen enters the game for C. Lee,100,101
392,4,0:17.0,D. Lillard misses 2-pt jump shot from 20 ft,,100,101
393,4,0:15.0,Offensive rebound by E. Davis,,100,101
394,4,0:13.0,E. Davis misses 2-pt layup at rim,,100,101
395,4,0:11.0,Offensive rebound by E. Davis,,100,101
396,4,0:11.0,E. Davis misses 2-pt layup at rim,,100,101
397,4,0:10.0,,Defensive rebound by M. Conley,100,101
398,4,0:08.0,,Shooting foul by G. Henderson (drawn by T. Allen),100,101
399,4,0:08.0,,T. Allen misses free throw 1 of 2,100,101
400,4,0:08.0,,Offensive rebound by Team,100,101
401,4,0:08.0,M. Plumlee enters the game for C. McCollum,,100,101
402,4,0:08.0,,M. Chalmers enters the game for Z. Randolph,100,101
403,4,0:08.0,A. Crabbe enters the game for A. Aminu,,100,101
404,4,0:08.0,C. McCollum enters the game for M. Plumlee,,100,101
405,4,0:08.0,,T. Allen makes free throw 2 of 2,100,102
406,4,0:02.0,D. Lillard misses 3-pt jump shot from 27 ft,,100,102
407,4,0:01.0,Offensive rebound by C. McCollum,,100,102
408,4,0:01.0,C. McCollum misses 2-pt layup at rim,,100,102
409,4,0:00.0,Offensive rebound by A. Crabbe,,100,102
410,4,0:00.0,A. Crabbe makes 2-pt layup from 1 ft,,102,102
411,1OT,4:43.0,Personal foul by T. Allen (drawn by C. McCollum),,102,102
412,1OT,4:30.0,G. Henderson misses 2-pt jump shot from 17 ft,,102,102
413,1OT,4:29.0,,Defensive rebound by Z. Randolph,102,102
414,1OT,4:12.0,,Z. Randolph misses 2-pt jump shot from 4 ft (block by E. Davis),102,102
415,1OT,4:12.0,,Offensive rebound by Team,102,102
416,1OT,4:10.0,,Personal foul by E. Davis (drawn by Z. Randolph),102,102
417,1OT,3:56.0,,Personal foul by E. Davis (drawn by M. Barnes),102,102
418,1OT,3:48.0,,M. Conley misses 2-pt jump shot from 5 ft,102,102
419,1OT,3:46.0,Defensive rebound by D. Lillard,,102,102
420,1OT,3:34.0,C. McCollum makes 2-pt layup from 1 ft,,104,102
421,1OT,3:15.0,,Z. Randolph misses 2-pt jump shot from 3 ft,104,102
422,1OT,3:15.0,,Offensive rebound by Team,104,102
423,1OT,3:15.0,,Personal foul by D. Lillard (drawn by M. Barnes),104,102
424,1OT,3:06.0,,J. Green misses 3-pt jump shot from 25 ft,104,102
425,1OT,3:06.0,Defensive rebound by C. McCollum,,104,102
426,1OT,2:56.0,C. McCollum makes 2-pt jump shot from 14 ft,,106,102
427,1OT,2:36.0,,Z. Randolph misses 2-pt layup from 1 ft (block by C. McCollum),106,102
428,1OT,2:35.0,,Offensive rebound by J. Green,106,102
429,1OT,2:33.0,,Memphis full timeout,106,102
430,1OT,2:27.0,,M. Conley misses 2-pt layup from 1 ft,106,102
431,1OT,2:27.0,,Offensive rebound by Team,106,102
432,1OT,2:27.0,,Turnover by Team (shot clock),106,102
433,1OT,2:12.0,C. McCollum makes 2-pt jump shot from 12 ft,,108,102
434,1OT,1:58.0,,M. Conley misses 2-pt jump shot from 21 ft,108,102
435,1OT,1:58.0,Defensive rebound by E. Davis,,108,102
436,1OT,1:51.0,C. McCollum misses 2-pt layup at rim (block by J. Green),,108,102
437,1OT,1:48.0,,Defensive rebound by M. Conley,108,102
438,1OT,1:41.0,,Z. Randolph makes 2-pt layup from 2 ft (assist by M. Conley),108,104
439,1OT,1:18.0,A. Aminu misses 2-pt jump shot from 15 ft,,108,104
440,1OT,1:18.0,,Defensive rebound by Team,108,104
441,1OT,1:17.0,,M. Chalmers enters the game for T. Allen,108,104
442,1OT,1:09.0,,M. Barnes misses 3-pt jump shot from 24 ft,108,104
443,1OT,1:09.0,,Offensive rebound by Z. Randolph,108,104
444,1OT,1:00.0,,M. Conley makes 2-pt jump shot from 7 ft,108,106
445,1OT,0:44.0,D. Lillard misses 3-pt jump shot from 25 ft,,108,106
446,1OT,0:43.0,,Defensive rebound by M. Barnes,108,106
447,1OT,0:31.0,,Turnover by M. Barnes (offensive goaltending),108,106
448,1OT,0:31.0,Portland full timeout,,108,106
449,1OT,0:31.0,,T. Allen enters the game for M. Chalmers,108,106
450,1OT,0:31.0,A. Crabbe enters the game for A. Aminu,,108,106
451,1OT,0:31.0,Portland full timeout,,108,106
452,1OT,0:15.0,C. McCollum misses 2-pt jump shot from 8 ft (block by J. Green),,108,106
453,1OT,0:14.0,,Defensive rebound by Z. Randolph,108,106
454,1OT,0:11.0,,T. Allen misses 2-pt layup from 1 ft,108,106
455,1OT,0:09.0,,Offensive rebound by J. Green,108,106
456,1OT,0:09.0,,J. Green misses 2-pt layup at rim,108,106
457,1OT,0:08.0,Defensive rebound by E. Davis,,108,106
458,1OT,0:08.0,Personal foul by M. Barnes (drawn by E. Davis),,108,106
459,1OT,0:08.0,M. Leonard enters the game for E. Davis,,108,106
460,1OT,0:07.0,Personal take foul by M. Barnes (drawn by E. Davis),,108,106
461,1OT,0:07.0,,V. Carter enters the game for M. Barnes,108,106
462,1OT,0:07.0,E. Davis enters the game for M. Leonard,,108,106
463,1OT,0:07.0,D. Lillard makes free throw 1 of 2,,109,106
464,1OT,0:07.0,D. Lillard makes free throw 2 of 2,,110,106
465,1OT,0:07.0,,Memphis full timeout,110,106
466,1OT,0:07.0,,C. Lee enters the game for T. Allen,110,106
467,1OT,0:07.0,A. Aminu enters the game for C. McCollum,,110,106
468,1OT,0:05.0,,J. Green misses 3-pt jump shot from 22 ft,110,106
469,1OT,0:04.0,Defensive rebound by E. Davis,,110,106
470,1OT,0:03.0,Personal take foul by M. Conley (drawn by E. Davis),,110,106
471,1OT,0:03.0,E. Davis makes free throw 1 of 2,,111,106
472,1OT,0:03.0,E. Davis makes free throw 2 of 2,,112,106
