,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,ATLANTA_ACTION,CHARLOTTE_SCORE,ATLANTA_SCORE
390,4,2:12.0,J. Lin misses 3-pt jump shot from 25 ft,,72,83
391,4,2:11.0,,Defensive rebound by J. Teague,72,83
392,4,1:53.0,,A. Horford makes 2-pt layup from 1 ft (assist by J. Teague),72,85
393,4,1:53.0,Charlotte full timeout,,72,85
394,4,1:53.0,F. Kaminsky enters the game for C. Zeller,,72,85
395,4,1:37.0,Personal foul by T. Hardaway (drawn by J. Lin),,72,85
396,4,1:37.0,J. Lin makes free throw 1 of 2,,73,85
397,4,1:37.0,J. Lin makes free throw 2 of 2,,74,85
398,4,1:19.0,,J. Teague makes 2-pt layup from 1 ft,74,87
399,4,1:05.0,F. Kaminsky makes 2-pt jump shot from 8 ft,,76,87
400,4,0:44.0,,Personal foul by J. Lin (drawn by J. Teague),76,87
401,4,0:44.0,,M. Muscala enters the game for A. Horford,76,87
402,4,0:30.0,,M. Muscala misses 2-pt layup from 2 ft,76,87
403,4,0:29.0,Defensive rebound by F. Kaminsky,,76,87
404,4,0:21.0,K. Walker misses 3-pt jump shot from 25 ft,,76,87
405,4,0:20.0,,Defensive rebound by M. Scott,76,87
