,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,GOLDEN STATE_ACTION,SACRAMENTO_SCORE,GOLDEN STATE_SCORE
384,4,8:52.0,,M. Speights misses free throw 2 of 2,76,102
385,4,8:51.0,Defensive rebound by D. Collison,,76,102
386,4,8:38.0,O. Casspi makes 3-pt jump shot from 25 ft (assist by S. Curry),,79,102
387,4,8:18.0,,D. Green misses 2-pt layup from 1 ft,79,102
388,4,8:16.0,,Offensive rebound by D. Green,79,102
389,4,8:16.0,,D. Green misses 2-pt layup from 1 ft,79,102
390,4,8:15.0,,Offensive rebound by D. Green,79,102
391,4,8:15.0,,D. Green misses 2-pt layup from 1 ft,79,102
392,4,8:14.0,Defensive rebound by Q. Acy,,79,102
393,4,8:02.0,D. Collison misses 2-pt jump shot from 20 ft,,79,102
394,4,8:00.0,,Defensive rebound by A. Iguodala,79,102
395,4,7:51.0,,M. Speights misses 2-pt dunk at rim (block by E. Moreland),79,102
396,4,7:50.0,Defensive rebound by D. Collison,,79,102
397,4,7:43.0,Q. Acy makes 2-pt dunk at rim (assist by D. Collison),,81,102
398,4,7:24.0,,M. Speights makes 2-pt dunk at rim (assist by D. Green),81,104
399,4,7:14.0,D. Collison makes 2-pt layup from 2 ft,,83,104
400,4,6:53.0,,A. Iguodala makes 3-pt jump shot from 26 ft (assist by M. Speights),83,107
401,4,6:41.0,S. Curry misses 2-pt jump shot from 7 ft,,83,107
402,4,6:41.0,,Defensive rebound by M. Speights,83,107
403,4,6:23.0,,D. Green misses 3-pt jump shot from 24 ft,83,107
404,4,6:23.0,,Offensive rebound by A. Iguodala,83,107
405,4,6:04.0,,D. Green makes 2-pt layup from 2 ft (assist by A. Iguodala),83,109
406,4,5:56.0,Turnover by D. Collison (lost ball; steal by L. Barbosa),,83,109
407,4,5:53.0,,Shooting foul by Q. Acy (drawn by L. Barbosa),83,109
408,4,5:53.0,,Golden State full timeout,83,109
409,4,5:53.0,,J. Thompson enters the game for D. Green,83,109
410,4,5:53.0,,I. Clark enters the game for A. Iguodala,83,109
411,4,5:53.0,,B. Rush enters the game for S. Livingston,83,109
412,4,5:53.0,,F. Ezeli enters the game for M. Speights,83,109
413,4,5:53.0,W. Cauley-Stein enters the game for O. Casspi,,83,109
414,4,5:53.0,B. McLemore enters the game for D. Collison,,83,109
415,4,5:53.0,J. Anderson enters the game for Q. Acy,,83,109
416,4,5:53.0,,L. Barbosa makes free throw 1 of 2,83,110
417,4,5:53.0,,L. Barbosa makes free throw 2 of 2,83,111
418,4,5:39.0,S. Curry makes 3-pt jump shot from 25 ft (assist by B. McLemore),,86,111
419,4,5:21.0,,L. Barbosa misses 2-pt jump shot from 8 ft,86,111
420,4,5:20.0,,Offensive rebound by Team,86,111
421,4,5:09.0,,I. Clark makes 3-pt jump shot from 25 ft (assist by J. Thompson),86,114
422,4,4:55.0,Turnover by S. Curry (bad pass; steal by L. Barbosa),,86,114
423,4,4:23.0,,J. Thompson misses 2-pt hook shot from 8 ft,86,114
424,4,4:22.0,,Offensive rebound by F. Ezeli,86,114
425,4,4:04.0,,I. Clark misses 2-pt jump shot from 12 ft (block by W. Cauley-Stein),86,114
426,4,4:03.0,,Offensive rebound by J. Thompson,86,114
427,4,4:02.0,,J. Thompson misses 2-pt layup from 1 ft (block by E. Moreland),86,114
428,4,4:00.0,Defensive rebound by J. Anderson,,86,114
429,4,3:48.0,W. Cauley-Stein misses 2-pt hook shot from 9 ft,,86,114
430,4,3:48.0,,Defensive rebound by F. Ezeli,86,114
431,4,3:28.0,,I. Clark makes 3-pt jump shot from 28 ft (assist by B. Rush),86,117
432,4,3:12.0,E. Moreland makes 2-pt layup from 2 ft (assist by B. McLemore),,88,117
433,4,3:06.0,,Personal foul by S. Curry (drawn by I. Clark),88,117
434,4,3:06.0,Sacramento full timeout,,88,117
435,4,3:06.0,,M. Speights enters the game for F. Ezeli,88,117
436,4,3:06.0,,I. Clark makes free throw 1 of 2,88,118
437,4,3:06.0,,I. Clark makes free throw 2 of 2,88,119
438,4,2:47.0,Turnover by S. Curry (lost ball),,88,119
439,4,2:30.0,,M. Speights misses 3-pt jump shot from 24 ft,88,119
440,4,2:29.0,Defensive rebound by S. Curry,,88,119
441,4,2:22.0,B. McLemore makes 3-pt jump shot from 25 ft (assist by S. Curry),,91,119
442,4,2:10.0,,Turnover by I. Clark (bad pass; steal by B. McLemore),91,119
443,4,2:09.0,B. McLemore makes 2-pt layup from 2 ft,,93,119
444,4,2:09.0,Shooting foul by L. Barbosa (drawn by B. McLemore),,93,119
445,4,2:09.0,B. McLemore misses free throw 1 of 1,,93,119
446,4,2:07.0,,Defensive rebound by L. Barbosa,93,119
447,4,1:43.0,,L. Barbosa misses 2-pt jump shot from 11 ft,93,119
448,4,1:42.0,,Offensive rebound by M. Speights,93,119
449,4,1:41.0,,M. Speights misses 2-pt layup from 2 ft (block by E. Moreland),93,119
450,4,1:39.0,Defensive rebound by J. Anderson,,93,119
451,4,1:37.0,S. Curry makes 3-pt jump shot from 23 ft (assist by B. McLemore),,96,119
452,4,1:23.0,,I. Clark misses 2-pt jump shot from 9 ft,96,119
453,4,1:23.0,Defensive rebound by E. Moreland,,96,119
454,4,1:19.0,S. Curry makes 3-pt jump shot from 25 ft,,99,119
455,4,0:56.0,,Turnover by B. Rush (back court),99,119
456,4,0:46.0,Shooting foul by L. Barbosa (drawn by B. McLemore),,99,119
457,4,0:46.0,B. McLemore makes free throw 1 of 2,,100,119
458,4,0:46.0,B. McLemore makes free throw 2 of 2,,101,119
459,4,0:34.0,,Personal foul by W. Cauley-Stein (drawn by M. Speights),101,119
460,4,0:34.0,,M. Speights misses free throw 1 of 2,101,119
461,4,0:34.0,,Offensive rebound by Team,101,119
462,4,0:34.0,,M. Speights makes free throw 2 of 2,101,120
463,4,0:20.0,W. Cauley-Stein misses 2-pt dunk at rim,,101,120
464,4,0:19.0,,Defensive rebound by J. Thompson,101,120
