,QUARTER,TIME_REMAINING,ATLANTA_ACTION,CHARLOTTE_ACTION,ATLANTA_SCORE,CHARLOTTE_SCORE
386,4,5:46.0,,J. Lin makes 2-pt jump shot from 11 ft (assist by F. Kaminsky),66,100
387,4,5:34.0,Personal foul by J. Lin (drawn by T. Splitter),,66,100
388,4,5:34.0,Official timeout,,66,100
389,4,5:34.0,,T. Hansbrough enters the game for S. Hawes,66,100
390,4,5:24.0,T. Hardaway misses 2-pt jump shot from 13 ft,,66,100
391,4,5:23.0,,Defensive rebound by F. Kaminsky,66,100
392,4,5:12.0,,Shooting foul by T. Splitter (drawn by T. Hansbrough),66,100
393,4,5:12.0,,T. Hansbrough makes free throw 1 of 2,66,101
394,4,5:12.0,,A. Harrison enters the game for J. Lin,66,101
395,4,5:12.0,,T. Hansbrough misses free throw 2 of 2,66,101
396,4,5:10.0,Defensive rebound by M. Muscala,,66,101
397,4,4:53.0,Shooting foul by A. Harrison (drawn by M. Scott),,66,101
398,4,4:53.0,M. Scott makes free throw 1 of 2,,67,101
399,4,4:53.0,J. Holiday enters the game for T. Splitter,,67,101
400,4,4:53.0,M. Scott makes free throw 2 of 2,,68,101
401,4,4:42.0,,T. Daniels misses 3-pt jump shot from 28 ft,68,101
402,4,4:41.0,Defensive rebound by S. Mack,,68,101
403,4,4:36.0,Shooting foul by T. Hansbrough (drawn by S. Mack),,68,101
404,4,4:36.0,S. Mack makes free throw 1 of 2,,69,101
405,4,4:36.0,S. Mack makes free throw 2 of 2,,70,101
406,4,4:26.0,Violation by S. Mack (kicked ball),,70,101
407,4,4:13.0,,T. Hansbrough misses 2-pt jump shot from 3 ft,70,101
408,4,4:11.0,,Offensive rebound by A. Harrison,70,101
409,4,4:11.0,,A. Harrison misses 2-pt layup from 2 ft,70,101
410,4,4:09.0,Defensive rebound by M. Scott,,70,101
411,4,3:59.0,M. Muscala misses 2-pt layup from 1 ft,,70,101
412,4,3:58.0,Offensive rebound by M. Muscala,,70,101
413,4,3:58.0,M. Muscala makes 2-pt layup from 1 ft,,72,101
414,4,3:40.0,,B. Roberts misses 2-pt jump shot from 20 ft,72,101
415,4,3:39.0,Defensive rebound by M. Scott,,72,101
416,4,3:31.0,S. Mack misses 2-pt jump shot from 18 ft,,72,101
417,4,3:30.0,,Defensive rebound by T. Hansbrough,72,101
418,4,3:12.0,,Shooting foul by J. Holiday (drawn by B. Roberts),72,101
419,4,3:12.0,,B. Roberts makes free throw 1 of 2,72,102
420,4,3:12.0,,B. Roberts makes free throw 2 of 2,72,103
421,4,3:01.0,T. Hardaway misses 3-pt jump shot from 25 ft,,72,103
422,4,3:00.0,,Defensive rebound by F. Kaminsky,72,103
423,4,2:51.0,,F. Kaminsky misses 2-pt layup at rim,72,103
424,4,2:50.0,Defensive rebound by M. Muscala,,72,103
425,4,2:44.0,S. Mack makes 2-pt layup from 2 ft,,74,103
426,4,2:26.0,,Personal foul by M. Scott (drawn by T. Hansbrough),74,103
427,4,2:26.0,,Charlotte full timeout,74,103
428,4,2:26.0,,T. Hansbrough misses free throw 1 of 2,74,103
429,4,2:26.0,,Offensive rebound by Team,74,103
430,4,2:26.0,,T. Hansbrough misses free throw 2 of 2,74,103
431,4,2:23.0,Defensive rebound by M. Muscala,,74,103
432,4,2:12.0,J. Holiday misses 2-pt layup from 2 ft,,74,103
433,4,2:11.0,,Defensive rebound by F. Kaminsky,74,103
434,4,1:55.0,,A. Harrison misses 2-pt jump shot from 17 ft,74,103
435,4,1:54.0,Defensive rebound by S. Mack,,74,103
436,4,1:50.0,Turnover by S. Mack (bad pass; steal by T. Daniels),,74,103
437,4,1:33.0,,A. Harrison misses 3-pt jump shot from 26 ft,74,103
438,4,1:31.0,Defensive rebound by M. Scott,,74,103
439,4,1:22.0,M. Scott makes 3-pt jump shot from 25 ft (assist by S. Mack),,77,103
440,4,1:10.0,,B. Roberts makes 2-pt jump shot from 19 ft,77,105
441,4,1:02.0,M. Scott makes 3-pt jump shot from 25 ft (assist by S. Mack),,80,105
442,4,0:52.0,,T. Hansbrough makes 2-pt dunk at rim (assist by B. Roberts),80,107
443,4,0:46.0,S. Mack makes 2-pt layup from 1 ft,,82,107
444,4,0:34.0,,B. Roberts misses 2-pt jump shot from 19 ft,82,107
445,4,0:33.0,Defensive rebound by M. Muscala,,82,107
446,4,0:26.0,S. Mack makes 2-pt layup from 1 ft,,84,107
447,4,0:26.0,Shooting foul by T. Hansbrough (drawn by S. Mack),,84,107
448,4,0:26.0,S. Mack misses free throw 1 of 1,,84,107
449,4,0:25.0,,Defensive rebound by T. Hansbrough,84,107
450,4,0:01.0,,Turnover by Team (shot clock),84,107
451,4,0:00.0,M. Scott misses 3-pt jump shot from 38 ft,,84,107
452,4,0:00.0,Offensive rebound by Team,,84,107
