,QUARTER,TIME_REMAINING,CHICAGO_ACTION,MIAMI_ACTION,CHICAGO_SCORE,MIAMI_SCORE
384,4,4:55.0,,J. Johnson makes 2-pt jump shot from 16 ft,102,110
385,4,4:43.0,P. Gasol misses 2-pt jump shot from 18 ft,,102,110
386,4,4:42.0,,Defensive rebound by D. Wade,102,110
387,4,4:33.0,,G. Dragić makes 2-pt jump shot from 17 ft,102,112
388,4,4:23.0,Shooting foul by D. Wade (drawn by D. Rose),,102,112
389,4,4:23.0,D. Rose misses free throw 1 of 2,,102,112
390,4,4:23.0,Offensive rebound by Team,,102,112
391,4,4:23.0,D. Rose misses free throw 2 of 2,,102,112
392,4,4:22.0,,Defensive rebound by H. Whiteside,102,112
393,4,4:02.0,,H. Whiteside makes 2-pt layup from 1 ft (assist by D. Wade),102,114
394,4,3:52.0,Turnover by D. Rose (bad pass),,102,114
395,4,3:51.0,Loose ball foul by A. Brooks (drawn by J. Johnson),,102,114
396,4,3:51.0,,J. Johnson makes free throw 1 of 2,102,115
397,4,3:51.0,B. Portis enters the game for M. Dunleavy,,102,115
398,4,3:51.0,D. McDermott enters the game for A. Brooks,,102,115
399,4,3:51.0,,J. Johnson makes free throw 2 of 2,102,116
400,4,3:35.0,P. Gasol makes 2-pt jump shot from 14 ft (assist by J. Holiday),,104,116
401,4,3:16.0,,H. Whiteside makes 2-pt jump shot from 3 ft (assist by G. Dragić),104,118
402,4,3:08.0,Personal foul by G. Dragić (drawn by J. Holiday),,104,118
403,4,3:08.0,J. Holiday makes free throw 1 of 2,,105,118
404,4,3:08.0,J. Holiday makes free throw 2 of 2,,106,118
405,4,2:53.0,,H. Whiteside makes 2-pt dunk at rim (assist by D. Wade),106,120
406,4,2:53.0,,Shooting foul by J. Holiday (drawn by H. Whiteside),106,120
407,4,2:53.0,Official timeout,,106,120
408,4,2:53.0,A. Brooks enters the game for P. Gasol,,106,120
409,4,2:53.0,C. Felício enters the game for D. Rose,,106,120
410,4,2:53.0,,H. Whiteside makes free throw 1 of 1,106,121
411,4,2:25.0,A. Brooks misses 3-pt jump shot from 25 ft,,106,121
412,4,2:24.0,,Defensive rebound by G. Dragić,106,121
413,4,2:10.0,,D. Wade makes 2-pt layup from 2 ft,106,123
414,4,1:57.0,J. Holiday misses 3-pt jump shot from 24 ft,,106,123
415,4,1:56.0,,Defensive rebound by L. Deng,106,123
416,4,1:44.0,,H. Whiteside makes 2-pt dunk at rim (assist by G. Dragić),106,125
417,4,1:31.0,A. Brooks misses 2-pt jump shot from 18 ft,,106,125
418,4,1:30.0,Offensive rebound by C. Felício,,106,125
419,4,1:28.0,C. Felício misses 2-pt layup at rim (block by H. Whiteside),,106,125
420,4,1:27.0,,Defensive rebound by G. Dragić,106,125
421,4,1:24.0,,G. Dragić makes 2-pt jump shot from 12 ft,106,127
422,4,1:15.0,Shooting block foul by L. Deng (drawn by A. Brooks),,106,127
423,4,1:15.0,A. Brooks makes free throw 1 of 2,,107,127
424,4,1:15.0,C. Bairstow enters the game for D. McDermott,,107,127
425,4,1:15.0,T. Snell enters the game for B. Portis,,107,127
426,4,1:15.0,,J. Winslow enters the game for J. Johnson,107,127
427,4,1:15.0,,J. Richardson enters the game for D. Wade,107,127
428,4,1:15.0,A. Brooks misses free throw 2 of 2,,107,127
429,4,1:14.0,,Defensive rebound by H. Whiteside,107,127
430,4,0:59.0,,G. Dragić makes 2-pt layup from 1 ft,107,129
431,4,0:45.0,Personal foul by G. Dragić (drawn by C. Bairstow),,107,129
432,4,0:45.0,C. Bairstow misses free throw 1 of 2,,107,129
433,4,0:45.0,Offensive rebound by Team,,107,129
434,4,0:45.0,C. Bairstow makes free throw 2 of 2,,108,129
435,4,0:24.0,,G. Dragić misses 2-pt layup from 3 ft (block by J. Holiday),108,129
436,4,0:23.0,Defensive rebound by C. Bairstow,,108,129
437,4,0:17.0,A. Brooks makes 3-pt jump shot from 24 ft (assist by J. Holiday),,111,129
