,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,DALLAS_ACTION,MEMPHIS_SCORE,DALLAS_SCORE
397,4,5:37.0,Offensive rebound by Team,,75,90
398,4,5:37.0,P. Hairston enters the game for Z. Randolph,,75,90
399,4,5:37.0,,D. Harris enters the game for S. Mejri,75,90
400,4,5:21.0,J. Green misses 2-pt dunk at rim,,75,90
401,4,5:20.0,,Defensive rebound by R. Felton,75,90
402,4,4:58.0,,D. Harris misses 3-pt jump shot from 22 ft,75,90
403,4,4:57.0,Defensive rebound by M. Barnes,,75,90
404,4,4:51.0,Shooting block foul by R. Felton (drawn by T. Allen),,75,90
405,4,4:51.0,T. Allen makes free throw 1 of 2,,76,90
406,4,4:51.0,J. Martin enters the game for J. Green,,76,90
407,4,4:51.0,T. Allen makes free throw 2 of 2,,77,90
408,4,4:36.0,,Personal foul by J. Martin,77,90
409,4,4:24.0,,D. Nowitzki misses 2-pt jump shot from 15 ft,77,90
410,4,4:23.0,Defensive rebound by M. Barnes,,77,90
411,4,4:13.0,L. Stephenson makes 2-pt jump shot from 15 ft,,79,90
412,4,4:12.0,,Dallas full timeout,79,90
413,4,4:11.0,,Turnover by D. Harris (bad pass; steal by P. Hairston),79,90
414,4,4:04.0,P. Hairston misses 3-pt jump shot from 25 ft,,79,90
415,4,4:03.0,,Defensive rebound by R. Felton,79,90
416,4,3:57.0,,Dallas full timeout,79,90
417,4,3:50.0,,D. Nowitzki misses 3-pt jump shot from 24 ft,79,90
418,4,3:49.0,Defensive rebound by L. Stephenson,,79,90
419,4,3:40.0,J. Martin makes 2-pt jump shot from 15 ft (assist by M. Barnes),,81,90
420,4,3:16.0,,D. Nowitzki makes 2-pt jump shot from 12 ft,81,92
421,4,2:55.0,M. Barnes misses 2-pt jump shot from 8 ft,,81,92
422,4,2:54.0,Offensive rebound by J. Martin,,81,92
423,4,2:52.0,J. Martin misses 2-pt layup from 1 ft (block by J. Anderson),,81,92
424,4,2:50.0,Offensive rebound by J. Martin,,81,92
425,4,2:50.0,J. Martin makes 2-pt layup from 1 ft,,83,92
426,4,2:35.0,,Personal foul by L. Stephenson,83,92
427,4,2:23.0,,R. Felton makes 2-pt jump shot from 18 ft,83,94
428,4,2:09.0,L. Stephenson makes 2-pt jump shot from 15 ft,,85,94
429,4,1:47.0,,Personal foul by T. Allen,85,94
430,4,1:47.0,,D. Nowitzki makes free throw 1 of 2,85,95
431,4,1:47.0,,D. Nowitzki makes free throw 2 of 2,85,96
432,4,1:41.0,L. Stephenson makes 2-pt layup from 1 ft,,87,96
433,4,1:21.0,,J. Anderson misses 2-pt layup from 2 ft,87,96
434,4,1:21.0,Defensive rebound by J. Martin,,87,96
435,4,1:14.0,T. Allen makes 2-pt layup from 1 ft (assist by L. Stephenson),,89,96
436,4,1:05.0,,Violation by Team (jump ball),89,96
437,4,1:05.0,,Turnover by D. Harris (jump ball violation.),89,96
438,4,1:01.0,T. Allen makes 2-pt layup from 1 ft (assist by L. Stephenson),,91,96
439,4,0:39.0,,D. Nowitzki misses 3-pt jump shot from 25 ft,91,96
440,4,0:35.0,,Offensive rebound by J. Anderson,91,96
441,4,0:31.0,,Personal take foul by M. Barnes,91,96
442,4,0:31.0,,R. Felton misses free throw 1 of 2,91,96
443,4,0:31.0,,Offensive rebound by Team,91,96
444,4,0:31.0,,D. Powell enters the game for D. Nowitzki,91,96
445,4,0:31.0,,R. Felton makes free throw 2 of 2,91,97
446,4,0:28.0,Turnover by T. Allen (lost ball),,91,97
447,4,0:27.0,,Personal take foul by P. Hairston,91,97
448,4,0:27.0,,J. Anderson makes free throw 1 of 2,91,98
449,4,0:27.0,,J. Anderson makes free throw 2 of 2,91,99
450,4,0:21.0,P. Hairston misses 3-pt jump shot from 24 ft,,91,99
451,4,0:19.0,,Defensive rebound by J. Anderson,91,99
452,4,0:14.0,,Personal foul by T. Allen,91,99
453,4,0:14.0,,J. Anderson makes free throw 1 of 2,91,100
454,4,0:14.0,B. Cotton enters the game for M. Barnes,,91,100
455,4,0:14.0,X. Munford enters the game for T. Allen,,91,100
456,4,0:14.0,,J. Anderson makes free throw 2 of 2,91,101
457,4,0:08.0,P. Hairston makes 2-pt layup from 1 ft,,93,101
458,4,0:07.0,,Personal foul by X. Munford,93,101
459,4,0:07.0,,W. Matthews makes free throw 1 of 2,93,102
460,4,0:07.0,,W. Matthews makes free throw 2 of 2,93,103
