,QUARTER,TIME_REMAINING,TORONTO_ACTION,INDIANA_ACTION,TORONTO_SCORE,INDIANA_SCORE
393,4,4:49.0,Personal foul by P. George,,69,90
394,4,4:49.0,N. Powell enters the game for D. Carroll,,69,90
395,4,4:43.0,Personal foul by P. George,,69,90
396,4,4:28.0,D. DeRozan misses 2-pt jump shot from 21 ft,,69,90
397,4,4:27.0,,Defensive rebound by S. Hill,69,90
398,4,4:06.0,,R. Stuckey makes 3-pt jump shot from 26 ft (assist by G. Hill),69,93
399,4,3:45.0,N. Powell misses 3-pt jump shot from 26 ft,,69,93
400,4,3:44.0,,Defensive rebound by R. Stuckey,69,93
401,4,3:27.0,,P. George makes 2-pt jump shot from 18 ft,69,95
402,4,3:27.0,Toronto full timeout,,69,95
403,4,3:27.0,J. Thompson enters the game for D. DeRozan,,69,95
404,4,3:27.0,D. Wright enters the game for K. Lowry,,69,95
405,4,3:27.0,T. Ross enters the game for B. Biyombo,,69,95
406,4,3:12.0,Turnover by D. Wright (lost ball; steal by P. George),,69,95
407,4,3:09.0,,Shooting foul by C. Joseph (drawn by P. George),69,95
408,4,3:09.0,,P. George makes free throw 1 of 2,69,96
409,4,3:09.0,,J. Hill enters the game for I. Mahinmi,69,96
410,4,3:09.0,,P. George makes free throw 2 of 2,69,97
411,4,3:08.0,Personal take foul by R. Stuckey,,69,97
412,4,3:08.0,T. Ross misses free throw 1 of 2,,69,97
413,4,3:08.0,Offensive rebound by Team,,69,97
414,4,3:08.0,,L. Allen enters the game for P. George,69,97
415,4,3:08.0,,G. Robinson enters the game for G. Hill,69,97
416,4,3:08.0,,J. Young enters the game for S. Hill,69,97
417,4,3:08.0,,T. Lawson enters the game for R. Stuckey,69,97
418,4,3:08.0,T. Ross makes free throw 2 of 2,,70,97
419,4,2:46.0,,Turnover by J. Young (traveling),70,97
420,4,2:26.0,J. Thompson misses 2-pt jump shot from 7 ft,,70,97
421,4,2:25.0,,Defensive rebound by J. Hill,70,97
422,4,2:08.0,,J. Hill misses 2-pt jump shot from 19 ft,70,97
423,4,2:07.0,Defensive rebound by N. Powell,,70,97
424,4,2:00.0,C. Joseph makes 2-pt layup from 1 ft,,72,97
425,4,1:44.0,,J. Young makes 2-pt jump shot from 14 ft,72,99
426,4,1:30.0,T. Ross makes 3-pt jump shot from 27 ft (assist by D. Wright),,75,99
427,4,1:06.0,,J. Young misses 2-pt jump shot from 15 ft (block by T. Ross),75,99
428,4,1:05.0,Defensive rebound by C. Joseph,,75,99
429,4,1:02.0,J. Thompson makes 2-pt dunk at rim (assist by C. Joseph),,77,99
430,4,1:02.0,Shooting foul by J. Young (drawn by J. Thompson),,77,99
431,4,1:02.0,J. Thompson misses free throw 1 of 1,,77,99
432,4,1:01.0,Offensive rebound by T. Ross,,77,99
433,4,1:01.0,T. Ross makes 2-pt layup at rim,,79,99
434,4,0:43.0,,T. Lawson makes 2-pt jump shot from 13 ft,79,101
435,4,0:39.0,Shooting foul by J. Young (drawn by D. Wright),,79,101
436,4,0:39.0,D. Wright misses free throw 1 of 2,,79,101
437,4,0:39.0,Offensive rebound by Team,,79,101
438,4,0:39.0,D. Wright makes free throw 2 of 2,,80,101
439,4,0:21.0,,T. Lawson misses 3-pt jump shot from 27 ft,80,101
440,4,0:20.0,Defensive rebound by J. Thompson,,80,101
441,4,0:08.0,T. Ross makes 3-pt jump shot from 26 ft,,83,101
