,QUARTER,TIME_REMAINING,ATLANTA_ACTION,TORONTO_ACTION,ATLANTA_SCORE,TORONTO_SCORE
394,4,7:09.0,,Offensive rebound by B. Biyombo,89,95
395,4,7:06.0,,B. Biyombo misses 2-pt layup from 1 ft (block by K. Bazemore),89,95
396,4,7:06.0,,Offensive rebound by Team,89,95
397,4,6:48.0,,K. Lowry misses 3-pt jump shot from 28 ft,89,95
398,4,6:48.0,Defensive rebound by Team,,89,95
399,4,6:39.0,Turnover by D. Schröder (lost ball; steal by C. Joseph),,89,95
400,4,6:34.0,,C. Joseph makes 2-pt layup at rim (assist by T. Ross),89,97
401,4,6:13.0,K. Bazemore misses 2-pt layup from 2 ft,,89,97
402,4,6:12.0,,Defensive rebound by B. Biyombo,89,97
403,4,6:03.0,,P. Patterson misses 3-pt jump shot from 22 ft,89,97
404,4,6:03.0,Defensive rebound by D. Schröder,,89,97
405,4,5:50.0,K. Bazemore misses 2-pt jump shot from 12 ft,,89,97
406,4,5:50.0,,Defensive rebound by P. Patterson,89,97
407,4,5:36.0,,T. Ross misses 3-pt jump shot from 24 ft,89,97
408,4,5:35.0,Defensive rebound by P. Millsap,,89,97
409,4,5:34.0,Personal foul by K. Lowry,,89,97
410,4,5:34.0,,Toronto full timeout,89,97
411,4,5:34.0,,D. DeRozan enters the game for T. Ross,89,97
412,4,5:34.0,J. Teague enters the game for K. Bazemore,,89,97
413,4,5:34.0,K. Korver enters the game for P. Millsap,,89,97
414,4,5:34.0,A. Horford enters the game for T. Hardaway,,89,97
415,4,5:09.0,J. Teague misses 3-pt jump shot from 24 ft,,89,97
416,4,5:09.0,,Defensive rebound by B. Biyombo,89,97
417,4,4:53.0,,K. Lowry misses 3-pt jump shot from 25 ft,89,97
418,4,4:53.0,Defensive rebound by A. Horford,,89,97
419,4,4:42.0,A. Horford misses 2-pt hook shot from 5 ft,,89,97
420,4,4:42.0,,Defensive rebound by B. Biyombo,89,97
421,4,4:30.0,,Turnover by D. DeRozan (bad pass; steal by J. Teague),89,97
422,4,4:21.0,J. Teague misses 3-pt jump shot from 24 ft,,89,97
423,4,4:20.0,,Defensive rebound by B. Biyombo,89,97
424,4,4:02.0,,C. Joseph makes 2-pt layup from 2 ft,89,99
425,4,3:38.0,Turnover by J. Teague (lost ball; steal by K. Lowry),,89,99
426,4,3:33.0,,K. Lowry makes 2-pt layup from 2 ft,89,101
427,4,3:28.0,Atlanta full timeout,,89,101
428,4,3:28.0,P. Millsap enters the game for J. Teague,,89,101
429,4,3:28.0,K. Bazemore enters the game for T. Sefolosha,,89,101
430,4,3:22.0,A. Horford misses 3-pt jump shot from 25 ft,,89,101
431,4,3:22.0,Offensive rebound by Team,,89,101
432,4,3:22.0,,Loose ball foul by K. Lowry,89,101
433,4,3:22.0,P. Millsap makes free throw 1 of 2,,90,101
434,4,3:22.0,P. Millsap makes free throw 2 of 2,,91,101
435,4,3:05.0,,D. DeRozan misses 2-pt jump shot from 8 ft,91,101
436,4,3:05.0,Defensive rebound by D. Schröder,,91,101
437,4,2:54.0,K. Bazemore misses 3-pt jump shot from 25 ft,,91,101
438,4,2:53.0,,Defensive rebound by D. DeRozan,91,101
439,4,2:30.0,,P. Patterson misses 3-pt jump shot from 23 ft,91,101
440,4,2:29.0,Defensive rebound by K. Korver,,91,101
441,4,2:16.0,D. Schröder makes 2-pt layup from 2 ft,,93,101
442,4,1:54.0,,Offensive foul by C. Joseph (drawn by K. Bazemore),93,101
443,4,1:54.0,,Turnover by C. Joseph (offensive foul),93,101
444,4,1:42.0,Personal foul by D. DeRozan,,93,101
445,4,1:42.0,P. Millsap misses free throw 1 of 2,,93,101
446,4,1:42.0,Offensive rebound by Team,,93,101
447,4,1:42.0,P. Millsap makes free throw 2 of 2,,94,101
448,4,1:42.0,,Toronto full timeout,94,101
449,4,1:26.0,,Shooting foul by P. Millsap (drawn by D. DeRozan),94,101
450,4,1:26.0,,D. DeRozan makes free throw 1 of 2,94,102
451,4,1:26.0,,D. DeRozan misses free throw 2 of 2,94,102
452,4,1:25.0,Defensive rebound by K. Bazemore,,94,102
453,4,1:10.0,P. Millsap misses 2-pt layup from 2 ft (block by B. Biyombo),,94,102
454,4,1:10.0,Offensive rebound by Team,,94,102
455,4,1:05.0,A. Horford makes 2-pt jump shot from 21 ft (assist by K. Korver),,96,102
456,4,0:42.0,,P. Patterson misses 2-pt jump shot from 9 ft,96,102
457,4,0:42.0,Defensive rebound by K. Bazemore,,96,102
458,4,0:33.0,Turnover by D. Schröder (offensive foul),,96,102
459,4,0:33.0,,Offensive charge foul by D. Schröder (drawn by K. Lowry),96,102
460,4,0:33.0,,J. Valančiūnas enters the game for B. Biyombo,96,102
461,4,0:26.0,,Personal foul by K. Bazemore,96,102
462,4,0:26.0,,D. DeRozan makes free throw 1 of 2,96,103
463,4,0:26.0,,B. Biyombo enters the game for J. Valančiūnas,96,103
464,4,0:26.0,,D. DeRozan makes free throw 2 of 2,96,104
465,4,0:26.0,Atlanta full timeout,,96,104
466,4,0:22.0,Turnover by P. Millsap (bad pass),,96,104
