,QUARTER,TIME_REMAINING,DENVER_ACTION,HOUSTON_ACTION,DENVER_SCORE,HOUSTON_SCORE
384,4,5:37.0,,C. Brewer misses 2-pt layup from 2 ft,85,74
385,4,5:36.0,Defensive rebound by G. Harris,,85,74
386,4,5:23.0,E. Mudiay misses 2-pt layup from 2 ft (block by J. Harden),,85,74
387,4,5:22.0,Offensive rebound by K. Faried,,85,74
388,4,5:21.0,K. Faried makes 2-pt layup from 2 ft,,87,74
389,4,5:11.0,,Houston full timeout,87,74
390,4,5:11.0,,T. Jones enters the game for J. Terry,87,74
391,4,5:00.0,,T. Jones misses 2-pt layup from 2 ft (block by D. Gallinari),87,74
392,4,4:59.0,Defensive rebound by Team,,87,74
393,4,4:59.0,,Loose ball foul by T. Jones (drawn by D. Gallinari),87,74
394,4,4:37.0,Turnover by E. Mudiay (bad pass),,87,74
395,4,4:25.0,,C. Brewer misses 3-pt jump shot from 24 ft,87,74
396,4,4:24.0,Defensive rebound by E. Mudiay,,87,74
397,4,4:06.0,Shooting foul by C. Brewer (drawn by D. Gallinari),,87,74
398,4,4:06.0,D. Gallinari makes free throw 1 of 2,,88,74
399,4,4:06.0,D. Gallinari makes free throw 2 of 2,,89,74
400,4,3:59.0,,Personal foul by E. Mudiay (drawn by T. Lawson),89,74
401,4,3:59.0,,T. Lawson misses free throw 1 of 2,89,74
402,4,3:59.0,,Offensive rebound by Team,89,74
403,4,3:59.0,,T. Lawson makes free throw 2 of 2,89,75
404,4,3:53.0,Personal foul by C. Brewer (drawn by E. Mudiay),,89,75
405,4,3:53.0,E. Mudiay makes free throw 1 of 2,,90,75
406,4,3:53.0,E. Mudiay misses free throw 2 of 2,,90,75
407,4,3:53.0,,Defensive rebound by J. Harden,90,75
408,4,3:45.0,,J. Harden misses 3-pt jump shot from 24 ft,90,75
409,4,3:44.0,,Offensive rebound by T. Jones,90,75
410,4,3:43.0,,T. Jones makes 2-pt layup from 2 ft,90,77
411,4,3:43.0,,Shooting foul by K. Faried (drawn by T. Jones),90,77
412,4,3:43.0,,T. Jones misses free throw 1 of 1,90,77
413,4,3:43.0,Defensive rebound by K. Faried,,90,77
414,4,3:34.0,Turnover by E. Mudiay (lost ball; steal by C. Brewer),,90,77
415,4,3:34.0,Loose ball foul by E. Mudiay (drawn by C. Brewer),,90,77
416,4,3:34.0,,C. Brewer misses free throw 1 of 2,90,77
417,4,3:34.0,,Offensive rebound by Team,90,77
418,4,3:34.0,,C. Brewer misses free throw 2 of 2,90,77
419,4,3:34.0,Defensive rebound by D. Gallinari,,90,77
420,4,3:15.0,J. Nelson makes 3-pt jump shot from 25 ft,,93,77
421,4,2:59.0,,Shooting foul by K. Faried (drawn by T. Lawson),93,77
422,4,2:59.0,,Houston full timeout,93,77
423,4,2:59.0,,T. Lawson makes free throw 1 of 2,93,78
424,4,2:59.0,,T. Lawson makes free throw 2 of 2,93,79
425,4,2:35.0,D. Gallinari makes 3-pt jump shot from 26 ft,,96,79
426,4,2:26.0,,J. Harden makes 2-pt layup from 2 ft,96,81
427,4,2:15.0,Personal foul by T. Jones (drawn by K. Faried),,96,81
428,4,2:15.0,K. Faried misses free throw 1 of 2,,96,81
429,4,2:15.0,Offensive rebound by Team,,96,81
430,4,2:15.0,K. Faried makes free throw 2 of 2,,97,81
431,4,2:04.0,,T. Ariza misses 3-pt jump shot from 24 ft,97,81
432,4,2:03.0,Defensive rebound by J. Nelson,,97,81
433,4,1:41.0,J. Nelson makes 3-pt jump shot from 25 ft,,100,81
434,4,1:34.0,,J. Harden misses 3-pt jump shot from 26 ft,100,81
435,4,1:31.0,Defensive rebound by E. Mudiay,,100,81
436,4,1:29.0,Turnover by E. Mudiay (bad pass; steal by T. Ariza),,100,81
437,4,1:29.0,,Shooting foul by J. Nelson (drawn by T. Ariza),100,81
438,4,1:29.0,,T. Ariza misses free throw 1 of 2,100,81
439,4,1:29.0,,Offensive rebound by Team,100,81
440,4,1:29.0,,S. Dekker enters the game for J. Harden,100,81
441,4,1:29.0,,K. McDaniels enters the game for T. Lawson,100,81
442,4,1:29.0,M. Miller enters the game for D. Gallinari,,100,81
443,4,1:29.0,W. Barton enters the game for K. Faried,,100,81
444,4,1:29.0,N. Jokić enters the game for G. Harris,,100,81
445,4,1:29.0,E. Green enters the game for J. Nelson,,100,81
446,4,1:29.0,,T. Ariza makes free throw 2 of 2,100,82
447,4,1:04.0,E. Mudiay misses 3-pt jump shot from 25 ft,,100,82
448,4,1:03.0,,Defensive rebound by T. Ariza,100,82
449,4,0:54.0,,Shooting foul by M. Miller (drawn by T. Jones),100,82
450,4,0:54.0,,T. Jones makes free throw 1 of 2,100,83
451,4,0:54.0,,M. Harrell enters the game for T. Ariza,100,83
452,4,0:54.0,J. Lauvergne enters the game for E. Mudiay,,100,83
453,4,0:54.0,,T. Jones makes free throw 2 of 2,100,84
454,4,0:37.0,N. Jokić makes 2-pt hook shot from 9 ft,,102,84
455,4,0:31.0,,Shooting foul by J. Lauvergne (drawn by T. Jones),102,84
456,4,0:31.0,,T. Jones makes free throw 1 of 2,102,85
457,4,0:31.0,,T. Jones misses free throw 2 of 2,102,85
458,4,0:31.0,Defensive rebound by J. Lauvergne,,102,85
459,4,0:16.0,W. Barton makes 3-pt jump shot from 25 ft (assist by E. Green),,105,85
460,4,0:02.0,,T. Jones misses 3-pt jump shot from 26 ft,105,85
461,4,0:01.0,Defensive rebound by W. Barton,,105,85
