,QUARTER,TIME_REMAINING,DENVER_ACTION,LA CLIPPERS_ACTION,DENVER_SCORE,LA CLIPPERS_SCORE
390,4,5:33.0,,Shooting foul by W. Barton (drawn by A. Rivers),72,90
391,4,5:33.0,,LA Clippers full timeout,72,90
392,4,5:33.0,,P. Prigioni enters the game for J. Crawford,72,90
393,4,5:33.0,,A. Rivers misses free throw 1 of 2,72,90
394,4,5:33.0,,Offensive rebound by Team,72,90
395,4,5:33.0,,A. Rivers misses free throw 2 of 2,72,90
396,4,5:30.0,Defensive rebound by J. Lauvergne,,72,90
397,4,5:11.0,,Violation by C. Aldrich (def goaltending),72,90
398,4,5:11.0,J. Nurkić makes 2-pt hook shot from 5 ft,,74,90
399,4,4:59.0,,A. Rivers makes 2-pt layup from 2 ft (assist by P. Prigioni),74,92
400,4,4:40.0,J. Nurkić makes 2-pt dunk at rim (assist by D. Augustin),,76,92
401,4,4:13.0,,C. Aldrich misses 2-pt hook shot from 3 ft,76,92
402,4,4:11.0,Defensive rebound by D. Augustin,,76,92
403,4,4:08.0,D. Augustin misses 3-pt jump shot from 24 ft,,76,92
404,4,4:08.0,Offensive rebound by Team,,76,92
405,4,4:08.0,,Loose ball foul by J. Green,76,92
406,4,4:01.0,J. Nurkić misses 2-pt jump shot from 3 ft (block by J. Green),,76,92
407,4,4:01.0,Offensive rebound by Team,,76,92
408,4,3:54.0,J. Nurkić makes 2-pt dunk at rim (assist by D. Augustin),,78,92
409,4,3:28.0,,Turnover by Team (shot clock),78,92
410,4,3:15.0,W. Barton misses 2-pt layup from 3 ft (block by W. Johnson),,78,92
411,4,3:10.0,,Defensive rebound by W. Johnson,78,92
412,4,3:03.0,,C. Aldrich makes 2-pt layup from 1 ft (assist by P. Prigioni),78,94
413,4,3:03.0,,Shooting foul by J. Nurkić (drawn by C. Aldrich),78,94
414,4,3:03.0,,C. Aldrich makes free throw 1 of 1,78,95
415,4,2:47.0,W. Barton makes 2-pt layup from 2 ft (assist by J. Lauvergne),,80,95
416,4,2:29.0,,W. Johnson makes 3-pt jump shot from 25 ft (assist by P. Prigioni),80,98
417,4,2:19.0,Shooting block foul by J. Green (drawn by D. Augustin),,80,98
418,4,2:19.0,Denver full timeout,,80,98
419,4,2:19.0,,J. Ayres enters the game for C. Aldrich,80,98
420,4,2:19.0,D. Augustin makes free throw 1 of 2,,81,98
421,4,2:19.0,D. Augustin makes free throw 2 of 2,,82,98
422,4,2:02.0,,J. Green misses 2-pt jump shot from 18 ft,82,98
423,4,2:00.0,Defensive rebound by W. Barton,,82,98
424,4,1:40.0,W. Barton misses 2-pt jump shot from 8 ft,,82,98
425,4,1:37.0,Offensive rebound by J. Nurkić,,82,98
426,4,1:35.0,J. Nurkić makes 2-pt layup from 1 ft,,84,98
427,4,1:27.0,,Shooting block foul by W. Barton (drawn by A. Rivers),84,98
428,4,1:27.0,,A. Rivers misses free throw 1 of 2,84,98
429,4,1:27.0,,Offensive rebound by Team,84,98
430,4,1:27.0,,A. Rivers makes free throw 2 of 2,84,99
431,4,1:13.0,W. Barton makes 3-pt jump shot from 25 ft (assist by D. Augustin),,87,99
432,4,1:05.0,,J. Green misses 2-pt layup from 1 ft (block by W. Barton),87,99
433,4,1:01.0,Defensive rebound by J. Nurkić,,87,99
434,4,1:01.0,Turnover by J. Nurkić (bad pass; steal by W. Johnson),,87,99
435,4,0:42.0,,W. Johnson makes 3-pt jump shot from 27 ft (assist by A. Rivers),87,102
436,4,0:35.0,Shooting foul by W. Johnson (drawn by J. Nurkić),,87,102
437,4,0:35.0,J. Nurkić misses free throw 1 of 2,,87,102
438,4,0:35.0,Offensive rebound by Team,,87,102
439,4,0:35.0,J. Nurkić makes free throw 2 of 2,,88,102
440,4,0:20.0,,P. Prigioni makes 3-pt jump shot from 26 ft,88,105
441,4,0:11.0,W. Barton makes 2-pt jump shot from 2 ft,,90,105
