,QUARTER,TIME_REMAINING,PORTLAND_ACTION,SAN ANTONIO_ACTION,PORTLAND_SCORE,SAN ANTONIO_SCORE
383,4,2:11.0,C. McCollum misses 3-pt jump shot from 24 ft,,80,85
384,4,2:10.0,,Defensive rebound by Team,80,85
385,4,2:10.0,Official timeout,,80,85
386,4,1:50.0,,M. Ginóbili makes 2-pt jump shot from 20 ft (assist by L. Aldridge),80,87
387,4,1:31.0,D. Lillard misses 2-pt jump shot from 5 ft (block by T. Duncan),,80,87
388,4,1:28.0,Offensive rebound by C. McCollum,,80,87
389,4,1:25.0,C. McCollum misses 2-pt jump shot from 15 ft (block by K. Leonard),,80,87
390,4,1:23.0,,Defensive rebound by M. Ginóbili,80,87
391,4,1:10.0,,M. Ginóbili makes 3-pt jump shot from 24 ft (assist by T. Parker),80,90
392,4,1:10.0,Portland full timeout,,80,90
393,4,1:10.0,,K. Anderson enters the game for M. Ginóbili,80,90
394,4,1:10.0,,B. Diaw enters the game for L. Aldridge,80,90
395,4,1:10.0,,D. Green enters the game for T. Duncan,80,90
396,4,1:10.0,A. Crabbe enters the game for N. Vonleh,,80,90
397,4,1:03.0,D. Lillard misses 2-pt jump shot from 4 ft (block by K. Anderson),,80,90
398,4,1:02.0,,Defensive rebound by B. Diaw,80,90
399,4,0:39.0,,K. Leonard misses 2-pt jump shot from 18 ft,80,90
400,4,0:38.0,Defensive rebound by A. Crabbe,,80,90
401,4,0:32.0,A. Aminu misses 3-pt jump shot from 25 ft,,80,90
402,4,0:31.0,,Defensive rebound by K. Leonard,80,90
403,4,0:11.0,,K. Leonard makes 3-pt jump shot from 24 ft (assist by B. Diaw),80,93
404,4,0:01.0,D. Lillard misses 3-pt jump shot from 27 ft,,80,93
405,4,0:01.0,,Defensive rebound by K. Anderson,80,93
