,QUARTER,TIME_REMAINING,DETROIT_ACTION,ATLANTA_ACTION,DETROIT_SCORE,ATLANTA_SCORE
389,4,10:13.0,R. Jackson enters the game for S. Blake,,70,86
390,4,10:09.0,,M. Scott misses 2-pt jump shot from 1 ft (block by A. Tolliver),70,86
391,4,10:08.0,Defensive rebound by S. Johnson,,70,86
392,4,10:04.0,S. Johnson misses 2-pt layup from 1 ft,,70,86
393,4,10:03.0,Offensive rebound by A. Drummond,,70,86
394,4,10:03.0,A. Drummond makes 2-pt dunk at rim,,72,86
395,4,9:41.0,,A. Horford makes 2-pt jump shot from 17 ft (assist by M. Scott),72,88
396,4,9:30.0,R. Jackson misses 2-pt jump shot from 13 ft,,72,88
397,4,9:29.0,,Defensive rebound by L. Patterson,72,88
398,4,9:18.0,,D. Schröder makes 2-pt layup from 1 ft,72,90
399,4,8:59.0,R. Jackson misses 2-pt layup at rim,,72,90
400,4,8:57.0,Offensive rebound by A. Drummond,,72,90
401,4,8:57.0,A. Drummond makes 2-pt dunk at rim,,74,90
402,4,8:50.0,,Turnover by D. Schröder (bad pass),74,90
403,4,8:50.0,Official timeout,,74,90
404,4,8:50.0,Inbound foul by M. Scott,,74,90
405,4,8:50.0,A. Drummond misses free throw 1 of 2,,74,90
406,4,8:50.0,Offensive rebound by Team,,74,90
407,4,8:50.0,A. Drummond misses free throw 2 of 2,,74,90
408,4,8:47.0,Offensive rebound by A. Tolliver,,74,90
409,4,8:46.0,A. Tolliver makes 2-pt layup at rim,,76,90
410,4,8:22.0,,L. Patterson misses 2-pt layup from 1 ft (block by A. Drummond),76,90
411,4,8:20.0,Defensive rebound by R. Jackson,,76,90
412,4,8:18.0,A. Tolliver misses 3-pt jump shot from 25 ft,,76,90
413,4,8:18.0,,Defensive rebound by Team,76,90
414,4,8:18.0,Loose ball foul by A. Drummond (drawn by D. Schröder),,76,90
415,4,8:18.0,,T. Splitter enters the game for A. Horford,76,90
416,4,8:03.0,,Personal foul by R. Jackson (drawn by K. Korver),76,90
417,4,7:53.0,,K. Korver makes 2-pt jump shot from 15 ft (assist by D. Schröder),76,92
418,4,7:40.0,D. Hilliard misses 3-pt jump shot from 24 ft,,76,92
419,4,7:38.0,Offensive rebound by R. Jackson,,76,92
420,4,7:31.0,R. Jackson misses 2-pt jump shot from 20 ft,,76,92
421,4,7:30.0,,Defensive rebound by Team,76,92
422,4,7:30.0,M. Morris enters the game for D. Hilliard,,76,92
423,4,7:19.0,,M. Scott makes 2-pt jump shot from 10 ft (assist by D. Schröder),76,94
424,4,7:02.0,A. Drummond makes 2-pt hook shot from 8 ft (assist by A. Tolliver),,78,94
425,4,6:53.0,,Personal foul by S. Johnson (drawn by K. Korver),78,94
426,4,6:53.0,,K. Korver makes free throw 1 of 2,78,95
427,4,6:53.0,,K. Korver makes free throw 2 of 2,78,96
428,4,6:43.0,A. Drummond makes 2-pt dunk at rim (assist by R. Jackson),,80,96
429,4,6:27.0,,M. Scott makes 2-pt jump shot from 12 ft (assist by D. Schröder),80,98
430,4,6:08.0,R. Jackson makes 2-pt layup from 1 ft,,82,98
431,4,5:49.0,,Offensive foul by M. Scott (drawn by A. Tolliver),82,98
432,4,5:49.0,,Turnover by M. Scott (offensive foul),82,98
433,4,5:49.0,,Atlanta full timeout,82,98
434,4,5:49.0,,K. Bazemore enters the game for K. Korver,82,98
435,4,5:49.0,,T. Sefolosha enters the game for D. Schröder,82,98
436,4,5:49.0,,P. Millsap enters the game for L. Patterson,82,98
437,4,5:49.0,,J. Teague enters the game for M. Scott,82,98
438,4,5:49.0,E. İlyasova enters the game for A. Tolliver,,82,98
439,4,5:49.0,Personal take foul by T. Splitter (drawn by A. Drummond),,82,98
440,4,5:49.0,A. Drummond makes free throw 1 of 2,,83,98
441,4,5:49.0,A. Drummond makes free throw 2 of 2,,84,98
442,4,5:29.0,,P. Millsap misses 2-pt jump shot from 16 ft,84,98
443,4,5:28.0,Defensive rebound by A. Drummond,,84,98
444,4,5:22.0,R. Jackson misses 3-pt jump shot from 24 ft,,84,98
445,4,5:22.0,,Defensive rebound by Team,84,98
446,4,5:22.0,Loose ball foul by A. Drummond (drawn by T. Splitter),,84,98
447,4,5:22.0,,T. Splitter misses free throw 1 of 2,84,98
448,4,5:22.0,,Offensive rebound by Team,84,98
449,4,5:22.0,,T. Splitter makes free throw 2 of 2,84,99
450,4,4:59.0,M. Morris makes 2-pt layup from 2 ft,,86,99
451,4,4:56.0,Technical foul by M. Morris,,86,99
452,4,4:56.0,,J. Teague misses technical free throw,86,99
453,4,4:56.0,,Offensive rebound by Team,86,99
454,4,4:44.0,,P. Millsap makes 2-pt jump shot from 8 ft (assist by K. Bazemore),86,101
455,4,4:34.0,R. Jackson misses 2-pt layup from 1 ft (block by T. Splitter),,86,101
456,4,4:34.0,Offensive rebound by Team,,86,101
457,4,4:32.0,E. İlyasova misses 2-pt layup from 1 ft,,86,101
458,4,4:30.0,,Defensive rebound by T. Splitter,86,101
459,4,4:18.0,,Turnover by T. Splitter (offensive foul),86,101
460,4,4:18.0,Offensive charge foul by T. Splitter (drawn by E. İlyasova),,86,101
461,4,4:18.0,,A. Horford enters the game for T. Splitter,86,101
462,4,4:06.0,S. Johnson makes 2-pt layup from 2 ft,,88,101
463,4,3:51.0,,P. Millsap misses 3-pt jump shot from 24 ft,88,101
464,4,3:50.0,Defensive rebound by A. Drummond,,88,101
465,4,3:34.0,S. Johnson makes 2-pt jump shot from 16 ft (assist by R. Jackson),,90,101
466,4,3:13.0,,A. Horford makes 2-pt jump shot from 18 ft (assist by J. Teague),90,103
467,4,2:55.0,R. Jackson makes 2-pt jump shot from 12 ft,,92,103
468,4,2:36.0,,J. Teague makes 2-pt layup from 1 ft,92,105
469,4,2:23.0,R. Jackson makes 3-pt jump shot from 24 ft,,95,105
470,4,2:02.0,,Turnover by J. Teague (bad pass; steal by A. Drummond),95,105
471,4,1:52.0,A. Drummond makes 2-pt hook shot from 4 ft,,97,105
472,4,1:52.0,,Atlanta full timeout,97,105
473,4,1:52.0,,K. Korver enters the game for T. Sefolosha,97,105
474,4,1:36.0,,P. Millsap misses 2-pt layup from 2 ft,97,105
475,4,1:34.0,Defensive rebound by A. Drummond,,97,105
476,4,1:18.0,S. Johnson misses 2-pt dunk at rim,,97,105
477,4,1:16.0,,Defensive rebound by K. Korver,97,105
478,4,0:58.0,,A. Horford misses 3-pt jump shot from 24 ft,97,105
479,4,0:56.0,,Offensive rebound by P. Millsap,97,105
480,4,0:41.0,Violation by A. Drummond (def goaltending),,97,105
481,4,0:41.0,,J. Teague makes 2-pt layup from 1 ft,97,107
482,4,0:41.0,Detroit full timeout,,97,107
483,4,0:41.0,,T. Sefolosha enters the game for J. Teague,97,107
484,4,0:36.0,Detroit full timeout,,97,107
485,4,0:31.0,Offensive foul by A. Drummond (drawn by K. Bazemore),,97,107
486,4,0:31.0,Turnover by A. Drummond (offensive foul),,97,107
487,4,0:31.0,,J. Teague enters the game for T. Sefolosha,97,107
488,4,0:10.0,,A. Horford misses 2-pt jump shot from 18 ft,97,107
489,4,0:09.0,Defensive rebound by R. Jackson,,97,107
490,4,0:00.0,M. Morris makes 3-pt jump shot from 24 ft (assist by R. Jackson),,100,107
