,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,SAN ANTONIO_ACTION,OKLAHOMA CITY_SCORE,SAN ANTONIO_SCORE
395,4,3:18.0,,K. Leonard misses 2-pt jump shot from 6 ft,88,90
396,4,3:17.0,,Offensive rebound by B. Marjanović,88,90
397,4,3:14.0,,Turnover by B. Marjanović (lost ball; steal by A. Roberson),88,90
398,4,2:59.0,E. Freedom misses 3-pt jump shot from 23 ft,,88,90
399,4,2:58.0,,Defensive rebound by B. Marjanović,88,90
400,4,2:50.0,,T. Parker makes 2-pt layup from 3 ft,88,92
401,4,2:47.0,Oklahoma City full timeout,,88,92
402,4,2:47.0,,T. Duncan enters the game for B. Marjanović,88,92
403,4,2:22.0,Shooting foul by D. Green (drawn by A. Roberson),,88,92
404,4,2:22.0,A. Roberson misses free throw 1 of 2,,88,92
405,4,2:22.0,Offensive rebound by Team,,88,92
406,4,2:22.0,A. Roberson misses free throw 2 of 2,,88,92
407,4,2:22.0,Offensive rebound by D. Waiters,,88,92
408,4,2:19.0,D. Waiters misses 3-pt jump shot from 26 ft,,88,92
409,4,2:17.0,Offensive rebound by S. Adams,,88,92
410,4,2:12.0,Turnover by C. Payne (bad pass; steal by D. West),,88,92
411,4,1:52.0,,Shooting foul by S. Adams (drawn by T. Duncan),88,92
412,4,1:52.0,,T. Duncan misses free throw 1 of 2,88,92
413,4,1:52.0,,Offensive rebound by Team,88,92
414,4,1:52.0,,T. Duncan makes free throw 2 of 2,88,93
415,4,1:33.0,C. Payne misses 3-pt jump shot from 24 ft,,88,93
416,4,1:32.0,Offensive rebound by A. Roberson,,88,93
417,4,1:28.0,D. Waiters makes 2-pt dunk at rim,,90,93
418,4,1:12.0,,K. Leonard misses 2-pt jump shot from 10 ft,90,93
419,4,1:11.0,Defensive rebound by A. Roberson,,90,93
420,4,1:11.0,Oklahoma City full timeout,,90,93
421,4,1:04.0,D. Waiters misses 2-pt jump shot from 3 ft (block by K. Leonard),,90,93
422,4,1:03.0,Offensive rebound by Team,,90,93
423,4,0:57.0,D. Waiters misses 3-pt jump shot from 24 ft,,90,93
424,4,0:56.0,,Defensive rebound by K. Leonard,90,93
425,4,0:32.0,,K. Leonard misses 3-pt jump shot from 28 ft,90,93
426,4,0:31.0,Defensive rebound by A. Roberson,,90,93
427,4,0:22.0,C. Payne misses 2-pt jump shot from 3 ft,,90,93
428,4,0:21.0,Offensive rebound by C. Payne,,90,93
429,4,0:16.0,D. Waiters makes 2-pt layup from 4 ft,,92,93
430,4,0:16.0,Shooting foul by D. West (drawn by D. Waiters),,92,93
431,4,0:16.0,D. Waiters makes free throw 1 of 1,,93,93
432,4,0:16.0,,San Antonio full timeout,93,93
433,4,0:01.0,,K. Leonard misses 2-pt jump shot from 11 ft,93,93
434,4,0:00.0,,Offensive rebound by Team,93,93
435,1OT,4:42.0,,T. Parker misses 2-pt jump shot from 16 ft,93,93
436,1OT,4:42.0,Defensive rebound by D. Waiters,,93,93
437,1OT,4:31.0,E. Freedom misses 3-pt jump shot from 22 ft,,93,93
438,1OT,4:31.0,,Defensive rebound by D. Green,93,93
439,1OT,4:17.0,,K. Leonard makes 2-pt jump shot from 8 ft,93,95
440,1OT,4:05.0,Shooting foul by B. Marjanović (drawn by D. Waiters),,93,95
441,1OT,4:05.0,D. Waiters misses free throw 1 of 2,,93,95
442,1OT,4:05.0,Offensive rebound by Team,,93,95
443,1OT,4:05.0,D. Waiters makes free throw 2 of 2,,94,95
444,1OT,3:46.0,,T. Duncan misses 2-pt layup from 1 ft (block by A. Roberson),94,95
445,1OT,3:45.0,Defensive rebound by E. Freedom,,94,95
446,1OT,3:14.0,C. Payne makes 2-pt jump shot from 4 ft,,96,95
447,1OT,3:00.0,,K. Leonard makes 2-pt jump shot from 14 ft,96,97
448,1OT,2:58.0,Personal foul by D. Green,,96,97
449,1OT,2:58.0,,K. Anderson enters the game for D. Green,96,97
450,1OT,2:48.0,D. Waiters misses 3-pt jump shot from 25 ft,,96,97
451,1OT,2:47.0,,Defensive rebound by B. Marjanović,96,97
452,1OT,2:23.0,,Shooting foul by C. Payne (drawn by T. Parker),96,97
453,1OT,2:23.0,,T. Parker makes free throw 1 of 2,96,98
454,1OT,2:23.0,,T. Parker misses free throw 2 of 2,96,98
455,1OT,2:22.0,Defensive rebound by E. Freedom,,96,98
456,1OT,2:22.0,Oklahoma City full timeout,,96,98
457,1OT,2:22.0,,D. West enters the game for T. Duncan,96,98
458,1OT,2:04.0,C. Payne misses 3-pt jump shot from 27 ft,,96,98
459,1OT,2:03.0,,Defensive rebound by K. Anderson,96,98
460,1OT,1:45.0,,Turnover by K. Leonard (bad pass; steal by A. Roberson),96,98
461,1OT,1:34.0,D. Waiters misses 2-pt layup from 2 ft,,96,98
462,1OT,1:33.0,,Defensive rebound by K. Leonard,96,98
463,1OT,1:24.0,,T. Parker misses 2-pt jump shot from 6 ft,96,98
464,1OT,1:24.0,Defensive rebound by A. Roberson,,96,98
465,1OT,1:07.0,S. Adams makes 2-pt jump shot from 5 ft (assist by C. Payne),,98,98
466,1OT,0:49.0,,K. Leonard makes 2-pt jump shot from 15 ft,98,100
467,1OT,0:37.0,C. Payne misses 2-pt layup from 3 ft,,98,100
468,1OT,0:36.0,Offensive rebound by Team,,98,100
469,1OT,0:36.0,,Loose ball foul by D. West,98,100
470,1OT,0:18.0,D. Waiters misses 2-pt jump shot from 20 ft,,98,100
471,1OT,0:17.0,,Defensive rebound by B. Marjanović,98,100
472,1OT,0:14.0,,Personal take foul by C. Payne,98,100
473,1OT,0:14.0,,T. Duncan enters the game for B. Marjanović,98,100
474,1OT,0:12.0,,Personal foul by C. Payne,98,100
475,1OT,0:12.0,,T. Parker makes free throw 1 of 2,98,101
476,1OT,0:12.0,,T. Parker makes free throw 2 of 2,98,102
477,1OT,0:12.0,Oklahoma City full timeout,,98,102
478,1OT,0:12.0,,D. Green enters the game for T. Duncan,98,102
479,1OT,0:12.0,A. Morrow enters the game for A. Roberson,,98,102
480,1OT,0:10.0,Turnover by D. Waiters (bad pass),,98,102
