,QUARTER,TIME_REMAINING,DENVER_ACTION,UTAH_ACTION,DENVER_SCORE,UTAH_SCORE
395,4,1:41.0,K. Faried misses free throw 1 of 2,,76,79
396,4,1:41.0,Offensive rebound by Team,,76,79
397,4,1:41.0,,R. Gobert enters the game for T. Booker,76,79
398,4,1:41.0,K. Faried makes free throw 2 of 2,,77,79
399,4,1:28.0,,D. Favors makes 2-pt jump shot from 11 ft (assist by G. Hayward),77,81
400,4,1:28.0,Denver full timeout,,77,81
401,4,1:21.0,Turnover by K. Faried (lost ball),,77,81
402,4,1:21.0,J. Lauvergne enters the game for N. Jokić,,77,81
403,4,1:21.0,,Utah full timeout,77,81
404,4,1:00.0,,R. Hood misses 3-pt jump shot from 25 ft,77,81
405,4,0:58.0,,Offensive rebound by D. Favors,77,81
406,4,0:57.0,,Personal foul by K. Faried (drawn by D. Favors),77,81
407,4,0:57.0,,D. Favors makes free throw 1 of 2,77,82
408,4,0:57.0,N. Jokić enters the game for J. Lauvergne,,77,82
409,4,0:57.0,,D. Favors misses free throw 2 of 2,77,82
410,4,0:57.0,Defensive rebound by D. Gallinari,,77,82
411,4,0:56.0,Denver full timeout,,77,82
412,4,0:46.0,Personal foul by G. Hayward (drawn by D. Gallinari),,77,82
413,4,0:46.0,D. Gallinari makes free throw 1 of 2,,78,82
414,4,0:46.0,D. Gallinari makes free throw 2 of 2,,79,82
415,4,0:46.0,,Personal take foul by G. Harris (drawn by R. Gobert),79,82
416,4,0:46.0,,R. Gobert misses free throw 1 of 2,79,82
417,4,0:46.0,,Offensive rebound by Team,79,82
418,4,0:46.0,,R. Gobert makes free throw 2 of 2,79,83
419,4,0:36.0,N. Jokić misses 2-pt jump shot from 4 ft,,79,83
420,4,0:36.0,Offensive rebound by K. Faried,,79,83
421,4,0:35.0,K. Faried makes 2-pt layup at rim,,81,83
422,4,0:35.0,,Utah full timeout,81,83
423,4,0:35.0,,J. Ingles enters the game for R. Gobert,81,83
424,4,0:11.0,,R. Hood misses 2-pt jump shot from 8 ft,81,83
425,4,0:10.0,,Offensive rebound by D. Favors,81,83
426,4,0:07.0,W. Barton enters the game for N. Jokić,,81,83
427,4,0:06.0,,Personal foul by G. Harris (drawn by G. Hayward),81,83
428,4,0:06.0,,G. Hayward makes free throw 1 of 2,81,84
429,4,0:06.0,N. Jokić enters the game for W. Barton,,81,84
430,4,0:06.0,,R. Gobert enters the game for J. Ingles,81,84
431,4,0:06.0,,G. Hayward makes free throw 2 of 2,81,85
432,4,0:06.0,Denver full timeout,,81,85
433,4,0:06.0,,C. Johnson enters the game for R. Gobert,81,85
434,4,0:06.0,W. Barton enters the game for K. Faried,,81,85
435,4,0:02.0,D. Gallinari misses 3-pt jump shot from 23 ft,,81,85
436,4,0:02.0,,Defensive rebound by Team,81,85
