,QUARTER,TIME_REMAINING,CHICAGO_ACTION,BOSTON_ACTION,CHICAGO_SCORE,BOSTON_SCORE
388,4,8:31.0,Personal foul by J. Jerebko (drawn by J. Butler),,88,97
389,4,8:31.0,Official timeout,,88,97
390,4,8:14.0,J. Butler makes 2-pt jump shot from 18 ft,,90,97
391,4,7:53.0,,T. Zeller misses 2-pt jump shot from 18 ft,90,97
392,4,7:52.0,Defensive rebound by D. McDermott,,90,97
393,4,7:42.0,Turnover by J. Butler (lost ball; steal by T. Zeller),,90,97
394,4,7:39.0,Offensive charge foul by J. Jerebko (drawn by A. Brooks),,90,97
395,4,7:39.0,,Turnover by J. Jerebko (offensive foul),90,97
396,4,7:39.0,,I. Thomas enters the game for J. Jerebko,90,97
397,4,7:20.0,P. Gasol makes 2-pt hook shot from 4 ft (assist by J. Butler),,92,97
398,4,6:54.0,,I. Thomas misses 3-pt jump shot from 25 ft,92,97
399,4,6:52.0,Defensive rebound by D. McDermott,,92,97
400,4,6:39.0,Shooting foul by T. Zeller (drawn by J. Butler),,92,97
401,4,6:39.0,J. Butler makes free throw 1 of 2,,93,97
402,4,6:39.0,D. Rose enters the game for D. McDermott,,93,97
403,4,6:39.0,,J. Sullinger enters the game for T. Zeller,93,97
404,4,6:39.0,,A. Bradley enters the game for E. Turner,93,97
405,4,6:39.0,J. Butler makes free throw 2 of 2,,94,97
406,4,6:22.0,,M. Smart misses 2-pt jump shot from 9 ft,94,97
407,4,6:21.0,Defensive rebound by N. Mirotić,,94,97
408,4,6:04.0,Turnover by D. Rose (bad pass; steal by A. Bradley),,94,97
409,4,5:54.0,,J. Sullinger misses 2-pt jump shot from 17 ft,94,97
410,4,5:53.0,Defensive rebound by D. Rose,,94,97
411,4,5:41.0,A. Brooks misses 3-pt jump shot from 22 ft,,94,97
412,4,5:40.0,,Defensive rebound by J. Sullinger,94,97
413,4,5:21.0,,A. Bradley misses 2-pt jump shot from 19 ft,94,97
414,4,5:20.0,Defensive rebound by N. Mirotić,,94,97
415,4,5:05.0,Personal foul by J. Sullinger (drawn by P. Gasol),,94,97
416,4,5:05.0,,Boston full timeout,94,97
417,4,5:05.0,,K. Olynyk enters the game for M. Smart,94,97
418,4,4:58.0,Shooting foul by J. Sullinger (drawn by J. Butler),,94,97
419,4,4:58.0,J. Butler makes free throw 1 of 2,,95,97
420,4,4:58.0,J. Butler makes free throw 2 of 2,,96,97
421,4,4:45.0,,J. Sullinger misses 2-pt jump shot from 20 ft,96,97
422,4,4:44.0,Defensive rebound by D. Rose,,96,97
423,4,4:39.0,Turnover by N. Mirotić (lost ball),,96,97
424,4,4:29.0,,I. Thomas makes 2-pt layup at rim,96,99
425,4,4:08.0,N. Mirotić misses 3-pt jump shot from 24 ft,,96,99
426,4,4:07.0,,Defensive rebound by I. Thomas,96,99
427,4,3:52.0,,I. Thomas misses 2-pt jump shot from 22 ft,96,99
428,4,3:51.0,Defensive rebound by N. Mirotić,,96,99
429,4,3:41.0,D. Rose misses 2-pt jump shot from 21 ft,,96,99
430,4,3:39.0,,Defensive rebound by J. Sullinger,96,99
431,4,3:21.0,,J. Sullinger makes 2-pt layup at rim (assist by K. Olynyk),96,101
432,4,3:21.0,Chicago full timeout,,96,101
433,4,3:21.0,T. Gibson enters the game for N. Mirotić,,96,101
434,4,3:03.0,J. Butler misses 2-pt jump shot from 20 ft,,96,101
435,4,3:01.0,Offensive rebound by Team,,96,101
436,4,2:53.0,D. Rose misses 2-pt jump shot from 12 ft,,96,101
437,4,2:52.0,,Defensive rebound by Team,96,101
438,4,2:35.0,,I. Thomas makes 2-pt layup from 2 ft (assist by J. Sullinger),96,103
439,4,2:20.0,Chicago full timeout,,96,103
440,4,2:20.0,B. Portis enters the game for T. Gibson,,96,103
441,4,2:13.0,Turnover by J. Butler (lost ball; steal by J. Crowder),,96,103
442,4,1:57.0,,A. Bradley makes 2-pt jump shot from 15 ft,96,105
443,4,1:45.0,P. Gasol misses 2-pt jump shot from 6 ft,,96,105
444,4,1:45.0,Offensive rebound by Team,,96,105
445,4,1:45.0,Personal foul by J. Sullinger (drawn by B. Portis),,96,105
446,4,1:45.0,B. Portis misses free throw 1 of 2,,96,105
447,4,1:45.0,Offensive rebound by Team,,96,105
448,4,1:45.0,B. Portis misses free throw 2 of 2,,96,105
449,4,1:45.0,Offensive rebound by J. Butler,,96,105
450,4,1:42.0,B. Portis misses 2-pt jump shot from 3 ft (block by J. Sullinger),,96,105
451,4,1:41.0,Offensive rebound by P. Gasol,,96,105
452,4,1:40.0,P. Gasol makes 2-pt layup at rim,,98,105
453,4,1:20.0,,J. Sullinger makes 2-pt layup from 1 ft (assist by I. Thomas),98,107
454,4,1:10.0,B. Portis misses 2-pt jump shot from 23 ft,,98,107
455,4,1:09.0,,Defensive rebound by J. Sullinger,98,107
456,4,1:07.0,,Personal take foul by P. Gasol (drawn by J. Sullinger),98,107
457,4,0:48.0,,K. Olynyk misses 2-pt layup at rim,98,107
458,4,0:47.0,,Offensive rebound by J. Sullinger,98,107
459,4,0:39.0,,Personal foul by A. Brooks (drawn by I. Thomas),98,107
460,4,0:39.0,,I. Thomas makes free throw 1 of 2,98,108
461,4,0:39.0,,I. Thomas makes free throw 2 of 2,98,109
462,4,0:39.0,Chicago full timeout,,98,109
463,4,0:39.0,,E. Turner enters the game for K. Olynyk,98,109
464,4,0:39.0,,M. Smart enters the game for I. Thomas,98,109
465,4,0:39.0,D. McDermott enters the game for P. Gasol,,98,109
466,4,0:34.0,D. Rose makes 2-pt layup from 1 ft,,100,109
467,4,0:34.0,Shooting foul by J. Sullinger (drawn by D. Rose),,100,109
468,4,0:34.0,,I. Thomas enters the game for M. Smart,100,109
469,4,0:34.0,D. Rose makes free throw 1 of 1,,101,109
470,4,0:33.0,,Personal take foul by D. McDermott (drawn by A. Bradley),101,109
471,4,0:33.0,,A. Bradley makes free throw 1 of 2,101,110
472,4,0:33.0,,M. Smart enters the game for J. Sullinger,101,110
473,4,0:33.0,,A. Bradley misses free throw 2 of 2,101,110
474,4,0:33.0,Defensive rebound by B. Portis,,101,110
475,4,0:19.0,J. Butler misses 3-pt jump shot from 25 ft,,101,110
476,4,0:18.0,,Defensive rebound by E. Turner,101,110
