,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,BOSTON_ACTION,BROOKLYN_SCORE,BOSTON_SCORE
380,4,4:54.0,Offensive rebound by R. Hollis-Jefferson,,81,106
381,4,4:49.0,T. Robinson makes 2-pt layup from 1 ft (assist by R. Hollis-Jefferson),,83,106
382,4,4:41.0,,K. Olynyk makes 2-pt layup from 2 ft (assist by E. Turner),83,108
383,4,4:27.0,S. Karasev misses 3-pt jump shot from 26 ft,,83,108
384,4,4:26.0,,Defensive rebound by K. Olynyk,83,108
385,4,4:17.0,,Turnover by E. Turner (bad pass; steal by R. Hollis-Jefferson),83,108
386,4,4:09.0,S. Larkin makes 3-pt jump shot from 26 ft (assist by M. Brown),,86,108
387,4,3:53.0,,Turnover by K. Olynyk (bad pass; steal by S. Larkin),86,108
388,4,3:37.0,R. Hollis-Jefferson misses 3-pt jump shot from 24 ft,,86,108
389,4,3:37.0,Offensive rebound by T. Robinson,,86,108
390,4,3:37.0,Shooting foul by K. Olynyk (drawn by T. Robinson),,86,108
391,4,3:37.0,T. Robinson misses free throw 1 of 2,,86,108
392,4,3:37.0,Offensive rebound by Team,,86,108
393,4,3:37.0,T. Robinson misses free throw 2 of 2,,86,108
394,4,3:37.0,,Defensive rebound by T. Zeller,86,108
395,4,3:21.0,,R. Hunter makes 2-pt jump shot from 20 ft (assist by E. Turner),86,110
396,4,3:04.0,M. Brown misses 2-pt layup at rim (block by E. Turner),,86,110
397,4,3:02.0,,Defensive rebound by K. Olynyk,86,110
398,4,2:57.0,,E. Turner makes 2-pt layup from 1 ft (assist by K. Olynyk),86,112
399,4,2:48.0,T. Robinson makes 2-pt dunk at rim (assist by R. Hollis-Jefferson),,88,112
400,4,2:40.0,,Personal foul by M. Brown (drawn by J. Jerebko),88,112
401,4,2:40.0,Brooklyn full timeout,,88,112
402,4,2:24.0,,R. Hunter misses 3-pt jump shot from 29 ft,88,112
403,4,2:23.0,,Offensive rebound by J. Jerebko,88,112
404,4,2:23.0,,Personal foul by S. Karasev (drawn by J. Jerebko),88,112
405,4,2:09.0,,T. Zeller makes 2-pt dunk at rim (assist by K. Olynyk),88,114
406,4,2:09.0,Technical foul by M. Brown,,88,114
407,4,2:09.0,,J. Jerebko makes technical free throw,88,115
408,4,1:57.0,R. Hollis-Jefferson misses 3-pt jump shot from 26 ft,,88,115
409,4,1:56.0,,Defensive rebound by E. Turner,88,115
410,4,1:44.0,,R. Hunter makes 3-pt jump shot from 24 ft (assist by E. Turner),88,118
411,4,1:30.0,M. Brown misses 2-pt jump shot from 19 ft,,88,118
412,4,1:29.0,,Defensive rebound by K. Olynyk,88,118
413,4,1:28.0,,Turnover by K. Olynyk (lost ball; steal by R. Hollis-Jefferson),88,118
414,4,1:26.0,R. Hollis-Jefferson makes 2-pt layup at rim,,90,118
415,4,1:26.0,Shooting foul by K. Olynyk (drawn by R. Hollis-Jefferson),,90,118
416,4,1:26.0,,D. Lee enters the game for K. Olynyk,90,118
417,4,1:26.0,R. Hollis-Jefferson makes free throw 1 of 1,,91,118
418,4,1:12.0,,R. Hunter misses 3-pt jump shot from 28 ft,91,118
419,4,1:11.0,,Offensive rebound by T. Zeller,91,118
420,4,1:09.0,,T. Zeller makes 2-pt jump shot from 1 ft,91,120
421,4,0:59.0,R. Hollis-Jefferson misses 2-pt jump shot from 3 ft,,91,120
422,4,0:58.0,Offensive rebound by R. Hollis-Jefferson,,91,120
423,4,0:58.0,R. Hollis-Jefferson makes 2-pt jump shot from 1 ft,,93,120
424,4,0:41.0,,R. Hunter misses 3-pt jump shot from 29 ft,93,120
425,4,0:39.0,Defensive rebound by R. Hollis-Jefferson,,93,120
426,4,0:36.0,Turnover by R. Hollis-Jefferson (lost ball),,93,120
427,4,0:31.0,,Offensive foul by D. Lee (drawn by M. Brown),93,120
428,4,0:31.0,,Turnover by D. Lee (offensive foul),93,120
429,4,0:18.0,Shooting foul by R. Hunter (drawn by S. Karasev),,93,120
430,4,0:18.0,M. Brown makes free throw 1 of 2,,94,120
431,4,0:18.0,M. Brown makes free throw 2 of 2,,95,120
