,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,SAN ANTONIO_ACTION,LA CLIPPERS_SCORE,SAN ANTONIO_SCORE
395,4,1:40.0,C. Aldrich makes 2-pt layup at rim (assist by P. Prigioni),,83,102
396,4,1:40.0,Shooting block foul by K. Martin (drawn by C. Aldrich),,83,102
397,4,1:40.0,C. Aldrich makes free throw 1 of 1,,84,102
398,4,1:24.0,,K. Anderson makes 2-pt jump shot from 17 ft,84,104
399,4,1:00.0,J. Crawford misses 3-pt jump shot from 24 ft,,84,104
400,4,1:00.0,,Defensive rebound by A. Miller,84,104
401,4,0:48.0,,K. Martin makes 2-pt jump shot from 14 ft (assist by A. Miller),84,106
402,4,0:33.0,P. Prigioni makes 3-pt jump shot from 25 ft,,87,106
403,4,0:14.0,,K. Martin misses 2-pt jump shot from 15 ft,87,106
404,4,0:13.0,,Offensive rebound by B. Marjanović,87,106
405,4,0:13.0,,Shooting foul by C. Aldrich (drawn by B. Marjanović),87,106
406,4,0:13.0,,B. Marjanović makes free throw 1 of 2,87,107
407,4,0:13.0,,B. Marjanović makes free throw 2 of 2,87,108
