,QUARTER,TIME_REMAINING,INDIANA_ACTION,OKLAHOMA CITY_ACTION,INDIANA_SCORE,OKLAHOMA CITY_SCORE
392,4,4:38.0,I. Mahinmi misses 2-pt jump shot from 17 ft,,84,89
393,4,4:37.0,,Defensive rebound by K. Durant,84,89
394,4,4:24.0,,Turnover by K. Durant (bad pass; steal by P. George),84,89
395,4,4:16.0,G. Hill misses 2-pt jump shot from 3 ft,,84,89
396,4,4:15.0,,Defensive rebound by S. Adams,84,89
397,4,3:56.0,,S. Adams makes 2-pt layup from 2 ft (assist by K. Durant),84,91
398,4,3:56.0,Indiana full timeout,,84,91
399,4,3:39.0,I. Mahinmi misses 2-pt jump shot from 4 ft (block by S. Adams),,84,91
400,4,3:38.0,Offensive rebound by G. Hill,,84,91
401,4,3:35.0,G. Hill misses 2-pt jump shot from 16 ft,,84,91
402,4,3:34.0,,Defensive rebound by S. Ibaka,84,91
403,4,3:17.0,,D. Waiters misses 3-pt jump shot from 22 ft,84,91
404,4,3:16.0,Defensive rebound by P. George,,84,91
405,4,3:00.0,Shooting foul by S. Ibaka (drawn by P. George),,84,91
406,4,3:00.0,P. George makes free throw 1 of 2,,85,91
407,4,3:00.0,P. George makes free throw 2 of 2,,86,91
408,4,2:47.0,,K. Durant makes 2-pt jump shot from 15 ft (assist by R. Westbrook),86,93
409,4,2:28.0,G. Hill makes 3-pt jump shot from 24 ft (assist by I. Mahinmi),,89,93
410,4,2:03.0,,S. Ibaka misses 2-pt layup from 1 ft (block by I. Mahinmi),89,93
411,4,2:03.0,,Offensive rebound by S. Ibaka,89,93
412,4,2:03.0,,Turnover by S. Ibaka (traveling),89,93
413,4,1:53.0,M. Ellis makes 3-pt jump shot from 24 ft,,92,93
414,4,1:40.0,,Turnover by S. Adams (lost ball; steal by G. Hill),92,93
415,4,1:34.0,G. Hill misses 2-pt layup from 1 ft (block by K. Durant),,92,93
416,4,1:33.0,Offensive rebound by G. Hill,,92,93
417,4,1:28.0,I. Mahinmi misses 2-pt layup from 2 ft,,92,93
418,4,1:27.0,Offensive rebound by I. Mahinmi,,92,93
419,4,1:26.0,I. Mahinmi misses 2-pt layup from 1 ft (block by S. Adams),,92,93
420,4,1:25.0,,Defensive rebound by S. Adams,92,93
421,4,1:10.0,,Shooting foul by G. Hill (drawn by R. Westbrook),92,93
422,4,1:10.0,,R. Westbrook makes free throw 1 of 2,92,94
423,4,1:10.0,,R. Westbrook makes free throw 2 of 2,92,95
424,4,0:55.0,M. Turner makes 3-pt jump shot from 22 ft (assist by M. Ellis),,95,95
425,4,0:50.0,,Oklahoma City full timeout,95,95
426,4,0:39.0,,K. Durant misses 3-pt jump shot from 25 ft,95,95
427,4,0:39.0,Defensive rebound by M. Turner,,95,95
428,4,0:19.0,M. Ellis makes 3-pt jump shot from 24 ft,,98,95
429,4,0:19.0,,Oklahoma City full timeout,98,95
430,4,0:13.0,,R. Westbrook misses 2-pt layup from 1 ft,98,95
431,4,0:12.0,Defensive rebound by G. Hill,,98,95
432,4,0:11.0,Personal take foul by K. Durant,,98,95
433,4,0:11.0,P. George misses free throw 1 of 2,,98,95
434,4,0:11.0,Offensive rebound by Team,,98,95
435,4,0:11.0,,Oklahoma City full timeout,98,95
436,4,0:11.0,P. George makes free throw 2 of 2,,99,95
437,4,0:06.0,,K. Durant makes 3-pt jump shot from 24 ft (assist by R. Westbrook),99,98
438,4,0:06.0,Indiana full timeout,,99,98
439,4,0:06.0,S. Hill enters the game for I. Mahinmi,,99,98
440,4,0:05.0,Personal take foul by R. Westbrook,,99,98
441,4,0:05.0,P. George makes free throw 1 of 2,,100,98
442,4,0:05.0,P. George makes free throw 2 of 2,,101,98
443,4,0:00.0,,R. Westbrook misses 3-pt jump shot from 36 ft,101,98
444,4,0:00.0,,Offensive rebound by Team,101,98
