,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,SAN ANTONIO_ACTION,LA LAKERS_SCORE,SAN ANTONIO_SCORE
389,4,5:29.0,A. Brown enters the game for L. Williams,,77,98
390,4,5:23.0,Personal foul by B. Marjanović (drawn by D. Russell),,77,98
391,4,5:15.0,N. Young misses 3-pt jump shot from 25 ft,,77,98
392,4,5:15.0,,Defensive rebound by B. Marjanović,77,98
393,4,5:03.0,,B. Marjanović makes 2-pt jump shot from 10 ft (assist by R. McCallum),77,100
394,4,5:03.0,,Shooting foul by B. Bass (drawn by B. Marjanović),77,100
395,4,5:03.0,,B. Marjanović misses free throw 1 of 1,77,100
396,4,5:01.0,Defensive rebound by R. Kelly,,77,100
397,4,4:44.0,B. Bass makes 2-pt dunk at rim (assist by D. Russell),,79,100
398,4,4:16.0,,R. McCallum misses 3-pt jump shot from 24 ft,79,100
399,4,4:15.0,Defensive rebound by R. Kelly,,79,100
400,4,4:08.0,N. Young misses 2-pt layup at rim,,79,100
401,4,4:07.0,,Defensive rebound by B. Marjanović,79,100
402,4,3:54.0,,B. Marjanović misses 2-pt jump shot from 10 ft,79,100
403,4,3:53.0,Defensive rebound by R. Kelly,,79,100
404,4,3:48.0,R. Kelly makes 2-pt layup from 1 ft,,81,100
405,4,3:21.0,,B. Marjanović makes 2-pt dunk at rim (assist by K. Anderson),81,102
406,4,3:09.0,D. Russell misses 2-pt jump shot from 17 ft (block by R. McCallum),,81,102
407,4,3:08.0,,Defensive rebound by R. Butler,81,102
408,4,2:48.0,,B. Diaw makes 2-pt layup from 2 ft,81,104
409,4,2:30.0,Turnover by R. Kelly (bad pass),,81,104
410,4,2:30.0,,San Antonio full timeout,81,104
411,4,2:30.0,M. Huertas enters the game for D. Russell,,81,104
412,4,2:09.0,,B. Diaw misses 2-pt hook shot from 6 ft,81,104
413,4,2:08.0,,Offensive rebound by B. Marjanović,81,104
414,4,2:08.0,,B. Marjanović makes 2-pt layup from 1 ft,81,106
415,4,1:56.0,B. Bass makes 2-pt layup at rim (assist by R. Kelly),,83,106
416,4,1:36.0,,Shooting foul by A. Brown (drawn by B. Diaw),83,106
417,4,1:36.0,,B. Diaw makes free throw 1 of 2,83,107
418,4,1:36.0,,B. Diaw misses free throw 2 of 2,83,107
419,4,1:35.0,Defensive rebound by R. Kelly,,83,107
420,4,1:20.0,R. Kelly makes 2-pt jump shot from 16 ft (assist by M. Huertas),,85,107
421,4,0:59.0,,Turnover by B. Diaw (bad pass),85,107
422,4,0:55.0,Turnover by R. Kelly (bad pass),,85,107
423,4,0:37.0,,R. Butler makes 2-pt hook shot from 11 ft (assist by B. Diaw),85,109
424,4,0:25.0,A. Brown misses 2-pt layup at rim,,85,109
425,4,0:24.0,Offensive rebound by B. Bass,,85,109
426,4,0:24.0,B. Bass makes 2-pt layup from 1 ft,,87,109
