,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,ORLANDO_ACTION,NEW ORLEANS_SCORE,ORLANDO_SCORE
386,4,0:50.0,,A. Gordon makes 2-pt layup at rim,87,101
387,4,0:42.0,T. Douglas misses 2-pt jump shot from 20 ft,,87,101
388,4,0:42.0,,Defensive rebound by D. Marble,87,101
389,4,0:20.0,,A. Nicholson misses 2-pt layup at rim,87,101
390,4,0:20.0,,Offensive rebound by A. Gordon,87,101
391,4,0:19.0,,A. Gordon makes 2-pt layup at rim,87,103
392,4,0:19.0,,Shooting foul by A. Gee (drawn by A. Gordon),87,103
393,4,0:19.0,,A. Gordon makes free throw 1 of 1,87,104
394,4,0:08.0,N. Cole misses 2-pt jump shot from 18 ft,,87,104
395,4,0:07.0,Offensive rebound by N. Cole,,87,104
396,4,0:05.0,N. Cole makes 2-pt jump shot from 19 ft,,89,104
