,QUARTER,TIME_REMAINING,HOUSTON_ACTION,DALLAS_ACTION,HOUSTON_SCORE,DALLAS_SCORE
388,4,6:34.0,T. Ariza misses free throw 1 of 2,,86,85
389,4,6:34.0,Offensive rebound by Team,,86,85
390,4,6:34.0,T. Ariza misses free throw 2 of 2,,86,85
391,4,6:32.0,,Defensive rebound by D. Nowitzki,86,85
392,4,6:09.0,,R. Felton makes 2-pt layup at rim (assist by D. Nowitzki),86,87
393,4,5:53.0,Turnover by T. Ariza (traveling),,86,87
394,4,5:44.0,,Personal foul by C. Brewer (drawn by W. Matthews),86,87
395,4,5:44.0,,W. Matthews makes free throw 1 of 2,86,88
396,4,5:44.0,T. Jones enters the game for C. Capela,,86,88
397,4,5:44.0,,Z. Pachulia enters the game for D. Harris,86,88
398,4,5:44.0,,W. Matthews misses free throw 2 of 2,86,88
399,4,5:43.0,Defensive rebound by J. Harden,,86,88
400,4,5:27.0,T. Ariza makes 3-pt jump shot from 24 ft (assist by J. Harden),,89,88
401,4,5:05.0,,Personal foul by T. Ariza (drawn by D. Nowitzki),89,88
402,4,5:05.0,,D. Nowitzki makes free throw 1 of 2,89,89
403,4,5:05.0,,D. Nowitzki makes free throw 2 of 2,89,90
404,4,4:48.0,C. Brewer misses 3-pt jump shot from 23 ft,,89,90
405,4,4:47.0,,Defensive rebound by R. Felton,89,90
406,4,4:24.0,,D. Nowitzki misses 2-pt jump shot from 16 ft,89,90
407,4,4:22.0,Defensive rebound by T. Jones,,89,90
408,4,4:14.0,Personal foul by W. Matthews (drawn by J. Harden),,89,90
409,4,4:14.0,,Technical foul by R. Felton,89,90
410,4,4:14.0,Technical foul by T. Jones,,89,90
411,4,4:05.0,C. Brewer makes 2-pt layup from 1 ft (assist by J. Harden),,91,90
412,4,3:51.0,,R. Felton misses 2-pt jump shot from 3 ft,91,90
413,4,3:49.0,Defensive rebound by P. Beverley,,91,90
414,4,3:44.0,J. Harden makes 2-pt jump shot from 4 ft,,93,90
415,4,3:44.0,Shooting foul by D. Williams (drawn by J. Harden),,93,90
416,4,3:44.0,J. Harden makes free throw 1 of 1,,94,90
417,4,3:27.0,,D. Williams makes 2-pt jump shot from 17 ft,94,92
418,4,2:59.0,J. Harden misses 2-pt jump shot from 12 ft (block by W. Matthews),,94,92
419,4,2:56.0,Offensive rebound by T. Jones,,94,92
420,4,2:56.0,T. Jones misses 2-pt jump shot from 6 ft,,94,92
421,4,2:55.0,Offensive rebound by P. Beverley,,94,92
422,4,2:38.0,T. Jones makes 2-pt layup from 1 ft (assist by C. Brewer),,96,92
423,4,2:34.0,,Dallas full timeout,96,92
424,4,2:34.0,Houston full timeout,,96,92
425,4,2:34.0,,C. Parsons enters the game for R. Felton,96,92
426,4,2:23.0,,D. Nowitzki makes 2-pt dunk at rim (assist by D. Williams),96,94
427,4,1:57.0,Turnover by J. Harden (lost ball),,96,94
428,4,1:46.0,,W. Matthews misses 3-pt jump shot from 24 ft,96,94
429,4,1:45.0,Defensive rebound by J. Harden,,96,94
430,4,1:33.0,Turnover by J. Harden (lost ball; steal by D. Nowitzki),,96,94
431,4,1:28.0,,D. Nowitzki misses 3-pt jump shot from 24 ft,96,94
432,4,1:26.0,Defensive rebound by T. Ariza,,96,94
433,4,1:26.0,,Loose ball foul by D. Nowitzki (drawn by T. Ariza),96,94
434,4,1:26.0,T. Ariza misses free throw 1 of 2,,96,94
435,4,1:26.0,Offensive rebound by Team,,96,94
436,4,1:26.0,T. Ariza misses free throw 2 of 2,,96,94
437,4,1:25.0,,Defensive rebound by C. Parsons,96,94
438,4,1:10.0,,Personal foul by T. Jones (drawn by D. Nowitzki),96,94
439,4,1:10.0,,D. Nowitzki makes free throw 1 of 2,96,95
440,4,1:10.0,,D. Nowitzki makes free throw 2 of 2,96,96
441,4,0:56.0,T. Jones makes 2-pt dunk at rim (assist by J. Harden),,98,96
442,4,0:55.0,,Dallas full timeout,98,96
443,4,0:55.0,C. Capela enters the game for C. Brewer,,98,96
444,4,0:32.0,,D. Nowitzki misses 2-pt jump shot from 14 ft,98,96
445,4,0:31.0,Defensive rebound by J. Harden,,98,96
446,4,0:13.0,Houston full timeout,,98,96
447,4,0:13.0,,D. Harris enters the game for D. Nowitzki,98,96
448,4,0:13.0,J. Terry enters the game for C. Capela,,98,96
449,4,0:08.0,J. Harden makes 2-pt jump shot from 18 ft,,100,96
450,4,0:07.0,,Dallas full timeout,100,96
451,4,0:07.0,,D. Nowitzki enters the game for Z. Pachulia,100,96
452,4,0:07.0,,C. Villanueva enters the game for D. Harris,100,96
453,4,0:07.0,C. Brewer enters the game for J. Terry,,100,96
454,4,0:04.0,,D. Williams misses 3-pt jump shot from 25 ft,100,96
455,4,0:03.0,Defensive rebound by J. Harden,,100,96
