,QUARTER,TIME_REMAINING,CHICAGO_ACTION,ORLANDO_ACTION,CHICAGO_SCORE,ORLANDO_SCORE
386,4,7:35.0,,V. Oladipo misses 2-pt layup from 2 ft,74,93
387,4,7:34.0,Defensive rebound by T. Snell,,74,93
388,4,7:27.0,J. Holiday misses 2-pt jump shot from 8 ft,,74,93
389,4,7:25.0,,Defensive rebound by N. Vučević,74,93
390,4,7:06.0,,N. Vučević misses 2-pt jump shot from 18 ft,74,93
391,4,7:05.0,Defensive rebound by T. Snell,,74,93
392,4,7:00.0,J. Holiday misses 2-pt layup from 2 ft,,74,93
393,4,7:00.0,,Defensive rebound by Team,74,93
394,4,6:40.0,,N. Vučević misses 2-pt hook shot from 5 ft,74,93
395,4,6:38.0,,Offensive rebound by N. Vučević,74,93
396,4,6:38.0,,Shooting foul by A. Brooks (drawn by N. Vučević),74,93
397,4,6:38.0,,N. Vučević makes free throw 1 of 2,74,94
398,4,6:38.0,,N. Vučević makes free throw 2 of 2,74,95
399,4,6:31.0,A. Brooks makes 2-pt layup from 2 ft,,76,95
400,4,6:31.0,Technical foul by A. Brooks,,76,95
401,4,6:31.0,E. Moore enters the game for A. Brooks,,76,95
402,4,6:31.0,,V. Oladipo makes technical free throw,76,96
403,4,6:19.0,,V. Oladipo misses 3-pt jump shot from 23 ft,76,96
404,4,6:17.0,Defensive rebound by T. Snell,,76,96
405,4,6:08.0,Turnover by E. Moore (bad pass; steal by N. Vučević),,76,96
406,4,6:01.0,,E. Payton makes 2-pt layup from 1 ft,76,98
407,4,5:52.0,T. Snell makes 3-pt jump shot from 26 ft (assist by E. Moore),,79,98
408,4,5:32.0,,E. Payton misses 2-pt jump shot from 10 ft,79,98
409,4,5:31.0,Defensive rebound by B. Portis,,79,98
410,4,5:16.0,D. McDermott misses 2-pt layup from 2 ft,,79,98
411,4,5:14.0,,Defensive rebound by A. Gordon,79,98
412,4,5:04.0,,N. Vučević makes 2-pt hook shot from 6 ft (assist by E. Payton),79,100
413,4,5:03.0,Chicago full timeout,,79,100
414,4,5:03.0,C. Felício enters the game for B. Portis,,79,100
415,4,5:03.0,C. Bairstow enters the game for D. McDermott,,79,100
416,4,4:46.0,T. Snell misses 3-pt jump shot from 25 ft,,79,100
417,4,4:44.0,,Defensive rebound by M. Hezonja,79,100
418,4,4:27.0,,Turnover by E. Payton (bad pass; steal by J. Holiday),79,100
419,4,4:19.0,C. Bairstow makes 2-pt hook shot from 5 ft (assist by J. Holiday),,81,100
420,4,4:00.0,,N. Vučević makes 2-pt jump shot from 11 ft (assist by E. Payton),81,102
421,4,3:51.0,Chicago full timeout,,81,102
422,4,3:51.0,D. McDermott enters the game for E. Moore,,81,102
423,4,3:51.0,,C. Watson enters the game for V. Oladipo,81,102
424,4,3:47.0,Personal foul by M. Hezonja (drawn by J. Holiday),,81,102
425,4,3:38.0,J. Holiday misses 2-pt layup from 2 ft,,81,102
426,4,3:37.0,,Defensive rebound by N. Vučević,81,102
427,4,3:15.0,,M. Hezonja misses 3-pt jump shot from 29 ft,81,102
428,4,3:14.0,Defensive rebound by C. Felício,,81,102
429,4,3:01.0,C. Bairstow makes 2-pt jump shot from 10 ft,,83,102
430,4,2:47.0,,E. Payton misses 2-pt layup from 2 ft,83,102
431,4,2:45.0,Defensive rebound by C. Felício,,83,102
432,4,2:45.0,Turnover by C. Felício (lost ball; steal by E. Payton),,83,102
433,4,2:45.0,,Turnover by E. Payton (traveling),83,102
434,4,2:45.0,,D. Dedmon enters the game for M. Hezonja,83,102
435,4,2:45.0,,D. Marble enters the game for A. Gordon,83,102
436,4,2:45.0,,S. Napier enters the game for N. Vučević,83,102
437,4,2:45.0,,A. Nicholson enters the game for E. Payton,83,102
438,4,2:34.0,J. Holiday misses 2-pt layup from 1 ft (block by D. Dedmon),,83,102
439,4,2:34.0,Offensive rebound by Team,,83,102
440,4,2:32.0,D. McDermott misses 2-pt jump shot from 17 ft,,83,102
441,4,2:30.0,,Defensive rebound by A. Nicholson,83,102
442,4,2:19.0,,A. Nicholson misses 3-pt jump shot from 25 ft,83,102
443,4,2:18.0,Defensive rebound by C. Bairstow,,83,102
444,4,2:02.0,C. Bairstow misses 2-pt jump shot from 12 ft,,83,102
445,4,2:01.0,,Defensive rebound by A. Nicholson,83,102
446,4,1:51.0,,Turnover by S. Napier (lost ball; steal by J. Holiday),83,102
447,4,1:45.0,D. McDermott makes 2-pt layup from 1 ft (assist by J. Holiday),,85,102
448,4,1:25.0,,C. Watson misses 2-pt jump shot from 16 ft,85,102
449,4,1:23.0,Defensive rebound by J. Holiday,,85,102
450,4,1:14.0,C. Bairstow makes 2-pt jump shot from 17 ft (assist by C. Felício),,87,102
451,4,1:02.0,,D. Marble misses 3-pt jump shot from 25 ft,87,102
452,4,1:01.0,Defensive rebound by C. Felício,,87,102
453,4,0:53.0,J. Holiday misses 2-pt jump shot from 19 ft,,87,102
454,4,0:52.0,,Defensive rebound by D. Dedmon,87,102
455,4,0:40.0,,S. Napier misses 3-pt jump shot from 25 ft,87,102
456,4,0:39.0,Defensive rebound by C. Felício,,87,102
457,4,0:31.0,T. Snell misses 2-pt jump shot from 17 ft,,87,102
458,4,0:30.0,,Defensive rebound by S. Napier,87,102
459,4,0:24.0,,C. Watson misses 3-pt jump shot from 25 ft,87,102
460,4,0:23.0,Defensive rebound by C. Felício,,87,102
461,4,0:11.0,C. Bairstow makes 2-pt jump shot from 20 ft (assist by T. Snell),,89,102
