,QUARTER,TIME_REMAINING,BOSTON_ACTION,UTAH_ACTION,BOSTON_SCORE,UTAH_SCORE
403,4,8:05.0,,G. Hayward misses free throw 1 of 2,77,89
404,4,8:05.0,,Offensive rebound by Team,77,89
405,4,8:05.0,I. Thomas enters the game for E. Turner,,77,89
406,4,8:05.0,,G. Hayward makes free throw 2 of 2,77,90
407,4,7:46.0,I. Thomas makes 2-pt layup from 3 ft (assist by J. Sullinger),,79,90
408,4,7:28.0,,Shooting foul by M. Smart (drawn by G. Hayward),79,90
409,4,7:28.0,,G. Hayward misses free throw 1 of 2,79,90
410,4,7:28.0,,Offensive rebound by Team,79,90
411,4,7:28.0,,G. Hayward makes free throw 2 of 2,79,91
412,4,7:18.0,I. Thomas makes 2-pt layup from 2 ft (assist by J. Crowder),,81,91
413,4,7:03.0,,G. Hayward makes 2-pt jump shot from 10 ft,81,93
414,4,7:03.0,,Shooting foul by M. Smart (drawn by G. Hayward),81,93
415,4,7:03.0,E. Turner enters the game for M. Smart,,81,93
416,4,7:03.0,,G. Hayward makes free throw 1 of 1,81,94
417,4,6:49.0,I. Thomas misses 2-pt jump shot from 6 ft,,81,94
418,4,6:48.0,,Defensive rebound by R. Gobert,81,94
419,4,6:36.0,,Turnover by R. Neto (lost ball; steal by I. Thomas),81,94
420,4,6:27.0,A. Bradley misses 3-pt jump shot from 23 ft,,81,94
421,4,6:26.0,,Defensive rebound by D. Favors,81,94
422,4,6:05.0,,R. Gobert makes 2-pt layup from 1 ft (assist by D. Favors),81,96
423,4,5:48.0,J. Sullinger misses 3-pt jump shot from 24 ft,,81,96
424,4,5:47.0,,Defensive rebound by R. Gobert,81,96
425,4,5:34.0,,R. Gobert makes 2-pt dunk at rim,81,98
426,4,5:21.0,J. Crowder makes 3-pt jump shot from 22 ft (assist by I. Thomas),,84,98
427,4,5:11.0,,Utah full timeout,84,98
428,4,5:11.0,J. Jerebko enters the game for J. Sullinger,,84,98
429,4,4:57.0,,Shooting foul by J. Crowder (drawn by R. Neto),84,98
430,4,4:57.0,,R. Neto makes free throw 1 of 2,84,99
431,4,4:57.0,,T. Booker enters the game for R. Gobert,84,99
432,4,4:57.0,,R. Neto makes free throw 2 of 2,84,100
433,4,4:47.0,J. Crowder makes 2-pt jump shot from 16 ft (assist by E. Turner),,86,100
434,4,4:23.0,,Shooting foul by E. Turner (drawn by R. Neto),86,100
435,4,4:23.0,,R. Neto misses free throw 1 of 2,86,100
436,4,4:23.0,,Offensive rebound by Team,86,100
437,4,4:23.0,,R. Neto makes free throw 2 of 2,86,101
438,4,4:10.0,Shooting foul by G. Hayward (drawn by E. Turner),,86,101
439,4,4:10.0,E. Turner makes free throw 1 of 2,,87,101
440,4,4:10.0,E. Turner misses free throw 2 of 2,,87,101
441,4,4:09.0,,Defensive rebound by T. Booker,87,101
442,4,3:53.0,,Turnover by D. Favors (bad pass; steal by A. Bradley),87,101
443,4,3:45.0,Turnover by A. Bradley (bad pass; steal by R. Neto),,87,101
444,4,3:40.0,,C. Johnson makes 2-pt layup from 1 ft (assist by R. Neto),87,103
445,4,3:27.0,J. Jerebko misses 2-pt jump shot from 21 ft,,87,103
446,4,3:26.0,,Defensive rebound by D. Favors,87,103
447,4,3:06.0,,G. Hayward misses 3-pt jump shot from 24 ft,87,103
448,4,3:06.0,,Offensive rebound by Team,87,103
449,4,3:06.0,Loose ball foul by J. Crowder,,87,103
450,4,3:06.0,,T. Booker makes free throw 1 of 2,87,104
451,4,3:06.0,T. Rozier enters the game for A. Bradley,,87,104
452,4,3:06.0,,T. Booker misses free throw 2 of 2,87,104
453,4,3:05.0,Defensive rebound by E. Turner,,87,104
454,4,2:51.0,I. Thomas misses 3-pt jump shot from 24 ft,,87,104
455,4,2:51.0,,Defensive rebound by T. Booker,87,104
456,4,2:43.0,,Shooting foul by J. Crowder (drawn by G. Hayward),87,104
457,4,2:43.0,Boston full timeout,,87,104
458,4,2:43.0,T. Zeller enters the game for J. Crowder,,87,104
459,4,2:43.0,J. Young enters the game for I. Thomas,,87,104
460,4,2:43.0,J. Mickey enters the game for E. Turner,,87,104
461,4,2:43.0,R. Hunter enters the game for J. Jerebko,,87,104
462,4,2:43.0,,G. Hayward misses free throw 1 of 2,87,104
463,4,2:43.0,,Offensive rebound by Team,87,104
464,4,2:43.0,,G. Hayward makes free throw 2 of 2,87,105
465,4,2:30.0,J. Mickey makes 2-pt layup from 2 ft (assist by T. Rozier),,89,105
466,4,2:12.0,,D. Favors makes 2-pt jump shot from 17 ft (assist by G. Hayward),89,107
467,4,1:59.0,T. Zeller makes 2-pt jump shot from 16 ft (assist by T. Rozier),,91,107
468,4,1:43.0,,G. Hayward misses 2-pt layup from 2 ft (block by J. Mickey),91,107
469,4,1:42.0,,Offensive rebound by D. Favors,91,107
470,4,1:42.0,,Shooting foul by J. Young (drawn by D. Favors),91,107
471,4,1:42.0,,D. Favors makes free throw 1 of 2,91,108
472,4,1:42.0,,J. Ingles enters the game for G. Hayward,91,108
473,4,1:42.0,,T. Burke enters the game for R. Neto,91,108
474,4,1:42.0,,T. Lyles enters the game for T. Booker,91,108
475,4,1:42.0,,D. Favors makes free throw 2 of 2,91,109
476,4,1:40.0,Personal foul by D. Favors,,91,109
477,4,1:40.0,,J. Withey enters the game for D. Favors,91,109
478,4,1:30.0,Shooting foul by T. Lyles (drawn by T. Zeller),,91,109
479,4,1:30.0,T. Zeller makes free throw 1 of 2,,92,109
480,4,1:30.0,T. Zeller makes free throw 2 of 2,,93,109
481,4,1:13.0,,J. Withey misses 2-pt layup from 1 ft (block by J. Mickey),93,109
482,4,1:10.0,Defensive rebound by T. Zeller,,93,109
483,4,1:06.0,R. Hunter misses 3-pt jump shot from 22 ft,,93,109
484,4,1:06.0,,Defensive rebound by T. Lyles,93,109
485,4,0:53.0,,T. Burke makes 2-pt layup from 2 ft,93,111
486,4,0:41.0,Turnover by T. Rozier (bad pass),,93,111
487,4,0:23.0,,Turnover by T. Burke (bad pass),93,111
488,4,0:00.0,R. Hunter misses 2-pt jump shot from 21 ft,,93,111
489,4,0:00.0,Offensive rebound by Team,,93,111
