,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,PHILADELPHIA_ACTION,MEMPHIS_SCORE,PHILADELPHIA_SCORE
391,4,5:12.0,,I. Canaan makes free throw 1 of 2,91,78
392,4,5:12.0,,R. Covington enters the game for T. Wroten,91,78
393,4,5:12.0,,I. Canaan makes free throw 2 of 2,91,79
394,4,5:03.0,Shooting foul by J. Okafor (drawn by M. Conley),,91,79
395,4,5:03.0,M. Conley makes free throw 1 of 2,,92,79
396,4,5:03.0,M. Barnes enters the game for M. Chalmers,,92,79
397,4,5:03.0,M. Conley makes free throw 2 of 2,,93,79
398,4,4:44.0,,R. Covington misses 3-pt jump shot from 25 ft,93,79
399,4,4:42.0,Defensive rebound by M. Gasol,,93,79
400,4,4:23.0,Shooting foul by N. Noel (drawn by M. Gasol),,93,79
401,4,4:23.0,M. Gasol makes free throw 1 of 2,,94,79
402,4,4:23.0,Z. Randolph enters the game for J. Green,,94,79
403,4,4:23.0,M. Gasol makes free throw 2 of 2,,95,79
404,4,4:10.0,,Turnover by R. Covington (bad pass; steal by M. Barnes),95,79
405,4,4:04.0,M. Gasol makes 2-pt dunk at rim (assist by M. Barnes),,97,79
406,4,3:54.0,,I. Canaan makes 2-pt layup from 1 ft,97,81
407,4,3:36.0,Personal foul by H. Thompson (drawn by C. Lee),,97,81
408,4,3:36.0,,J. Sampson enters the game for R. Covington,97,81
409,4,3:36.0,,T. Wroten enters the game for I. Canaan,97,81
410,4,3:35.0,Turnover by M. Barnes (bad pass; steal by N. Noel),,97,81
411,4,3:31.0,,Flagrant foul type 1 by M. Barnes (drawn by N. Noel),97,81
412,4,3:31.0,,N. Noel makes flagrant free throw 1 of 2,97,82
413,4,3:31.0,,N. Noel makes flagrant free throw 2 of 2,97,83
414,4,3:13.0,,T. Wroten misses 3-pt jump shot from 28 ft,97,83
415,4,3:11.0,Defensive rebound by M. Barnes,,97,83
416,4,2:49.0,M. Gasol misses 2-pt jump shot from 18 ft,,97,83
417,4,2:47.0,Offensive rebound by Z. Randolph,,97,83
418,4,2:24.0,M. Barnes makes 2-pt jump shot from 14 ft (assist by Z. Randolph),,99,83
419,4,2:09.0,,Turnover by H. Thompson (bad pass; steal by M. Conley),99,83
420,4,2:04.0,M. Barnes makes 2-pt layup from 2 ft (assist by M. Conley),,101,83
421,4,2:03.0,,Philadelphia full timeout,101,83
422,4,2:03.0,J. Green enters the game for Z. Randolph,,101,83
423,4,2:03.0,V. Carter enters the game for M. Gasol,,101,83
424,4,1:50.0,,N. Stauskas enters the game for J. Okafor,101,83
425,4,1:50.0,,J. Grant enters the game for N. Noel,101,83
426,4,1:50.0,,R. Holmes enters the game for H. Thompson,101,83
427,4,1:50.0,M. Chalmers enters the game for M. Conley,,101,83
428,4,1:47.0,,N. Stauskas misses 3-pt jump shot from 29 ft,101,83
429,4,1:44.0,,Offensive rebound by R. Holmes,101,83
430,4,1:43.0,,Turnover by R. Holmes (lost ball; steal by M. Chalmers),101,83
431,4,1:40.0,Turnover by M. Chalmers (bad pass),,101,83
432,4,1:34.0,,Shooting foul by J. Green (drawn by J. Grant),101,83
433,4,1:34.0,,J. Grant makes free throw 1 of 2,101,84
434,4,1:34.0,T. Allen enters the game for C. Lee,,101,84
435,4,1:34.0,,J. Grant makes free throw 2 of 2,101,85
436,4,1:23.0,M. Chalmers misses 2-pt jump shot from 17 ft,,101,85
437,4,1:20.0,,Defensive rebound by J. Sampson,101,85
438,4,1:14.0,,Shooting block foul by T. Allen (drawn by J. Sampson),101,85
439,4,1:14.0,,J. Sampson makes free throw 1 of 2,101,86
440,4,1:14.0,,J. Sampson makes free throw 2 of 2,101,87
441,4,0:53.0,M. Barnes misses 3-pt jump shot from 27 ft,,101,87
442,4,0:51.0,,Defensive rebound by N. Stauskas,101,87
443,4,0:44.0,,Shooting block foul by V. Carter (drawn by T. Wroten),101,87
444,4,0:44.0,,T. Wroten makes free throw 1 of 2,101,88
445,4,0:44.0,,T. Wroten makes free throw 2 of 2,101,89
446,4,0:30.0,J. Green makes 2-pt jump shot from 3 ft (assist by M. Chalmers),,103,89
447,4,0:24.0,,Shooting foul by M. Barnes (drawn by J. Sampson),103,89
448,4,0:24.0,,J. Sampson makes free throw 1 of 2,103,90
449,4,0:24.0,,J. Sampson misses free throw 2 of 2,103,90
450,4,0:24.0,Defensive rebound by M. Barnes,,103,90
451,4,0:12.0,Shooting foul by R. Holmes (drawn by T. Allen),,103,90
452,4,0:12.0,T. Allen makes free throw 1 of 2,,104,90
453,4,0:12.0,T. Allen misses free throw 2 of 2,,104,90
454,4,0:12.0,,Defensive rebound by J. Grant,104,90
455,4,0:02.0,,J. Sampson misses 3-pt jump shot from 26 ft,104,90
456,4,0:00.0,Defensive rebound by M. Chalmers,,104,90
