,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,BOSTON_ACTION,LA CLIPPERS_SCORE,BOSTON_SCORE
381,4,6:57.0,,A. Bradley misses 2-pt jump shot from 15 ft,106,107
382,4,6:56.0,Defensive rebound by J. Crawford,,106,107
383,4,6:34.0,J. Crawford makes 3-pt jump shot from 25 ft (assist by C. Paul),,109,107
384,4,6:26.0,,Boston full timeout,109,107
385,4,6:26.0,,J. Sullinger enters the game for E. Turner,109,107
386,4,6:26.0,,I. Thomas enters the game for T. Zeller,109,107
387,4,6:22.0,,M. Smart misses 2-pt layup from 2 ft (block by C. Paul),109,107
388,4,6:21.0,,Offensive rebound by Team,109,107
389,4,6:10.0,,J. Sullinger misses 2-pt jump shot from 19 ft,109,107
390,4,6:09.0,Defensive rebound by J. Redick,,109,107
391,4,5:46.0,J. Redick makes 2-pt layup at rim,,111,107
392,4,5:31.0,,J. Crowder misses 3-pt jump shot from 25 ft,111,107
393,4,5:30.0,Defensive rebound by D. Jordan,,111,107
394,4,5:07.0,J. Crawford misses 2-pt layup from 1 ft,,111,107
395,4,5:07.0,,Defensive rebound by J. Sullinger,111,107
396,4,5:06.0,,Personal block foul by C. Paul (drawn by I. Thomas),111,107
397,4,4:51.0,,Turnover by M. Smart (bad pass; steal by D. Jordan),111,107
398,4,4:46.0,Shooting foul by M. Smart (drawn by L. Stephenson),,111,107
399,4,4:46.0,L. Stephenson makes free throw 1 of 2,,112,107
400,4,4:46.0,L. Stephenson misses free throw 2 of 2,,112,107
401,4,4:46.0,,Defensive rebound by J. Crowder,112,107
402,4,4:30.0,,I. Thomas makes 2-pt layup at rim (assist by J. Crowder),112,109
403,4,4:06.0,J. Crawford misses 3-pt jump shot from 26 ft,,112,109
404,4,4:05.0,Offensive rebound by L. Stephenson,,112,109
405,4,4:04.0,L. Stephenson makes 2-pt layup at rim,,114,109
406,4,3:51.0,,J. Sullinger makes 2-pt layup at rim (assist by I. Thomas),114,111
407,4,3:29.0,D. Jordan makes 2-pt dunk at rim (assist by J. Crawford),,116,111
408,4,3:21.0,,Personal foul by J. Crawford (drawn by M. Smart),116,111
409,4,3:20.0,,I. Thomas misses 2-pt layup from 2 ft,116,111
410,4,3:19.0,Defensive rebound by C. Paul,,116,111
411,4,3:18.0,Personal foul by I. Thomas (drawn by C. Paul),,116,111
412,4,3:18.0,,Technical foul by I. Thomas,116,111
413,4,3:18.0,J. Crawford makes technical free throw,,117,111
414,4,3:05.0,J. Crawford misses 2-pt layup from 2 ft,,117,111
415,4,3:04.0,,Defensive rebound by J. Crowder,117,111
416,4,3:00.0,,I. Thomas makes 2-pt layup at rim (assist by J. Crowder),117,113
417,4,2:39.0,J. Crawford misses 3-pt jump shot from 24 ft,,117,113
418,4,2:37.0,,Defensive rebound by J. Crowder,117,113
419,4,2:25.0,,J. Crowder misses 3-pt jump shot from 24 ft,117,113
420,4,2:24.0,Defensive rebound by D. Jordan,,117,113
421,4,2:23.0,Personal foul by J. Sullinger (drawn by D. Jordan),,117,113
422,4,2:23.0,LA Clippers full timeout,,117,113
423,4,2:23.0,Inbound foul by J. Sullinger (drawn by D. Jordan),,117,113
424,4,2:23.0,D. Jordan misses free throw 1 of 2,,117,113
425,4,2:23.0,Offensive rebound by Team,,117,113
426,4,2:23.0,D. Jordan makes free throw 2 of 2,,118,113
427,4,2:13.0,,J. Sullinger makes 2-pt jump shot from 20 ft (assist by I. Thomas),118,115
428,4,2:04.0,LA Clippers full timeout,,118,115
429,4,2:04.0,P. Pierce enters the game for D. Jordan,,118,115
430,4,2:04.0,,E. Turner enters the game for J. Sullinger,118,115
431,4,1:48.0,C. Paul misses 3-pt jump shot from 27 ft,,118,115
432,4,1:47.0,,Defensive rebound by M. Smart,118,115
433,4,1:43.0,,Personal foul by J. Redick (drawn by I. Thomas),118,115
434,4,1:43.0,,J. Jerebko enters the game for E. Turner,118,115
435,4,1:43.0,D. Jordan enters the game for P. Pierce,,118,115
436,4,1:33.0,,J. Jerebko misses 3-pt jump shot from 24 ft,118,115
437,4,1:32.0,Defensive rebound by L. Stephenson,,118,115
438,4,1:16.0,Shooting foul by J. Crowder (drawn by D. Jordan),,118,115
439,4,1:16.0,D. Jordan makes free throw 1 of 2,,119,115
440,4,1:16.0,,J. Sullinger enters the game for I. Thomas,119,115
441,4,1:16.0,D. Jordan makes free throw 2 of 2,,120,115
442,4,1:16.0,,Boston full timeout,120,115
443,4,1:16.0,,I. Thomas enters the game for J. Jerebko,120,115
444,4,1:16.0,L. Mbah a Moute enters the game for J. Crawford,,120,115
445,4,1:05.0,,M. Smart misses 3-pt jump shot from 24 ft,120,115
446,4,1:03.0,,Offensive rebound by J. Crowder,120,115
447,4,1:00.0,,A. Bradley misses 3-pt jump shot from 23 ft,120,115
448,4,0:59.0,,Offensive rebound by J. Sullinger,120,115
449,4,0:56.0,,I. Thomas makes 2-pt layup from 1 ft (assist by J. Sullinger),120,117
450,4,0:56.0,,Shooting foul by D. Jordan (drawn by I. Thomas),120,117
451,4,0:56.0,P. Pierce enters the game for L. Mbah a Moute,,120,117
452,4,0:56.0,,J. Jerebko enters the game for J. Sullinger,120,117
453,4,0:56.0,W. Johnson enters the game for D. Jordan,,120,117
454,4,0:56.0,,I. Thomas misses free throw 1 of 1,120,117
455,4,0:56.0,,Offensive rebound by M. Smart,120,117
456,4,0:55.0,,Shooting foul by W. Johnson (drawn by M. Smart),120,117
457,4,0:55.0,,M. Smart makes free throw 1 of 2,120,118
458,4,0:55.0,,M. Smart misses free throw 2 of 2,120,118
459,4,0:54.0,Defensive rebound by Team,,120,118
460,4,0:53.0,,Loose ball foul by M. Smart (drawn by J. Redick),120,118
461,4,0:53.0,J. Redick makes free throw 1 of 2,,121,118
462,4,0:53.0,L. Mbah a Moute enters the game for P. Pierce,,121,118
463,4,0:53.0,D. Jordan enters the game for W. Johnson,,121,118
464,4,0:53.0,J. Redick makes free throw 2 of 2,,122,118
465,4,0:53.0,,Boston full timeout,122,118
466,4,0:53.0,,E. Turner enters the game for M. Smart,122,118
467,4,0:46.0,,I. Thomas makes 2-pt jump shot from 11 ft,122,120
468,4,0:46.0,LA Clippers full timeout,,122,120
469,4,0:46.0,J. Crawford enters the game for L. Mbah a Moute,,122,120
470,4,0:46.0,P. Pierce enters the game for L. Stephenson,,122,120
471,4,0:25.0,C. Paul misses 3-pt jump shot from 25 ft,,122,120
472,4,0:24.0,Offensive rebound by Team,,122,120
473,4,0:23.0,,Loose ball foul by J. Crowder (drawn by D. Jordan),122,120
474,4,0:23.0,D. Jordan misses free throw 1 of 2,,122,120
475,4,0:23.0,Offensive rebound by Team,,122,120
476,4,0:23.0,L. Stephenson enters the game for P. Pierce,,122,120
477,4,0:23.0,L. Mbah a Moute enters the game for J. Crawford,,122,120
478,4,0:23.0,D. Jordan misses free throw 2 of 2,,122,120
479,4,0:23.0,,Defensive rebound by E. Turner,122,120
480,4,0:06.0,,I. Thomas makes 2-pt jump shot from 13 ft,122,122
481,4,0:06.0,LA Clippers full timeout,,122,122
482,4,0:06.0,J. Crawford enters the game for L. Mbah a Moute,,122,122
483,4,0:06.0,P. Pierce enters the game for L. Stephenson,,122,122
484,4,0:02.0,C. Paul misses 2-pt jump shot from 22 ft,,122,122
485,4,0:01.0,,Defensive rebound by I. Thomas,122,122
486,1OT,4:46.0,J. Redick makes 3-pt jump shot from 24 ft (assist by C. Paul),,125,122
487,1OT,4:46.0,Shooting foul by A. Bradley (drawn by J. Redick),,125,122
488,1OT,4:46.0,J. Redick makes free throw 1 of 1,,126,122
489,1OT,4:32.0,,J. Jerebko misses 3-pt jump shot from 24 ft,126,122
490,1OT,4:30.0,Defensive rebound by J. Redick,,126,122
491,1OT,4:09.0,Shooting foul by A. Bradley (drawn by J. Redick),,126,122
492,1OT,4:09.0,J. Redick misses free throw 1 of 3,,126,122
493,1OT,4:09.0,Offensive rebound by Team,,126,122
494,1OT,4:09.0,J. Redick makes free throw 2 of 3,,127,122
495,1OT,4:09.0,J. Redick makes free throw 3 of 3,,128,122
496,1OT,3:59.0,,Personal block foul by L. Stephenson (drawn by J. Crowder),128,122
497,1OT,3:59.0,,J. Sullinger enters the game for J. Jerebko,128,122
498,1OT,3:51.0,,Shooting foul by D. Jordan (drawn by I. Thomas),128,122
499,1OT,3:51.0,,I. Thomas makes free throw 1 of 2,128,123
500,1OT,3:51.0,,J. Jerebko enters the game for J. Sullinger,128,123
501,1OT,3:51.0,,I. Thomas makes free throw 2 of 2,128,124
502,1OT,3:37.0,Shooting foul by J. Crowder (drawn by J. Crawford),,128,124
503,1OT,3:37.0,,J. Sullinger enters the game for J. Crowder,128,124
504,1OT,3:37.0,J. Crawford misses free throw 1 of 2,,128,124
505,1OT,3:37.0,Offensive rebound by Team,,128,124
506,1OT,3:37.0,J. Crawford makes free throw 2 of 2,,129,124
507,1OT,3:26.0,,E. Turner misses 2-pt layup from 2 ft,129,124
508,1OT,3:24.0,,Offensive rebound by J. Jerebko,129,124
509,1OT,3:20.0,,A. Bradley makes 3-pt jump shot from 24 ft (assist by I. Thomas),129,127
510,1OT,3:03.0,Personal foul by J. Sullinger (drawn by C. Paul),,129,127
511,1OT,3:03.0,C. Paul makes free throw 1 of 2,,130,127
512,1OT,3:03.0,P. Pierce enters the game for L. Stephenson,,130,127
513,1OT,3:03.0,C. Paul misses free throw 2 of 2,,130,127
514,1OT,3:03.0,,Defensive rebound by E. Turner,130,127
515,1OT,2:46.0,,I. Thomas misses 3-pt jump shot from 25 ft,130,127
516,1OT,2:45.0,Defensive rebound by C. Paul,,130,127
517,1OT,2:41.0,Personal take foul by J. Jerebko (drawn by D. Jordan),,130,127
518,1OT,2:41.0,D. Jordan makes free throw 1 of 2,,131,127
519,1OT,2:41.0,D. Jordan misses free throw 2 of 2,,131,127
520,1OT,2:41.0,,Defensive rebound by J. Jerebko,131,127
521,1OT,2:25.0,,J. Sullinger makes 3-pt jump shot from 25 ft (assist by I. Thomas),131,130
522,1OT,2:17.0,Personal take foul by J. Jerebko (drawn by C. Paul),,131,130
523,1OT,2:17.0,C. Paul misses free throw 1 of 2,,131,130
524,1OT,2:17.0,Offensive rebound by Team,,131,130
525,1OT,2:17.0,C. Paul makes free throw 2 of 2,,132,130
526,1OT,2:00.0,,E. Turner makes 2-pt jump shot from 14 ft,132,132
527,1OT,1:41.0,Turnover by D. Jordan (offensive goaltending),,132,132
528,1OT,1:41.0,L. Mbah a Moute enters the game for P. Pierce,,132,132
529,1OT,1:33.0,,E. Turner makes 2-pt layup at rim (assist by I. Thomas),132,134
530,1OT,1:33.0,,Shooting foul by L. Mbah a Moute (drawn by E. Turner),132,134
531,1OT,1:33.0,,E. Turner makes free throw 1 of 1,132,135
532,1OT,1:33.0,LA Clippers full timeout,,132,135
533,1OT,1:33.0,P. Pierce enters the game for L. Mbah a Moute,,132,135
534,1OT,1:14.0,C. Paul makes 2-pt layup from 1 ft,,134,135
535,1OT,0:58.0,,E. Turner makes 2-pt jump shot from 9 ft,134,137
536,1OT,0:45.0,P. Pierce misses 3-pt jump shot from 27 ft,,134,137
537,1OT,0:44.0,,Defensive rebound by A. Bradley,134,137
538,1OT,0:27.0,,Boston full timeout,134,137
539,1OT,0:23.0,,E. Turner misses 2-pt layup from 1 ft (block by P. Pierce),134,137
540,1OT,0:22.0,Defensive rebound by Team,,134,137
541,1OT,0:22.0,LA Clippers full timeout,,134,137
542,1OT,0:21.0,W. Johnson enters the game for P. Pierce,,134,137
543,1OT,0:10.0,J. Crawford misses 3-pt jump shot from 29 ft,,134,137
544,1OT,0:09.0,,Defensive rebound by J. Jerebko,134,137
545,1OT,0:09.0,,Personal take foul by C. Paul (drawn by J. Jerebko),134,137
546,1OT,0:09.0,,J. Jerebko makes free throw 1 of 2,134,138
547,1OT,0:09.0,,J. Jerebko makes free throw 2 of 2,134,139
548,1OT,0:09.0,LA Clippers full timeout,,134,139
549,1OT,0:09.0,P. Pierce enters the game for W. Johnson,,134,139
550,1OT,0:02.0,J. Redick misses 3-pt jump shot from 23 ft,,134,139
551,1OT,0:01.0,,Defensive rebound by E. Turner,134,139
