,QUARTER,TIME_REMAINING,PHOENIX_ACTION,UTAH_ACTION,PHOENIX_SCORE,UTAH_SCORE
400,4,3:01.0,J. Leuer makes 2-pt layup from 1 ft,,63,99
401,4,2:44.0,,Turnover by T. Lyles (bad pass),63,99
402,4,2:32.0,R. Price makes 2-pt jump shot from 8 ft,,65,99
403,4,2:18.0,,T. Burke misses 2-pt jump shot from 14 ft,65,99
404,4,2:15.0,Defensive rebound by J. Leuer,,65,99
405,4,2:12.0,Shooting foul by T. Burke (drawn by R. Price),,65,99
406,4,2:12.0,R. Price misses free throw 1 of 2,,65,99
407,4,2:12.0,Offensive rebound by Team,,65,99
408,4,2:12.0,A. Williams enters the game for M. Teletović,,65,99
409,4,2:12.0,R. Price misses free throw 2 of 2,,65,99
410,4,2:10.0,,Defensive rebound by J. Withey,65,99
411,4,1:56.0,,Turnover by R. Neto (bad pass; steal by J. Leuer),65,99
412,4,1:53.0,Turnover by J. Jenkins (lost ball),,65,99
413,4,1:29.0,,R. Neto makes 2-pt jump shot from 17 ft (assist by J. Withey),65,101
414,4,1:20.0,J. Leuer misses 2-pt jump shot from 17 ft,,65,101
415,4,1:20.0,Offensive rebound by Team,,65,101
416,4,1:20.0,Shooting foul by T. Lyles (drawn by A. Williams),,65,101
417,4,1:20.0,A. Williams misses free throw 1 of 2,,65,101
418,4,1:20.0,Offensive rebound by Team,,65,101
419,4,1:20.0,A. Williams makes free throw 2 of 2,,66,101
420,4,1:04.0,,T. Lyles makes 2-pt layup from 3 ft,66,103
421,4,0:57.0,Personal foul by R. Neto,,66,103
422,4,0:57.0,R. Price makes free throw 1 of 2,,67,103
423,4,0:57.0,R. Price misses free throw 2 of 2,,67,103
424,4,0:54.0,,Defensive rebound by T. Burke,67,103
425,4,0:37.0,,Turnover by C. Johnson (bad pass; steal by A. Williams),67,103
426,4,0:32.0,J. Jenkins misses 2-pt layup from 3 ft,,67,103
427,4,0:29.0,,Defensive rebound by T. Lyles,67,103
428,4,0:10.0,,J. Withey misses 2-pt jump shot from 19 ft,67,103
429,4,0:09.0,Defensive rebound by R. Price,,67,103
430,4,0:03.0,C. Budinger makes 2-pt jump shot from 10 ft,,69,103
