,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,NEW ORLEANS_ACTION,SACRAMENTO_SCORE,NEW ORLEANS_SCORE
378,4,8:59.0,,J. Holiday misses 2-pt jump shot from 18 ft,81,97
379,4,8:58.0,Defensive rebound by O. Casspi,,81,97
380,4,8:49.0,D. Cousins misses 3-pt jump shot from 25 ft,,81,97
381,4,8:47.0,Offensive rebound by R. Rondo,,81,97
382,4,8:46.0,Shooting foul by A. Ajinça (drawn by D. Cousins),,81,97
383,4,8:46.0,D. Cousins misses free throw 1 of 2,,81,97
384,4,8:46.0,Offensive rebound by Team,,81,97
385,4,8:46.0,,Ö. Aşık enters the game for A. Ajinça,81,97
386,4,8:46.0,D. Cousins makes free throw 2 of 2,,82,97
387,4,8:27.0,,N. Cole makes 2-pt jump shot from 17 ft,82,99
388,4,8:09.0,D. Collison misses 3-pt jump shot from 25 ft,,82,99
389,4,8:08.0,,Defensive rebound by B. Dejean-Jones,82,99
390,4,7:55.0,,Personal foul by D. Collison (drawn by N. Cole),82,99
391,4,7:55.0,B. McLemore enters the game for Q. Acy,,82,99
392,4,7:43.0,,N. Cole makes 2-pt jump shot from 6 ft,82,101
393,4,7:29.0,B. McLemore makes 3-pt jump shot from 25 ft (assist by D. Cousins),,85,101
394,4,7:14.0,,J. Holiday misses 2-pt jump shot from 4 ft,85,101
395,4,7:13.0,,Offensive rebound by J. Holiday,85,101
396,4,7:12.0,,J. Holiday misses 2-pt layup from 1 ft (block by D. Cousins),85,101
397,4,7:10.0,,Offensive rebound by J. Holiday,85,101
398,4,7:07.0,,D. Cunningham misses 3-pt jump shot from 24 ft,85,101
399,4,7:05.0,,Offensive rebound by Team,85,101
400,4,7:05.0,Loose ball foul by B. McLemore (drawn by Ö. Aşık),,85,101
401,4,7:05.0,,R. Anderson enters the game for D. Cunningham,85,101
402,4,6:52.0,,R. Anderson misses 2-pt jump shot from 21 ft,85,101
403,4,6:52.0,Defensive rebound by O. Casspi,,85,101
404,4,6:52.0,Personal foul by R. Anderson (drawn by O. Casspi),,85,101
405,4,6:46.0,R. Rondo makes 2-pt layup from 1 ft,,87,101
406,4,6:33.0,,N. Cole misses 2-pt jump shot from 7 ft,87,101
407,4,6:32.0,,Offensive rebound by Ö. Aşık,87,101
408,4,6:31.0,,Ö. Aşık makes 2-pt dunk at rim,87,103
409,4,6:15.0,Personal foul by J. Holiday (drawn by B. McLemore),,87,103
410,4,6:01.0,D. Cousins misses 2-pt layup from 2 ft,,87,103
411,4,6:01.0,,Defensive rebound by Team,87,103
412,4,5:51.0,,J. Holiday misses 2-pt layup from 1 ft (block by D. Cousins),87,103
413,4,5:49.0,,Offensive rebound by Team,87,103
414,4,5:49.0,Official timeout,,87,103
415,4,5:39.0,,R. Anderson misses 2-pt jump shot from 6 ft,87,103
416,4,5:37.0,Defensive rebound by Team,,87,103
417,4,5:28.0,B. McLemore makes 2-pt jump shot from 22 ft (assist by D. Cousins),,89,103
418,4,5:15.0,,J. Holiday misses 2-pt jump shot from 13 ft,89,103
419,4,5:14.0,Defensive rebound by D. Cousins,,89,103
420,4,4:58.0,O. Casspi misses 3-pt jump shot from 25 ft,,89,103
421,4,4:56.0,,Defensive rebound by N. Cole,89,103
422,4,4:40.0,,B. Dejean-Jones misses 2-pt layup from 1 ft (block by D. Cousins),89,103
423,4,4:39.0,Defensive rebound by B. McLemore,,89,103
424,4,4:33.0,B. McLemore makes 3-pt jump shot from 24 ft (assist by O. Casspi),,92,103
425,4,4:08.0,,J. Holiday misses 2-pt layup from 2 ft,92,103
426,4,4:07.0,,Offensive rebound by Ö. Aşık,92,103
427,4,4:06.0,,Ö. Aşık misses 2-pt layup from 1 ft,92,103
428,4,4:06.0,,Offensive rebound by Ö. Aşık,92,103
429,4,3:50.0,,N. Cole makes 2-pt jump shot from 18 ft,92,105
430,4,3:37.0,D. Cousins makes 2-pt dunk at rim (assist by D. Collison),,94,105
431,4,3:28.0,,Personal take foul by R. Rondo (drawn by B. Dejean-Jones),94,105
432,4,3:28.0,,B. Dejean-Jones misses free throw 1 of 2,94,105
433,4,3:28.0,,Offensive rebound by Team,94,105
434,4,3:28.0,,B. Dejean-Jones makes free throw 2 of 2,94,106
435,4,3:20.0,D. Cousins makes 2-pt layup from 1 ft (assist by R. Rondo),,96,106
436,4,3:05.0,,J. Holiday misses 3-pt jump shot from 24 ft,96,106
437,4,3:05.0,Defensive rebound by D. Cousins,,96,106
438,4,3:00.0,D. Collison makes 2-pt layup from 1 ft (assist by R. Rondo),,98,106
439,4,2:39.0,,N. Cole misses 2-pt layup from 2 ft,98,106
440,4,2:39.0,,Offensive rebound by Team,98,106
441,4,2:39.0,,New Orleans full timeout,98,106
442,4,2:39.0,,A. Gee enters the game for B. Dejean-Jones,98,106
443,4,2:21.0,,J. Holiday misses 2-pt jump shot from 9 ft,98,106
444,4,2:21.0,Defensive rebound by D. Collison,,98,106
445,4,2:07.0,B. McLemore misses 3-pt jump shot from 25 ft,,98,106
446,4,2:07.0,Offensive rebound by Team,,98,106
447,4,2:07.0,,Loose ball foul by J. Holiday (drawn by R. Rondo),98,106
448,4,1:54.0,D. Cousins misses 2-pt layup from 1 ft,,98,106
449,4,1:54.0,,Defensive rebound by Ö. Aşık,98,106
450,4,1:52.0,,Turnover by Ö. Aşık (bad pass; steal by B. McLemore),98,106
451,4,1:48.0,R. Rondo misses 2-pt jump shot from 23 ft,,98,106
452,4,1:47.0,,Defensive rebound by A. Gee,98,106
453,4,1:37.0,,Ö. Aşık makes 2-pt dunk at rim (assist by R. Anderson),98,108
454,4,1:37.0,Sacramento full timeout,,98,108
455,4,1:28.0,D. Cousins misses 2-pt layup from 2 ft (block by Ö. Aşık),,98,108
456,4,1:27.0,,Defensive rebound by N. Cole,98,108
457,4,1:08.0,,J. Holiday makes 2-pt layup from 2 ft,98,110
458,4,0:56.0,R. Rondo makes 2-pt layup from 2 ft (assist by D. Collison),,100,110
459,4,0:34.0,,A. Gee makes 2-pt dunk at rim (assist by R. Anderson),100,112
460,4,0:29.0,B. McLemore makes 3-pt jump shot from 26 ft,,103,112
461,4,0:25.0,,Personal take foul by B. McLemore (drawn by J. Holiday),103,112
462,4,0:25.0,,J. Holiday makes free throw 1 of 2,103,113
463,4,0:25.0,,J. Holiday makes free throw 2 of 2,103,114
464,4,0:20.0,Turnover by D. Cousins (lost ball; steal by A. Gee),,103,114
465,4,0:18.0,,Turnover by A. Gee (lost ball; steal by D. Collison),103,114
466,4,0:09.0,D. Cousins makes 2-pt layup from 1 ft (assist by D. Collison),,105,114
