,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,BROOKLYN_ACTION,MILWAUKEE_SCORE,BROOKLYN_SCORE
373,4,3:59.0,K. Middleton misses 3-pt jump shot from 24 ft,,92,92
374,4,3:58.0,,Defensive rebound by S. Larkin,92,92
375,4,3:47.0,,J. Jack misses 2-pt jump shot from 8 ft,92,92
376,4,3:46.0,Defensive rebound by G. Monroe,,92,92
377,4,3:37.0,K. Middleton misses 3-pt jump shot from 25 ft,,92,92
378,4,3:36.0,,Defensive rebound by S. Larkin,92,92
379,4,3:24.0,,Shooting foul by G. Monroe (drawn by B. Bogdanović),92,92
380,4,3:24.0,,B. Bogdanović makes free throw 1 of 2,92,93
381,4,3:24.0,,B. Bogdanović makes free throw 2 of 2,92,94
382,4,3:05.0,G. Monroe makes 2-pt layup from 1 ft,,94,94
383,4,2:45.0,,S. Larkin makes 2-pt jump shot from 8 ft,94,96
384,4,2:45.0,,Shooting foul by M. Carter-Williams (drawn by S. Larkin),94,96
385,4,2:45.0,,Brooklyn full timeout,94,96
386,4,2:45.0,,S. Larkin misses free throw 1 of 1,94,96
387,4,2:44.0,Defensive rebound by G. Antetokounmpo,,94,96
388,4,2:24.0,G. Monroe makes 2-pt jump shot from 4 ft,,96,96
389,4,1:55.0,,J. Johnson misses 2-pt jump shot from 18 ft,96,96
390,4,1:54.0,Defensive rebound by M. Carter-Williams,,96,96
391,4,1:35.0,Turnover by G. Monroe (bad pass; steal by B. Bogdanović),,96,96
392,4,1:29.0,,Turnover by B. Bogdanović (lost ball; steal by M. Carter-Williams),96,96
393,4,1:13.0,K. Middleton makes 2-pt jump shot from 17 ft,,98,96
394,4,0:51.0,,J. Johnson misses 3-pt jump shot from 24 ft,98,96
395,4,0:50.0,Defensive rebound by K. Middleton,,98,96
396,4,0:32.0,Shooting foul by T. Robinson (drawn by M. Carter-Williams),,98,96
397,4,0:32.0,M. Carter-Williams misses free throw 1 of 2,,98,96
398,4,0:32.0,Offensive rebound by Team,,98,96
399,4,0:32.0,,B. Lopez enters the game for S. Larkin,98,96
400,4,0:32.0,M. Carter-Williams makes free throw 2 of 2,,99,96
401,4,0:32.0,,Brooklyn full timeout,99,96
402,4,0:32.0,,A. Bargnani enters the game for T. Robinson,99,96
403,4,0:24.0,,J. Jack misses 2-pt jump shot from 6 ft,99,96
404,4,0:23.0,Defensive rebound by G. Monroe,,99,96
405,4,0:20.0,Milwaukee full timeout,,99,96
406,4,0:20.0,Milwaukee full timeout,,99,96
407,4,0:20.0,,M. Brown enters the game for A. Bargnani,99,96
408,4,0:20.0,,S. Larkin enters the game for B. Lopez,99,96
409,4,0:20.0,Personal foul by J. Jack (drawn by J. Bayless),,99,96
410,4,0:20.0,J. Bayless makes free throw 1 of 2,,100,96
411,4,0:20.0,,B. Lopez enters the game for M. Brown,100,96
412,4,0:20.0,,T. Robinson enters the game for S. Larkin,100,96
413,4,0:20.0,J. Bayless makes free throw 2 of 2,,101,96
414,4,0:20.0,,Brooklyn full timeout,101,96
415,4,0:20.0,,A. Bargnani enters the game for T. Robinson,101,96
416,4,0:20.0,,T. Young enters the game for B. Bogdanović,101,96
417,4,0:14.0,,J. Jack misses 2-pt layup from 1 ft (block by G. Antetokounmpo),101,96
418,4,0:12.0,Defensive rebound by K. Middleton,,101,96
419,4,0:11.0,Personal foul by A. Bargnani (drawn by K. Middleton),,101,96
420,4,0:11.0,G. Vásquez enters the game for M. Carter-Williams,,101,96
421,4,0:11.0,K. Middleton makes free throw 1 of 2,,102,96
422,4,0:11.0,K. Middleton makes free throw 2 of 2,,103,96
423,4,0:06.0,,Turnover by J. Jack (bad pass),103,96
