,QUARTER,TIME_REMAINING,DENVER_ACTION,SAN ANTONIO_ACTION,DENVER_SCORE,SAN ANTONIO_SCORE
384,4,5:34.0,N. Jokić makes 2-pt jump shot from 3 ft (assist by J. Nelson),,91,101
385,4,5:13.0,,Turnover by T. Duncan (3 sec),91,101
386,4,5:13.0,E. Mudiay enters the game for R. Foye,,91,101
387,4,5:13.0,G. Harris enters the game for J. Nelson,,91,101
388,4,4:55.0,E. Mudiay misses 2-pt jump shot from 18 ft,,91,101
389,4,4:54.0,,Defensive rebound by K. Leonard,91,101
390,4,4:46.0,,K. Leonard misses 2-pt layup at rim (block by N. Jokić),91,101
391,4,4:44.0,,Offensive rebound by K. Leonard,91,101
392,4,4:44.0,,K. Leonard misses 2-pt layup from 2 ft (block by W. Barton),91,101
393,4,4:41.0,Defensive rebound by W. Barton,,91,101
394,4,4:39.0,W. Barton misses 2-pt layup from 1 ft (block by D. Green),,91,101
395,4,4:37.0,,Defensive rebound by D. West,91,101
396,4,4:33.0,,K. Leonard makes 3-pt jump shot from 22 ft (assist by T. Parker),91,104
397,4,4:33.0,Denver full timeout,,91,104
398,4,4:33.0,,L. Aldridge enters the game for D. West,91,104
399,4,4:33.0,D. Gallinari enters the game for W. Barton,,91,104
400,4,4:21.0,D. Gallinari makes 2-pt jump shot from 20 ft (assist by E. Mudiay),,93,104
401,4,4:05.0,,Turnover by T. Parker (bad pass),93,104
402,4,3:54.0,Turnover by E. Mudiay (bad pass; steal by K. Leonard),,93,104
403,4,3:48.0,,D. Green makes 3-pt jump shot from 25 ft (assist by K. Leonard),93,107
404,4,3:29.0,N. Jokić misses 2-pt layup from 2 ft (block by T. Duncan),,93,107
405,4,3:28.0,,Defensive rebound by T. Duncan,93,107
406,4,3:19.0,,K. Leonard misses 2-pt jump shot from 18 ft,93,107
407,4,3:18.0,Defensive rebound by N. Jokić,,93,107
408,4,3:01.0,N. Jokić makes 3-pt jump shot from 23 ft (assist by D. Gallinari),,96,107
409,4,2:41.0,,T. Parker makes 2-pt jump shot from 9 ft,96,109
410,4,2:31.0,E. Mudiay misses 2-pt jump shot from 9 ft,,96,109
411,4,2:30.0,,Defensive rebound by L. Aldridge,96,109
412,4,2:16.0,,L. Aldridge misses 2-pt jump shot from 18 ft,96,109
413,4,2:15.0,Defensive rebound by D. Gallinari,,96,109
414,4,2:07.0,D. Gallinari misses 2-pt layup from 2 ft,,96,109
415,4,2:05.0,,Defensive rebound by Team,96,109
416,4,1:42.0,,L. Aldridge misses 2-pt jump shot from 5 ft (block by N. Jokić),96,109
417,4,1:41.0,,Offensive rebound by L. Aldridge,96,109
418,4,1:40.0,,L. Aldridge misses 2-pt layup from 3 ft (block by N. Jokić),96,109
419,4,1:38.0,,Offensive rebound by T. Duncan,96,109
420,4,1:36.0,,T. Parker misses 3-pt jump shot from 24 ft,96,109
421,4,1:35.0,Defensive rebound by D. Gallinari,,96,109
422,4,1:24.0,Shooting foul by T. Duncan (drawn by D. Gallinari),,96,109
423,4,1:24.0,D. Gallinari makes free throw 1 of 2,,97,109
424,4,1:24.0,,B. Diaw enters the game for T. Duncan,97,109
425,4,1:24.0,,P. Mills enters the game for D. Green,97,109
426,4,1:24.0,D. Gallinari makes free throw 2 of 2,,98,109
427,4,1:04.0,,P. Mills misses 2-pt jump shot from 19 ft,98,109
428,4,1:03.0,Defensive rebound by K. Faried,,98,109
429,4,0:54.0,K. Faried misses 2-pt jump shot from 20 ft,,98,109
430,4,0:54.0,,Defensive rebound by T. Parker,98,109
431,4,0:33.0,,B. Diaw misses 2-pt jump shot from 16 ft,98,109
432,4,0:32.0,Defensive rebound by E. Mudiay,,98,109
433,4,0:18.0,G. Harris misses 3-pt jump shot from 26 ft,,98,109
434,4,0:17.0,,Defensive rebound by L. Aldridge,98,109
