,QUARTER,TIME_REMAINING,UTAH_ACTION,LA LAKERS_ACTION,UTAH_SCORE,LA LAKERS_SCORE
395,4,0:32.0,,K. Bryant makes 2-pt jump shot from 19 ft,96,97
396,4,0:32.0,Utah full timeout,,96,97
397,4,0:22.0,T. Lyles misses 2-pt layup from 1 ft,,96,97
398,4,0:20.0,,Defensive rebound by J. Clarkson,96,97
399,4,0:16.0,,Personal take foul by J. Ingles,96,97
400,4,0:15.0,,Personal foul by T. Booker,96,97
401,4,0:15.0,,K. Bryant makes free throw 1 of 2,96,98
402,4,0:15.0,,K. Bryant makes free throw 2 of 2,96,99
403,4,0:09.0,G. Hayward misses 2-pt layup at rim,,96,99
404,4,0:08.0,,Defensive rebound by J. Randle,96,99
405,4,0:04.0,,J. Clarkson makes 2-pt dunk at rim (assist by K. Bryant),96,101
406,4,0:04.0,Utah full timeout,,96,101
407,4,0:04.0,,R. Kelly enters the game for K. Bryant,96,101
408,4,0:04.0,T. Lyles misses 3-pt jump shot from 24 ft,,96,101
409,4,0:02.0,,Defensive rebound by J. Clarkson,96,101
