,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,HOUSTON_ACTION,LA LAKERS_SCORE,HOUSTON_SCORE
385,4,3:14.0,Personal foul by P. Beverley,,107,120
386,4,3:14.0,K. Bryant makes free throw 1 of 3,,108,120
387,4,3:14.0,K. Bryant makes free throw 2 of 3,,109,120
388,4,3:14.0,K. Bryant makes free throw 3 of 3,,110,120
389,4,3:01.0,,J. Harden misses 3-pt jump shot from 27 ft,110,120
390,4,3:00.0,,Offensive rebound by D. Motiejūnas,110,120
391,4,2:59.0,,Turnover by D. Motiejūnas (bad pass; steal by K. Bryant),110,120
392,4,2:53.0,K. Bryant misses 3-pt jump shot from 25 ft,,110,120
393,4,2:52.0,,Defensive rebound by P. Beverley,110,120
394,4,2:48.0,,Shooting foul by D. Russell (drawn by J. Harden),110,120
395,4,2:48.0,,Houston full timeout,110,120
396,4,2:48.0,,J. Harden makes free throw 1 of 2,110,121
397,4,2:48.0,,J. Harden misses free throw 2 of 2,110,121
398,4,2:44.0,,Offensive rebound by D. Motiejūnas,110,121
399,4,2:44.0,,D. Motiejūnas misses 2-pt layup from 1 ft,110,121
400,4,2:42.0,Defensive rebound by T. Black,,110,121
401,4,2:34.0,Personal block foul by D. Howard,,110,121
402,4,2:25.0,D. Russell misses 2-pt jump shot from 13 ft (block by T. Ariza),,110,121
403,4,2:24.0,,Defensive rebound by T. Ariza,110,121
404,4,2:21.0,,T. Ariza makes 2-pt dunk at rim,110,123
405,4,2:03.0,D. Russell misses 3-pt jump shot from 23 ft,,110,123
406,4,2:03.0,,Defensive rebound by D. Howard,110,123
407,4,1:56.0,,J. Harden misses 3-pt jump shot from 24 ft,110,123
408,4,1:55.0,Defensive rebound by T. Black,,110,123
409,4,1:44.0,Turnover by K. Bryant (lost ball; steal by D. Howard),,110,123
410,4,1:41.0,,Shooting block foul by J. Randle (drawn by P. Beverley),110,123
411,4,1:41.0,,P. Beverley makes free throw 1 of 2,110,124
412,4,1:41.0,M. World Peace enters the game for K. Bryant,,110,124
413,4,1:41.0,,K. McDaniels enters the game for T. Ariza,110,124
414,4,1:41.0,,P. Beverley makes free throw 2 of 2,110,125
415,4,1:22.0,J. Randle misses 2-pt jump shot from 19 ft,,110,125
416,4,1:21.0,,Defensive rebound by J. Harden,110,125
417,4,1:01.0,,P. Beverley makes 2-pt jump shot from 7 ft (assist by D. Motiejūnas),110,127
418,4,0:51.0,M. World Peace misses 2-pt jump shot from 14 ft,,110,127
419,4,0:50.0,,Defensive rebound by D. Howard,110,127
420,4,0:38.0,,J. Harden makes 3-pt jump shot from 28 ft,110,130
421,4,0:34.0,Personal take foul by P. Beverley,,110,130
422,4,0:34.0,,C. Capela enters the game for D. Howard,110,130
423,4,0:34.0,,A. Goudelock enters the game for J. Harden,110,130
424,4,0:25.0,J. Randle misses 3-pt jump shot from 25 ft,,110,130
425,4,0:24.0,,Defensive rebound by Team,110,130
