,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,NEW ORLEANS_ACTION,MILWAUKEE_SCORE,NEW ORLEANS_SCORE
376,4,5:01.0,Defensive rebound by G. Monroe,,87,102
377,4,4:53.0,Shooting foul by A. Gee (drawn by G. Antetokounmpo),,87,102
378,4,4:53.0,G. Antetokounmpo misses free throw 1 of 2,,87,102
379,4,4:53.0,Offensive rebound by Team,,87,102
380,4,4:53.0,G. Antetokounmpo makes free throw 2 of 2,,88,102
381,4,4:42.0,,Shooting foul by G. Monroe (drawn by A. Davis),88,102
382,4,4:42.0,,A. Davis misses free throw 1 of 2,88,102
383,4,4:42.0,,Offensive rebound by Team,88,102
384,4,4:42.0,,A. Davis makes free throw 2 of 2,88,103
385,4,4:35.0,K. Middleton misses 3-pt jump shot from 23 ft,,88,103
386,4,4:35.0,,Defensive rebound by J. Holiday,88,103
387,4,4:18.0,,R. Anderson misses 3-pt jump shot from 25 ft,88,103
388,4,4:17.0,Defensive rebound by G. Antetokounmpo,,88,103
389,4,4:12.0,Offensive foul by G. Antetokounmpo (drawn by J. Holiday),,88,103
390,4,4:12.0,Turnover by G. Antetokounmpo (offensive foul),,88,103
391,4,4:12.0,R. Vaughn enters the game for G. Antetokounmpo,,88,103
392,4,3:55.0,,R. Anderson makes 2-pt layup from 1 ft (assist by A. Davis),88,105
393,4,3:50.0,Personal foul by A. Gee (drawn by K. Middleton),,88,105
394,4,3:40.0,M. Carter-Williams makes 2-pt layup from 2 ft,,90,105
395,4,3:22.0,,A. Davis makes 2-pt dunk at rim (assist by J. Holiday),90,107
396,4,3:07.0,Turnover by M. Carter-Williams (bad pass; steal by J. Holiday),,90,107
397,4,3:02.0,,A. Davis misses 2-pt dunk at rim,90,107
398,4,3:00.0,Defensive rebound by R. Vaughn,,90,107
399,4,2:56.0,G. Monroe makes 2-pt dunk at rim (assist by K. Middleton),,92,107
400,4,2:46.0,,Personal take foul by M. Carter-Williams (drawn by J. Holiday),92,107
401,4,2:46.0,Official timeout,,92,107
402,4,2:46.0,M. Plumlee enters the game for J. Parker,,92,107
403,4,2:46.0,J. O'Bryant enters the game for G. Monroe,,92,107
404,4,2:46.0,T. Ennis enters the game for K. Middleton,,92,107
405,4,2:46.0,C. Copeland enters the game for M. Carter-Williams,,92,107
406,4,2:25.0,,J. Holiday misses 3-pt jump shot from 23 ft,92,107
407,4,2:24.0,Defensive rebound by M. Plumlee,,92,107
408,4,2:15.0,C. Copeland misses 3-pt jump shot from 24 ft,,92,107
409,4,2:15.0,,Defensive rebound by J. Holiday,92,107
410,4,2:04.0,,A. Davis makes 3-pt jump shot from 26 ft (assist by J. Holiday),92,110
411,4,1:43.0,C. Copeland makes 3-pt jump shot from 25 ft (assist by T. Ennis),,95,110
412,4,1:33.0,,Turnover by J. Holiday (bad pass),95,110
413,4,1:33.0,,L. Babbitt enters the game for A. Gee,95,110
414,4,1:33.0,,N. Cole enters the game for A. Davis,95,110
415,4,1:33.0,,B. Dejean-Jones enters the game for R. Anderson,95,110
416,4,1:33.0,,A. Ajinça enters the game for J. Holiday,95,110
417,4,1:18.0,J. O'Bryant misses 2-pt hook shot from 3 ft,,95,110
418,4,1:17.0,,Defensive rebound by A. Ajinça,95,110
419,4,0:57.0,,B. Dejean-Jones makes 3-pt jump shot from 26 ft (assist by T. Douglas),95,113
420,4,0:50.0,T. Ennis makes 2-pt jump shot from 5 ft,,97,113
421,4,0:35.0,,T. Douglas makes 3-pt jump shot from 25 ft (assist by A. Ajinça),97,116
422,4,0:19.0,J. O'Bryant makes 2-pt hook shot from 7 ft,,99,116
