,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,PHOENIX_ACTION,SAN ANTONIO_SCORE,PHOENIX_SCORE
390,4,6:56.0,B. Diaw makes 2-pt layup at rim (assist by L. Aldridge),,100,97
391,4,6:49.0,,Personal foul by T. Parker (drawn by A. Goodwin),100,97
392,4,6:49.0,,A. Goodwin makes free throw 1 of 2,100,98
393,4,6:49.0,,A. Goodwin misses free throw 2 of 2,100,98
394,4,6:48.0,Defensive rebound by L. Aldridge,,100,98
395,4,6:34.0,P. Mills misses 2-pt jump shot from 18 ft,,100,98
396,4,6:33.0,,Defensive rebound by M. Teletović,100,98
397,4,6:22.0,,S. Weems makes 2-pt jump shot from 18 ft,100,100
398,4,6:14.0,Personal foul by S. Weems (drawn by D. Green),,100,100
399,4,6:14.0,R. Butler enters the game for T. Parker,,100,100
400,4,6:06.0,Personal foul by J. Leuer (drawn by L. Aldridge),,100,100
401,4,5:52.0,Turnover by D. Green (offensive foul),,100,100
402,4,5:52.0,,Offensive charge foul by D. Green (drawn by J. Leuer),100,100
403,4,5:40.0,,A. Goodwin misses 2-pt jump shot from 4 ft,100,100
404,4,5:38.0,Defensive rebound by L. Aldridge,,100,100
405,4,5:32.0,P. Mills misses 3-pt jump shot from 26 ft,,100,100
406,4,5:30.0,Offensive rebound by D. Green,,100,100
407,4,5:30.0,D. Green makes 2-pt dunk at rim,,102,100
408,4,5:09.0,,P. Pressey misses 3-pt jump shot from 26 ft,102,100
409,4,5:08.0,Defensive rebound by L. Aldridge,,102,100
410,4,4:53.0,D. Green makes 2-pt jump shot from 19 ft,,104,100
411,4,4:30.0,,A. Goodwin misses 3-pt jump shot from 22 ft,104,100
412,4,4:29.0,Defensive rebound by B. Diaw,,104,100
413,4,4:14.0,P. Mills makes 3-pt jump shot from 24 ft (assist by B. Diaw),,107,100
414,4,4:12.0,,Phoenix full timeout,107,100
415,4,4:12.0,,D. Booker enters the game for A. Goodwin,107,100
416,4,4:12.0,,R. Price enters the game for P. Pressey,107,100
417,4,4:12.0,,P. Tucker enters the game for S. Weems,107,100
418,4,4:12.0,,A. Len enters the game for J. Leuer,107,100
419,4,3:54.0,,A. Len makes 2-pt jump shot from 11 ft,107,102
420,4,3:32.0,D. Green misses 3-pt jump shot from 23 ft,,107,102
421,4,3:31.0,,Defensive rebound by P. Tucker,107,102
422,4,3:22.0,,A. Len makes 2-pt jump shot from 15 ft (assist by D. Booker),107,104
423,4,3:03.0,R. Butler makes 3-pt jump shot from 23 ft (assist by D. Green),,110,104
424,4,2:48.0,,R. Price makes 2-pt layup at rim,110,106
425,4,2:40.0,Personal foul by R. Price (drawn by P. Mills),,110,106
426,4,2:40.0,T. Parker enters the game for P. Mills,,110,106
427,4,2:27.0,L. Aldridge misses 2-pt jump shot from 4 ft,,110,106
428,4,2:27.0,,Defensive rebound by P. Tucker,110,106
429,4,2:14.0,,A. Len misses 2-pt layup from 1 ft,110,106
430,4,2:14.0,Defensive rebound by D. Green,,110,106
431,4,2:06.0,Turnover by B. Diaw (step out of bounds),,110,106
432,4,1:49.0,,M. Teletović misses 3-pt jump shot from 25 ft,110,106
433,4,1:47.0,Defensive rebound by R. Butler,,110,106
434,4,1:37.0,T. Parker misses 2-pt jump shot from 18 ft,,110,106
435,4,1:35.0,,Defensive rebound by D. Booker,110,106
436,4,1:30.0,,P. Tucker misses 2-pt jump shot from 20 ft,110,106
437,4,1:28.0,Defensive rebound by B. Diaw,,110,106
438,4,1:16.0,Shooting foul by R. Price (drawn by T. Parker),,110,106
439,4,1:16.0,T. Parker misses free throw 1 of 2,,110,106
440,4,1:16.0,Offensive rebound by Team,,110,106
441,4,1:16.0,T. Parker makes free throw 2 of 2,,111,106
442,4,1:09.0,,M. Teletović misses 3-pt jump shot from 26 ft,111,106
443,4,1:09.0,Defensive rebound by L. Aldridge,,111,106
444,4,1:03.0,T. Parker makes 2-pt layup from 2 ft,,113,106
445,4,1:01.0,,Phoenix full timeout,113,106
446,4,0:51.0,,R. Price misses 2-pt layup from 1 ft,113,106
447,4,0:50.0,Defensive rebound by T. Parker,,113,106
448,4,0:49.0,Personal foul by D. Booker (drawn by T. Parker),,113,106
449,4,0:49.0,T. Parker misses free throw 1 of 2,,113,106
450,4,0:49.0,Offensive rebound by Team,,113,106
451,4,0:49.0,T. Parker makes free throw 2 of 2,,114,106
452,4,0:49.0,,Phoenix full timeout,114,106
453,4,0:49.0,,J. Leuer enters the game for A. Len,114,106
454,4,0:43.0,,D. Booker misses 2-pt layup from 2 ft,114,106
455,4,0:42.0,Defensive rebound by D. Green,,114,106
456,4,0:40.0,Personal foul by D. Booker (drawn by D. Green),,114,106
457,4,0:40.0,D. Green misses free throw 1 of 2,,114,106
458,4,0:40.0,Offensive rebound by Team,,114,106
459,4,0:40.0,K. Anderson enters the game for T. Parker,,114,106
460,4,0:40.0,J. Simmons enters the game for L. Aldridge,,114,106
461,4,0:40.0,D. Green misses free throw 2 of 2,,114,106
462,4,0:40.0,,Defensive rebound by M. Teletović,114,106
463,4,0:35.0,,R. Price makes 2-pt layup at rim,114,108
464,4,0:31.0,Personal foul by P. Tucker (drawn by J. Simmons),,114,108
465,4,0:31.0,J. Simmons makes free throw 1 of 2,,115,108
466,4,0:31.0,J. Simmons misses free throw 2 of 2,,115,108
467,4,0:30.0,,Defensive rebound by J. Leuer,115,108
468,4,0:22.0,,M. Teletović misses 2-pt jump shot from 16 ft,115,108
469,4,0:21.0,Defensive rebound by D. Green,,115,108
470,4,0:20.0,Personal foul by R. Price (drawn by D. Green),,115,108
471,4,0:20.0,,P. Pressey enters the game for R. Price,115,108
472,4,0:20.0,D. Green makes free throw 1 of 2,,116,108
473,4,0:20.0,R. McCallum enters the game for B. Diaw,,116,108
474,4,0:20.0,D. Green makes free throw 2 of 2,,117,108
475,4,0:14.0,,D. Booker makes 3-pt jump shot from 25 ft (assist by P. Pressey),117,111
476,4,0:10.0,Personal take foul by M. Teletović (drawn by K. Anderson),,117,111
477,4,0:10.0,K. Anderson makes free throw 1 of 2,,118,111
478,4,0:10.0,K. Anderson misses free throw 2 of 2,,118,111
479,4,0:10.0,Offensive rebound by K. Anderson,,118,111
