,QUARTER,TIME_REMAINING,UTAH_ACTION,CHARLOTTE_ACTION,UTAH_SCORE,CHARLOTTE_SCORE
391,1OT,4:08.0,R. Hood makes 2-pt jump shot from 4 ft,,99,95
392,1OT,3:53.0,,K. Walker misses 2-pt jump shot from 15 ft,99,95
393,1OT,3:52.0,Defensive rebound by R. Gobert,,99,95
394,1OT,3:34.0,T. Booker misses 3-pt jump shot from 24 ft,,99,95
395,1OT,3:33.0,,Defensive rebound by J. Lin,99,95
396,1OT,3:28.0,,Personal foul by T. Burke (drawn by J. Lin),99,95
397,1OT,3:11.0,,M. Williams makes 2-pt jump shot from 10 ft (assist by J. Lin),99,97
398,1OT,2:49.0,G. Hayward misses 3-pt jump shot from 25 ft,,99,97
399,1OT,2:48.0,,Defensive rebound by K. Walker,99,97
400,1OT,2:41.0,,Shooting foul by R. Gobert (drawn by C. Zeller),99,97
401,1OT,2:41.0,,C. Zeller makes free throw 1 of 2,99,98
402,1OT,2:41.0,,C. Zeller misses free throw 2 of 2,99,98
403,1OT,2:39.0,Defensive rebound by R. Gobert,,99,98
404,1OT,2:23.0,T. Burke misses 2-pt jump shot from 12 ft,,99,98
405,1OT,2:23.0,Offensive rebound by Team,,99,98
406,1OT,2:21.0,Shooting foul by K. Walker (drawn by G. Hayward),,99,98
407,1OT,2:21.0,G. Hayward makes free throw 1 of 2,,100,98
408,1OT,2:21.0,G. Hayward makes free throw 2 of 2,,101,98
409,1OT,2:04.0,,Charlotte full timeout,101,98
410,1OT,1:56.0,,N. Batum misses 3-pt jump shot from 24 ft,101,98
411,1OT,1:56.0,,Offensive rebound by Team,101,98
412,1OT,1:56.0,Loose ball foul by T. Booker (drawn by M. Williams),,101,98
413,1OT,1:56.0,,M. Williams makes free throw 1 of 2,101,99
414,1OT,1:56.0,,M. Williams makes free throw 2 of 2,101,100
415,1OT,1:40.0,Turnover by G. Hayward (lost ball; steal by K. Walker),,101,100
416,1OT,1:40.0,,Personal foul by R. Gobert (drawn by K. Walker),101,100
417,1OT,1:40.0,,K. Walker makes free throw 1 of 2,101,101
418,1OT,1:40.0,,K. Walker makes free throw 2 of 2,101,102
419,1OT,1:20.0,R. Gobert misses 2-pt layup from 1 ft,,101,102
420,1OT,1:18.0,Offensive rebound by T. Booker,,101,102
421,1OT,1:14.0,T. Booker misses 2-pt layup from 2 ft,,101,102
422,1OT,1:12.0,,Defensive rebound by K. Walker,101,102
423,1OT,1:00.0,,K. Walker makes 2-pt layup at rim,101,104
424,1OT,1:00.0,Utah full timeout,,101,104
425,1OT,1:00.0,J. Ingles enters the game for T. Booker,,101,104
426,1OT,0:59.0,Personal foul by C. Zeller (drawn by R. Gobert),,101,104
427,1OT,0:51.0,T. Burke misses 3-pt jump shot from 23 ft,,101,104
428,1OT,0:50.0,Offensive rebound by R. Gobert,,101,104
429,1OT,0:40.0,T. Burke makes 2-pt jump shot from 13 ft,,103,104
430,1OT,0:26.0,,K. Walker makes 2-pt jump shot from 17 ft,103,106
431,1OT,0:26.0,Utah full timeout,,103,106
432,1OT,0:25.0,Turnover by G. Hayward (step out of bounds),,103,106
433,1OT,0:25.0,,Charlotte full timeout,103,106
434,1OT,0:25.0,C. Johnson enters the game for T. Burke,,103,106
435,1OT,0:25.0,T. Booker enters the game for J. Ingles,,103,106
436,1OT,0:25.0,,F. Kaminsky enters the game for C. Zeller,103,106
437,1OT,0:23.0,,Personal take foul by T. Booker (drawn by K. Walker),103,106
438,1OT,0:23.0,,K. Walker makes free throw 1 of 2,103,107
439,1OT,0:23.0,,C. Zeller enters the game for F. Kaminsky,103,107
440,1OT,0:23.0,T. Burke enters the game for T. Booker,,103,107
441,1OT,0:23.0,J. Ingles enters the game for C. Johnson,,103,107
442,1OT,0:23.0,,K. Walker makes free throw 2 of 2,103,108
443,1OT,0:16.0,J. Ingles makes 3-pt jump shot from 25 ft (assist by G. Hayward),,106,108
444,1OT,0:16.0,,Charlotte full timeout,106,108
445,1OT,0:16.0,C. Johnson enters the game for T. Burke,,106,108
446,1OT,0:16.0,T. Booker enters the game for J. Ingles,,106,108
447,1OT,0:16.0,,F. Kaminsky enters the game for C. Zeller,106,108
448,1OT,0:13.0,,Turnover by F. Kaminsky (bad pass; steal by G. Hayward),106,108
449,1OT,0:12.0,Utah full timeout,,106,108
450,1OT,0:12.0,,C. Zeller enters the game for F. Kaminsky,106,108
451,1OT,0:12.0,T. Burke enters the game for T. Booker,,106,108
452,1OT,0:12.0,J. Ingles enters the game for C. Johnson,,106,108
453,1OT,0:07.0,R. Gobert makes 2-pt dunk at rim (assist by G. Hayward),,108,108
454,1OT,0:01.0,,K. Walker misses 2-pt jump shot from 17 ft,108,108
455,1OT,0:00.0,,Offensive rebound by Team,108,108
456,2OT,4:45.0,,Turnover by N. Batum (bad pass),108,108
457,2OT,4:35.0,T. Burke misses 2-pt jump shot from 20 ft,,108,108
458,2OT,4:34.0,,Defensive rebound by C. Zeller,108,108
459,2OT,4:12.0,,M. Williams makes 3-pt jump shot from 25 ft (assist by J. Lin),108,111
460,2OT,3:52.0,T. Burke makes 2-pt jump shot from 7 ft (assist by R. Hood),,110,111
461,2OT,3:46.0,,N. Batum misses 2-pt jump shot from 4 ft (block by G. Hayward),110,111
462,2OT,3:46.0,,Offensive rebound by Team,110,111
463,2OT,3:31.0,,K. Walker misses 2-pt jump shot from 6 ft,110,111
464,2OT,3:29.0,,Offensive rebound by K. Walker,110,111
465,2OT,3:29.0,,K. Walker makes 2-pt layup at rim,110,113
466,2OT,3:12.0,T. Booker misses 2-pt jump shot from 4 ft (block by C. Zeller),,110,113
467,2OT,3:10.0,,Defensive rebound by N. Batum,110,113
468,2OT,3:02.0,,K. Walker misses 2-pt layup from 2 ft,110,113
469,2OT,3:02.0,,Offensive rebound by Team,110,113
470,2OT,2:53.0,,K. Walker makes 3-pt jump shot from 25 ft,110,116
471,2OT,2:34.0,G. Hayward misses 2-pt layup from 1 ft,,110,116
472,2OT,2:33.0,Offensive rebound by R. Hood,,110,116
473,2OT,2:28.0,R. Hood misses 2-pt jump shot from 12 ft,,110,116
474,2OT,2:27.0,,Defensive rebound by M. Williams,110,116
475,2OT,2:05.0,,K. Walker misses 3-pt jump shot from 25 ft,110,116
476,2OT,2:04.0,Defensive rebound by R. Hood,,110,116
477,2OT,1:48.0,T. Burke makes 2-pt jump shot from 16 ft (assist by R. Gobert),,112,116
478,2OT,1:29.0,,Offensive foul by M. Williams (drawn by R. Gobert),112,116
479,2OT,1:29.0,,Turnover by M. Williams (offensive foul),112,116
480,2OT,1:20.0,Shooting block foul by C. Zeller (drawn by G. Hayward),,112,116
481,2OT,1:20.0,G. Hayward makes free throw 1 of 2,,113,116
482,2OT,1:20.0,G. Hayward makes free throw 2 of 2,,114,116
483,2OT,0:58.0,,K. Walker misses 2-pt jump shot from 18 ft,114,116
484,2OT,0:55.0,,Offensive rebound by C. Zeller,114,116
485,2OT,0:37.0,,Shooting foul by R. Gobert (drawn by C. Zeller),114,116
486,2OT,0:37.0,,C. Zeller makes free throw 1 of 2,114,117
487,2OT,0:37.0,,C. Zeller makes free throw 2 of 2,114,118
488,2OT,0:31.0,T. Burke makes 3-pt jump shot from 23 ft (assist by G. Hayward),,117,118
489,2OT,0:11.0,,Shooting foul by T. Booker (drawn by C. Zeller),117,118
490,2OT,0:11.0,,C. Zeller makes free throw 1 of 2,117,119
491,2OT,0:11.0,,C. Zeller makes free throw 2 of 2,117,120
492,2OT,0:11.0,Utah full timeout,,117,120
493,2OT,0:11.0,J. Ingles enters the game for T. Booker,,117,120
494,2OT,0:05.0,T. Burke misses 3-pt jump shot from 28 ft,,117,120
495,2OT,0:04.0,,Defensive rebound by K. Walker,117,120
496,2OT,0:04.0,,Personal take foul by J. Ingles (drawn by K. Walker),117,120
497,2OT,0:04.0,,K. Walker makes free throw 1 of 2,117,121
498,2OT,0:04.0,,K. Walker makes free throw 2 of 2,117,122
499,2OT,0:04.0,Utah full timeout,,117,122
500,2OT,0:04.0,T. Booker enters the game for R. Gobert,,117,122
501,2OT,0:02.0,Shooting foul by K. Walker (drawn by T. Burke),,117,122
502,2OT,0:02.0,T. Burke makes free throw 1 of 3,,118,122
503,2OT,0:02.0,T. Burke misses free throw 2 of 3,,118,122
504,2OT,0:02.0,Offensive rebound by Team,,118,122
505,2OT,0:02.0,T. Burke makes free throw 3 of 3,,119,122
506,2OT,0:02.0,,Charlotte full timeout,119,122
507,2OT,0:02.0,,F. Kaminsky enters the game for C. Zeller,119,122
508,2OT,0:02.0,C. Johnson enters the game for T. Burke,,119,122
509,2OT,0:02.0,R. Gobert enters the game for J. Ingles,,119,122
510,2OT,0:02.0,,Charlotte full timeout,119,122
511,2OT,0:01.0,,Personal take foul by R. Hood (drawn by K. Walker),119,122
512,2OT,0:01.0,,K. Walker makes free throw 1 of 2,119,123
513,2OT,0:01.0,,C. Zeller enters the game for F. Kaminsky,119,123
514,2OT,0:01.0,,K. Walker makes free throw 2 of 2,119,124
