,QUARTER,TIME_REMAINING,BOSTON_ACTION,PHILADELPHIA_ACTION,BOSTON_SCORE,PHILADELPHIA_SCORE
384,4,7:29.0,E. Turner misses 2-pt jump shot from 18 ft,,101,78
385,4,7:28.0,,Defensive rebound by K. Marshall,101,78
386,4,7:21.0,,N. Stauskas misses 2-pt layup from 1 ft,101,78
387,4,7:19.0,,Offensive rebound by J. Okafor,101,78
388,4,7:18.0,,J. Okafor makes 2-pt dunk at rim,101,80
389,4,7:13.0,Personal foul by R. Covington (drawn by E. Turner),,101,80
390,4,7:08.0,J. Jerebko misses 2-pt jump shot from 21 ft,,101,80
391,4,7:07.0,,Defensive rebound by Team,101,80
392,4,7:07.0,Loose ball foul by K. Olynyk (drawn by N. Noel),,101,80
393,4,7:07.0,T. Zeller enters the game for K. Olynyk,,101,80
394,4,6:53.0,,J. Okafor misses 2-pt jump shot from 9 ft,101,80
395,4,6:52.0,Defensive rebound by J. Jerebko,,101,80
396,4,6:47.0,Personal foul by J. Okafor (drawn by T. Zeller),,101,80
397,4,6:42.0,J. Jerebko misses 2-pt jump shot from 4 ft,,101,80
398,4,6:40.0,Offensive rebound by T. Zeller,,101,80
399,4,6:39.0,T. Zeller makes 2-pt layup from 1 ft,,103,80
400,4,6:29.0,,K. Marshall misses 2-pt jump shot from 5 ft,103,80
401,4,6:27.0,,Offensive rebound by J. Okafor,103,80
402,4,6:27.0,,J. Okafor makes 2-pt dunk at rim,103,82
403,4,6:12.0,Turnover by E. Turner (bad pass; steal by R. Covington),,103,82
404,4,6:06.0,,R. Covington misses 3-pt jump shot from 25 ft,103,82
405,4,6:03.0,Defensive rebound by A. Bradley,,103,82
406,4,5:52.0,Turnover by T. Zeller (lost ball; steal by K. Marshall),,103,82
407,4,5:47.0,,Turnover by R. Covington (bad pass),103,82
408,4,5:47.0,Official timeout,,103,82
409,4,5:47.0,T. Rozier enters the game for A. Bradley,,103,82
410,4,5:35.0,Turnover by J. Jerebko (lost ball; steal by K. Marshall),,103,82
411,4,5:30.0,,N. Stauskas makes 2-pt dunk at rim (assist by K. Marshall),103,84
412,4,5:15.0,T. Rozier misses 3-pt jump shot from 23 ft,,103,84
413,4,5:13.0,,Defensive rebound by R. Covington,103,84
414,4,5:02.0,,J. Okafor misses 2-pt jump shot from 17 ft,103,84
415,4,5:00.0,Defensive rebound by J. Jerebko,,103,84
416,4,4:54.0,J. Jerebko misses 2-pt layup from 1 ft (block by N. Noel),,103,84
417,4,4:52.0,,Defensive rebound by R. Covington,103,84
418,4,4:45.0,,R. Covington misses 3-pt jump shot from 28 ft,103,84
419,4,4:44.0,Defensive rebound by E. Turner,,103,84
420,4,4:41.0,Shooting foul by R. Covington (drawn by E. Turner),,103,84
421,4,4:41.0,E. Turner misses free throw 1 of 2,,103,84
422,4,4:41.0,Offensive rebound by Team,,103,84
423,4,4:41.0,,R. Holmes enters the game for N. Noel,103,84
424,4,4:41.0,,J. Grant enters the game for J. Okafor,103,84
425,4,4:41.0,,H. Thompson enters the game for R. Covington,103,84
426,4,4:41.0,E. Turner makes free throw 2 of 2,,104,84
427,4,4:26.0,,R. Holmes misses 2-pt jump shot from 8 ft,104,84
428,4,4:23.0,,Offensive rebound by J. Grant,104,84
429,4,4:23.0,,J. Grant makes 2-pt layup at rim,104,86
430,4,4:13.0,Turnover by E. Turner (lost ball; steal by K. Marshall),,104,86
431,4,4:09.0,,Shooting foul by J. Jerebko (drawn by J. Grant),104,86
432,4,4:09.0,,J. Grant makes free throw 1 of 2,104,87
433,4,4:09.0,,J. Grant makes free throw 2 of 2,104,88
434,4,3:49.0,T. Zeller makes 2-pt layup at rim (assist by M. Smart),,106,88
435,4,3:35.0,,R. Holmes misses 2-pt jump shot from 17 ft,106,88
436,4,3:34.0,Defensive rebound by T. Rozier,,106,88
437,4,3:30.0,Personal foul by K. Marshall (drawn by E. Turner),,106,88
438,4,3:30.0,E. Turner makes free throw 1 of 2,,107,88
439,4,3:30.0,E. Turner makes free throw 2 of 2,,108,88
440,4,3:30.0,,Philadelphia full timeout,108,88
441,4,3:18.0,,R. Holmes misses 2-pt layup from 1 ft,108,88
442,4,3:16.0,Defensive rebound by J. Jerebko,,108,88
443,4,2:54.0,M. Smart misses 3-pt jump shot from 26 ft,,108,88
444,4,2:53.0,Offensive rebound by J. Jerebko,,108,88
445,4,2:50.0,J. Jerebko misses 2-pt layup from 1 ft,,108,88
446,4,2:49.0,Offensive rebound by T. Zeller,,108,88
447,4,2:49.0,T. Zeller makes 2-pt layup at rim,,110,88
448,4,2:38.0,,R. Holmes makes 2-pt dunk at rim (assist by K. Marshall),110,90
449,4,2:19.0,T. Rozier misses 2-pt jump shot from 16 ft,,110,90
450,4,2:17.0,,Defensive rebound by R. Holmes,110,90
451,4,2:05.0,,N. Stauskas misses 3-pt jump shot from 25 ft,110,90
452,4,2:04.0,,Offensive rebound by Team,110,90
453,4,2:02.0,R. Hunter enters the game for E. Turner,,110,90
454,4,1:52.0,,H. Thompson misses 2-pt layup at rim,110,90
455,4,1:50.0,Defensive rebound by M. Smart,,110,90
456,4,1:43.0,R. Hunter misses 3-pt jump shot from 25 ft,,110,90
457,4,1:42.0,,Defensive rebound by R. Holmes,110,90
458,4,1:30.0,,H. Thompson misses 2-pt jump shot from 21 ft,110,90
459,4,1:27.0,Defensive rebound by J. Jerebko,,110,90
460,4,1:20.0,T. Zeller misses 2-pt layup from 2 ft,,110,90
461,4,1:20.0,Offensive rebound by T. Zeller,,110,90
462,4,1:19.0,Turnover by T. Zeller (traveling),,110,90
463,4,1:05.0,,K. Marshall misses 3-pt jump shot from 23 ft,110,90
464,4,1:03.0,Defensive rebound by T. Zeller,,110,90
465,4,0:54.0,J. Jerebko misses 3-pt jump shot from 25 ft,,110,90
466,4,0:52.0,,Defensive rebound by H. Thompson,110,90
467,4,0:45.0,,K. Marshall makes 2-pt layup from 1 ft,110,92
468,4,0:34.0,Shooting foul by R. Holmes (drawn by T. Rozier),,110,92
469,4,0:34.0,T. Rozier makes free throw 1 of 2,,111,92
470,4,0:34.0,T. Rozier makes free throw 2 of 2,,112,92
471,4,0:22.0,,R. Holmes misses 2-pt jump shot from 11 ft,112,92
472,4,0:21.0,Defensive rebound by M. Smart,,112,92
