,QUARTER,TIME_REMAINING,DENVER_ACTION,MINNESOTA_ACTION,DENVER_SCORE,MINNESOTA_SCORE
382,4,4:59.0,,K. Martin enters the game for D. Rudež,98,87
383,4,4:59.0,,R. Rubio makes free throw 1 of 2,98,88
384,4,4:59.0,,R. Rubio makes free throw 2 of 2,98,89
385,4,4:45.0,J. Nelson makes 3-pt jump shot from 24 ft,,101,89
386,4,4:27.0,,Z. LaVine misses 2-pt jump shot from 3 ft (block by K. Faried),101,89
387,4,4:25.0,Defensive rebound by K. Faried,,101,89
388,4,4:08.0,Shooting foul by K. Towns (drawn by K. Faried),,101,89
389,4,4:08.0,K. Faried makes free throw 1 of 2,,102,89
390,4,4:08.0,K. Faried makes free throw 2 of 2,,103,89
391,4,4:00.0,,Z. LaVine misses 2-pt jump shot from 4 ft,103,89
392,4,3:59.0,,Offensive rebound by K. Towns,103,89
393,4,3:59.0,,Personal foul by K. Faried (drawn by K. Towns),103,89
394,4,3:59.0,,K. Towns makes free throw 1 of 2,103,90
395,4,3:59.0,,K. Towns makes free throw 2 of 2,103,91
396,4,3:36.0,J. Nelson makes 2-pt jump shot from 6 ft,,105,91
397,4,3:18.0,,Turnover by A. Wiggins (lost ball; steal by J. Nelson),105,91
398,4,2:58.0,J. Nelson makes 2-pt jump shot from 20 ft (assist by W. Barton),,107,91
399,4,2:37.0,,K. Towns makes 2-pt layup from 1 ft,107,93
400,4,2:23.0,J. Nelson misses 2-pt layup at rim (block by K. Towns),,107,93
401,4,2:21.0,Offensive rebound by K. Faried,,107,93
402,4,2:21.0,K. Faried makes 2-pt layup at rim,,109,93
403,4,2:14.0,,Minnesota full timeout,109,93
404,4,2:14.0,Denver full timeout,,109,93
405,4,2:14.0,,G. Dieng enters the game for A. Wiggins,109,93
406,4,2:14.0,,D. Rudež enters the game for K. Towns,109,93
407,4,2:14.0,,S. Muhammad enters the game for K. Martin,109,93
408,4,2:14.0,,A. Miller enters the game for R. Rubio,109,93
409,4,2:14.0,,A. Payne enters the game for Z. LaVine,109,93
410,4,2:06.0,,G. Dieng makes 2-pt jump shot from 17 ft (assist by A. Miller),109,95
411,4,1:52.0,Personal foul by A. Payne (drawn by D. Gallinari),,109,95
412,4,1:52.0,D. Gallinari makes free throw 1 of 2,,110,95
413,4,1:52.0,D. Gallinari misses free throw 2 of 2,,110,95
414,4,1:52.0,,Defensive rebound by G. Dieng,110,95
415,4,1:40.0,,A. Payne makes 2-pt layup from 2 ft (assist by G. Dieng),110,97
416,4,1:20.0,K. Faried misses 2-pt layup from 1 ft,,110,97
417,4,1:19.0,,Defensive rebound by G. Dieng,110,97
418,4,1:12.0,,Personal foul by K. Faried (drawn by A. Payne),110,97
419,4,1:12.0,,A. Payne misses free throw 1 of 2,110,97
420,4,1:12.0,,Offensive rebound by Team,110,97
421,4,1:12.0,K. Papanikolaou enters the game for D. Gallinari,,110,97
422,4,1:12.0,R. Foye enters the game for J. Nelson,,110,97
423,4,1:12.0,N. Jokić enters the game for K. Faried,,110,97
424,4,1:12.0,,A. Payne makes free throw 2 of 2,110,98
425,4,0:54.0,Personal foul by A. Miller (drawn by K. Papanikolaou),,110,98
426,4,0:54.0,K. Papanikolaou makes free throw 1 of 2,,111,98
427,4,0:54.0,K. Papanikolaou makes free throw 2 of 2,,112,98
428,4,0:30.0,,A. Payne makes 2-pt jump shot from 18 ft,112,100
429,4,0:10.0,R. Foye misses 3-pt jump shot from 24 ft,,112,100
430,4,0:08.0,,Defensive rebound by A. Payne,112,100
