,QUARTER,TIME_REMAINING,TORONTO_ACTION,PHILADELPHIA_ACTION,TORONTO_SCORE,PHILADELPHIA_SCORE
381,4,7:03.0,Shooting foul by H. Thompson (drawn by B. Biyombo),,104,87
382,4,7:03.0,B. Biyombo makes free throw 1 of 2,,105,87
383,4,7:03.0,B. Biyombo makes free throw 2 of 2,,106,87
384,4,6:56.0,,Personal foul by B. Biyombo (drawn by J. Okafor),106,87
385,4,6:41.0,,H. Thompson makes 2-pt jump shot from 7 ft (assist by T. McConnell),106,89
386,4,6:25.0,P. Patterson misses 3-pt jump shot from 27 ft,,106,89
387,4,6:23.0,,Defensive rebound by J. Okafor,106,89
388,4,6:09.0,,T. McConnell misses 2-pt jump shot from 20 ft,106,89
389,4,6:07.0,Defensive rebound by B. Biyombo,,106,89
390,4,5:55.0,J. Johnson misses 2-pt jump shot from 4 ft,,106,89
391,4,5:53.0,,Defensive rebound by J. Okafor,106,89
392,4,5:36.0,,J. Okafor misses 2-pt jump shot from 3 ft (block by B. Biyombo),106,89
393,4,5:34.0,Defensive rebound by C. Joseph,,106,89
394,4,5:29.0,P. Patterson makes 3-pt jump shot from 23 ft (assist by J. Johnson),,109,89
395,4,5:28.0,,Philadelphia full timeout,109,89
396,4,5:28.0,,N. Stauskas enters the game for I. Canaan,109,89
397,4,5:28.0,A. Bennett enters the game for J. Johnson,,109,89
398,4,5:07.0,,N. Stauskas misses 2-pt layup from 2 ft (block by B. Biyombo),109,89
399,4,5:03.0,,Offensive rebound by J. Okafor,109,89
400,4,5:03.0,,J. Okafor makes 2-pt layup from 1 ft,109,91
401,4,4:42.0,C. Joseph makes 2-pt jump shot from 19 ft,,111,91
402,4,4:25.0,,J. Sampson makes 2-pt layup from 2 ft (assist by J. Okafor),111,93
403,4,4:00.0,B. Biyombo makes 2-pt layup from 1 ft,,113,93
404,4,3:39.0,,J. Okafor makes 2-pt jump shot from 6 ft,113,95
405,4,3:20.0,B. Biyombo makes 2-pt layup from 1 ft (assist by C. Joseph),,115,95
406,4,3:13.0,,J. Okafor makes 2-pt layup at rim (assist by T. McConnell),115,97
407,4,2:45.0,C. Joseph misses 2-pt jump shot from 13 ft,,115,97
408,4,2:44.0,,Defensive rebound by N. Stauskas,115,97
409,4,2:36.0,,Shooting foul by B. Biyombo (drawn by J. Sampson),115,97
410,4,2:36.0,Official timeout,,115,97
411,4,2:36.0,,J. Sampson makes free throw 1 of 2,115,98
412,4,2:36.0,D. Wright enters the game for C. Joseph,,115,98
413,4,2:36.0,,J. Sampson misses free throw 2 of 2,115,98
414,4,2:35.0,Defensive rebound by B. Biyombo,,115,98
415,4,2:16.0,D. Wright misses 2-pt jump shot from 21 ft,,115,98
416,4,2:14.0,,Defensive rebound by H. Thompson,115,98
417,4,2:07.0,,H. Thompson makes 3-pt jump shot from 28 ft (assist by T. McConnell),115,101
418,4,1:49.0,A. Bennett misses 3-pt jump shot from 25 ft,,115,101
419,4,1:47.0,,Defensive rebound by T. McConnell,115,101
420,4,1:43.0,,Turnover by T. McConnell (lost ball; steal by P. Patterson),115,101
421,4,1:41.0,Shooting foul by J. Okafor (drawn by B. Biyombo),,115,101
422,4,1:41.0,B. Biyombo makes free throw 1 of 2,,116,101
423,4,1:41.0,,C. Wood enters the game for J. Okafor,116,101
424,4,1:41.0,,P. Pressey enters the game for T. McConnell,116,101
425,4,1:41.0,,I. Canaan enters the game for N. Stauskas,116,101
426,4,1:41.0,B. Biyombo makes free throw 2 of 2,,117,101
427,4,1:31.0,,J. Sampson misses 2-pt layup from 1 ft,117,101
428,4,1:29.0,,Offensive rebound by J. Sampson,117,101
429,4,1:29.0,,J. Sampson misses 2-pt layup from 1 ft,117,101
430,4,1:28.0,,Offensive rebound by J. Sampson,117,101
431,4,1:28.0,,J. Sampson misses 2-pt layup from 1 ft,117,101
432,4,1:27.0,Defensive rebound by D. Wright,,117,101
433,4,1:11.0,Shooting foul by H. Thompson (drawn by A. Bennett),,117,101
434,4,1:11.0,L. Nogueira enters the game for B. Biyombo,,117,101
435,4,1:11.0,B. Caboclo enters the game for P. Patterson,,117,101
436,4,1:11.0,A. Bennett makes free throw 1 of 2,,118,101
437,4,1:11.0,A. Bennett makes free throw 2 of 2,,119,101
438,4,1:03.0,,P. Pressey misses 3-pt jump shot from 26 ft,119,101
439,4,1:00.0,Defensive rebound by A. Bennett,,119,101
440,4,0:54.0,N. Powell misses 2-pt layup at rim,,119,101
441,4,0:50.0,,Defensive rebound by C. Wood,119,101
442,4,0:43.0,,C. Wood misses 2-pt jump shot from 6 ft (block by L. Nogueira),119,101
443,4,0:41.0,Defensive rebound by A. Bennett,,119,101
444,4,0:27.0,D. Wright misses 2-pt jump shot from 5 ft (block by J. Sampson),,119,101
445,4,0:22.0,Offensive rebound by D. Wright,,119,101
446,4,0:20.0,B. Caboclo misses 2-pt jump shot from 17 ft,,119,101
447,4,0:18.0,,Defensive rebound by J. Sampson,119,101
448,4,0:14.0,,P. Pressey makes 2-pt layup from 2 ft,119,103
