,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,DETROIT_ACTION,BROOKLYN_SCORE,DETROIT_SCORE
388,4,3:30.0,Defensive rebound by T. Young,,89,104
389,4,3:14.0,T. Young makes 2-pt dunk at rim (assist by S. Larkin),,91,104
390,4,2:53.0,,A. Baynes makes 2-pt hook shot from 3 ft (assist by S. Johnson),91,106
391,4,2:42.0,B. Bogdanović makes 3-pt jump shot from 27 ft,,94,106
392,4,2:24.0,,A. Baynes makes 2-pt layup at rim,94,108
393,4,2:18.0,Brooklyn full timeout,,94,108
394,4,2:18.0,S. Karasev enters the game for B. Bogdanović,,94,108
395,4,2:18.0,T. Robinson enters the game for T. Young,,94,108
396,4,2:12.0,Shooting foul by A. Baynes (drawn by W. Reed),,94,108
397,4,2:12.0,W. Reed makes free throw 1 of 2,,95,108
398,4,2:12.0,W. Reed misses free throw 2 of 2,,95,108
399,4,2:11.0,,Defensive rebound by A. Tolliver,95,108
400,4,1:56.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,95,108
401,4,1:56.0,,Offensive rebound by A. Baynes,95,108
402,4,1:48.0,,A. Tolliver misses 3-pt jump shot from 25 ft,95,108
403,4,1:48.0,Defensive rebound by W. Reed,,95,108
404,4,1:40.0,S. Larkin makes 2-pt layup at rim,,97,108
405,4,1:23.0,,A. Baynes makes 2-pt hook shot from 4 ft (assist by A. Tolliver),97,110
406,4,1:08.0,Shooting foul by A. Baynes (drawn by W. Reed),,97,110
407,4,1:08.0,W. Reed makes free throw 1 of 2,,98,110
408,4,1:08.0,W. Reed makes free throw 2 of 2,,99,110
409,4,0:58.0,,A. Tolliver makes 2-pt layup at rim (assist by S. Blake),99,112
410,4,0:58.0,,Shooting foul by W. Reed (drawn by A. Tolliver),99,112
411,4,0:58.0,,A. Tolliver makes free throw 1 of 1,99,113
412,4,0:49.0,S. Kilpatrick makes 2-pt jump shot from 14 ft,,101,113
413,4,0:33.0,,A. Baynes makes 2-pt layup at rim (assist by K. Caldwell-Pope),101,115
414,4,0:25.0,Shooting foul by A. Baynes (drawn by W. Reed),,101,115
415,4,0:25.0,W. Reed makes free throw 1 of 2,,102,115
416,4,0:25.0,W. Reed makes free throw 2 of 2,,103,115
417,4,0:00.0,,Turnover by Team (shot clock),103,115
