,QUARTER,TIME_REMAINING,ATLANTA_ACTION,PHILADELPHIA_ACTION,ATLANTA_SCORE,PHILADELPHIA_SCORE
381,4,8:57.0,Defensive rebound by D. Schröder,,109,79
382,4,8:44.0,D. Schröder makes 2-pt layup from 1 ft (assist by M. Muscala),,111,79
383,4,8:22.0,,J. Okafor makes 2-pt jump shot from 8 ft,111,81
384,4,8:06.0,Turnover by M. Muscala (bad pass),,111,81
385,4,7:57.0,,Turnover by J. Sampson (lost ball; steal by J. Holiday),111,81
386,4,7:52.0,J. Holiday misses 3-pt jump shot from 26 ft,,111,81
387,4,7:49.0,Offensive rebound by M. Muscala,,111,81
388,4,7:38.0,Turnover by D. Schröder (bad pass),,111,81
389,4,7:21.0,Offensive charge foul by J. Okafor (drawn by D. Schröder),,111,81
390,4,7:21.0,,Turnover by J. Okafor (offensive foul),111,81
391,4,7:21.0,S. Mack enters the game for D. Schröder,,111,81
392,4,7:05.0,M. Muscala makes 2-pt jump shot from 15 ft (assist by S. Mack),,113,81
393,4,6:56.0,,Shooting foul by M. Muscala (drawn by J. Grant),113,81
394,4,6:56.0,,J. Grant makes free throw 1 of 2,113,82
395,4,6:56.0,,J. Grant makes free throw 2 of 2,113,83
396,4,6:45.0,Shooting foul by J. Sampson (drawn by J. Holiday),,113,83
397,4,6:45.0,J. Holiday makes free throw 1 of 2,,114,83
398,4,6:45.0,J. Holiday misses free throw 2 of 2,,114,83
399,4,6:41.0,Offensive rebound by M. Muscala,,114,83
400,4,6:41.0,M. Muscala misses 2-pt layup at rim,,114,83
401,4,6:40.0,,Defensive rebound by J. Okafor,114,83
402,4,6:37.0,,R. Covington makes 3-pt jump shot from 25 ft (assist by K. Marshall),114,86
403,4,6:22.0,Turnover by T. Hardaway (lost ball),,114,86
404,4,6:22.0,,R. Holmes enters the game for J. Okafor,114,86
405,4,6:07.0,,J. Sampson misses 2-pt jump shot from 8 ft,114,86
406,4,6:06.0,,Offensive rebound by J. Sampson,114,86
407,4,5:55.0,,R. Covington makes 2-pt jump shot from 8 ft (assist by J. Grant),114,88
408,4,5:43.0,S. Mack makes 2-pt jump shot from 9 ft,,116,88
409,4,5:36.0,,Personal block foul by M. Muscala (drawn by K. Marshall),116,88
410,4,5:36.0,Official timeout,,116,88
411,4,5:31.0,,J. Grant makes 2-pt jump shot from 5 ft,116,90
412,4,5:12.0,M. Scott makes 2-pt jump shot from 10 ft (assist by J. Holiday),,118,90
413,4,5:00.0,,K. Marshall misses 2-pt jump shot from 5 ft,118,90
414,4,4:58.0,Defensive rebound by M. Muscala,,118,90
415,4,4:43.0,M. Scott misses 3-pt jump shot from 26 ft,,118,90
416,4,4:41.0,,Defensive rebound by R. Covington,118,90
417,4,4:28.0,,R. Holmes misses 2-pt jump shot from 14 ft,118,90
418,4,4:26.0,Defensive rebound by Team,,118,90
419,4,4:25.0,Personal foul by R. Covington (drawn by M. Scott),,118,90
420,4,4:12.0,M. Muscala makes 2-pt jump shot from 9 ft (assist by S. Mack),,120,90
421,4,4:00.0,,Shooting foul by M. Muscala (drawn by J. Grant),120,90
422,4,4:00.0,,J. Grant misses free throw 1 of 2,120,90
423,4,4:00.0,,Offensive rebound by Team,120,90
424,4,4:00.0,,J. Grant makes free throw 2 of 2,120,91
425,4,3:47.0,S. Mack misses 2-pt jump shot from 9 ft,,120,91
426,4,3:46.0,,Defensive rebound by R. Covington,120,91
427,4,3:37.0,,R. Holmes misses 2-pt layup from 2 ft,120,91
428,4,3:35.0,Defensive rebound by S. Mack,,120,91
429,4,3:23.0,M. Scott misses 2-pt jump shot from 7 ft,,120,91
430,4,3:21.0,,Defensive rebound by R. Holmes,120,91
431,4,3:17.0,,Philadelphia full timeout,120,91
432,4,3:17.0,,H. Thompson enters the game for J. Grant,120,91
433,4,3:11.0,,H. Thompson misses 2-pt jump shot from 17 ft,120,91
434,4,3:09.0,Defensive rebound by M. Scott,,120,91
435,4,2:48.0,S. Mack makes 3-pt jump shot from 22 ft (assist by M. Scott),,123,91
436,4,2:37.0,,K. Marshall misses 2-pt jump shot from 19 ft,123,91
437,4,2:35.0,Defensive rebound by M. Scott,,123,91
438,4,2:31.0,S. Mack makes 3-pt jump shot from 24 ft (assist by T. Hardaway),,126,91
439,4,2:18.0,,R. Holmes makes 2-pt layup from 2 ft,126,93
440,4,2:00.0,S. Mack misses 3-pt jump shot from 25 ft,,126,93
441,4,1:58.0,,Defensive rebound by R. Holmes,126,93
442,4,1:50.0,,R. Holmes misses 3-pt jump shot from 24 ft,126,93
443,4,1:48.0,Defensive rebound by M. Scott,,126,93
444,4,1:41.0,Turnover by J. Holiday (bad pass),,126,93
445,4,1:22.0,,R. Covington misses 3-pt jump shot from 26 ft,126,93
446,4,1:21.0,,Offensive rebound by Team,126,93
447,4,1:21.0,Loose ball foul by S. Mack (drawn by J. Sampson),,126,93
448,4,1:21.0,,J. Sampson makes free throw 1 of 2,126,94
449,4,1:21.0,,J. Sampson makes free throw 2 of 2,126,95
450,4,1:12.0,Personal foul by R. Covington (drawn by J. Holiday),,126,95
451,4,1:04.0,Turnover by M. Muscala (lost ball),,126,95
452,4,0:56.0,,R. Covington makes 3-pt jump shot from 25 ft (assist by K. Marshall),126,98
453,4,0:49.0,Personal foul by R. Covington (drawn by M. Scott),,126,98
454,4,0:49.0,M. Scott misses free throw 1 of 2,,126,98
455,4,0:49.0,Offensive rebound by Team,,126,98
456,4,0:49.0,M. Scott misses free throw 2 of 2,,126,98
457,4,0:49.0,,Defensive rebound by R. Holmes,126,98
458,4,0:36.0,,R. Covington misses 2-pt jump shot from 3 ft,126,98
459,4,0:34.0,,Offensive rebound by J. Sampson,126,98
460,4,0:31.0,,J. Sampson misses 2-pt layup from 2 ft,126,98
461,4,0:29.0,Defensive rebound by Team,,126,98
462,4,0:14.0,J. Holiday misses 3-pt jump shot from 23 ft,,126,98
463,4,0:12.0,,Defensive rebound by R. Covington,126,98
464,4,0:01.0,,H. Thompson misses 3-pt jump shot from 27 ft,126,98
465,4,0:00.0,,Offensive rebound by R. Holmes,126,98
