,QUARTER,TIME_REMAINING,DETROIT_ACTION,INDIANA_ACTION,DETROIT_SCORE,INDIANA_SCORE
394,4,4:02.0,,Offensive rebound by I. Mahinmi,95,100
395,4,3:41.0,,P. George misses 2-pt jump shot from 19 ft,95,100
396,4,3:40.0,Defensive rebound by S. Johnson,,95,100
397,4,3:30.0,Shooting foul by I. Mahinmi (drawn by A. Drummond),,95,100
398,4,3:30.0,A. Drummond misses free throw 1 of 2,,95,100
399,4,3:30.0,Offensive rebound by Team,,95,100
400,4,3:30.0,,J. Hill enters the game for I. Mahinmi,95,100
401,4,3:30.0,A. Drummond misses free throw 2 of 2,,95,100
402,4,3:29.0,,Defensive rebound by P. George,95,100
403,4,3:26.0,,Turnover by P. George (lost ball; steal by A. Drummond),95,100
404,4,3:15.0,R. Jackson misses 2-pt jump shot from 18 ft,,95,100
405,4,3:14.0,,Defensive rebound by M. Turner,95,100
406,4,2:54.0,,J. Hill misses 2-pt hook shot from 7 ft,95,100
407,4,2:53.0,Defensive rebound by R. Jackson,,95,100
408,4,2:47.0,Shooting foul by G. Hill (drawn by A. Drummond),,95,100
409,4,2:47.0,A. Drummond misses free throw 1 of 2,,95,100
410,4,2:47.0,Offensive rebound by Team,,95,100
411,4,2:47.0,A. Drummond misses free throw 2 of 2,,95,100
412,4,2:47.0,Offensive rebound by S. Johnson,,95,100
413,4,2:47.0,S. Johnson misses 2-pt layup from 1 ft,,95,100
414,4,2:41.0,,Defensive rebound by G. Hill,95,100
415,4,2:30.0,,M. Ellis makes 2-pt jump shot from 18 ft,95,102
416,4,2:11.0,M. Morris makes 2-pt layup from 2 ft,,97,102
417,4,1:57.0,,M. Ellis misses 2-pt jump shot from 18 ft,97,102
418,4,1:56.0,Defensive rebound by Team,,97,102
419,4,1:56.0,,Loose ball foul by J. Hill (drawn by A. Drummond),97,102
420,4,1:56.0,A. Drummond misses free throw 1 of 2,,97,102
421,4,1:56.0,Offensive rebound by Team,,97,102
422,4,1:56.0,A. Drummond makes free throw 2 of 2,,98,102
423,4,1:39.0,,J. Hill makes 2-pt dunk from 1 ft (assist by P. George),98,104
424,4,1:39.0,Detroit full timeout,,98,104
425,4,1:39.0,A. Baynes enters the game for A. Drummond,,98,104
426,4,1:28.0,M. Morris misses 3-pt jump shot from 25 ft,,98,104
427,4,1:25.0,Offensive rebound by M. Morris,,98,104
428,4,1:23.0,M. Morris makes 2-pt layup from 2 ft,,100,104
429,4,1:06.0,,M. Ellis makes 2-pt layup from 3 ft (assist by M. Turner),100,106
430,4,0:58.0,A. Tolliver misses 3-pt jump shot from 28 ft,,100,106
431,4,0:57.0,,Defensive rebound by P. George,100,106
432,4,0:33.0,,G. Hill makes 2-pt jump shot from 15 ft,100,108
433,4,0:27.0,R. Jackson misses 3-pt jump shot from 25 ft,,100,108
434,4,0:26.0,,Defensive rebound by M. Ellis,100,108
435,4,0:17.0,,Indiana full timeout,100,108
436,4,0:17.0,,C. Miles enters the game for J. Hill,100,108
437,4,0:17.0,R. Bullock enters the game for A. Baynes,,100,108
438,4,0:16.0,,Personal take foul by R. Jackson (drawn by P. George),100,108
439,4,0:15.0,,Personal take foul by R. Jackson (drawn by P. George),100,108
440,4,0:15.0,,P. George makes free throw 1 of 2,100,109
441,4,0:15.0,A. Baynes enters the game for R. Bullock,,100,109
442,4,0:15.0,,J. Young enters the game for M. Ellis,100,109
443,4,0:15.0,,S. Hill enters the game for M. Turner,100,109
444,4,0:15.0,,P. George makes free throw 2 of 2,100,110
445,4,0:08.0,R. Jackson makes 2-pt dunk from 3 ft,,102,110
446,4,0:06.0,,Personal take foul by S. Johnson (drawn by G. Hill),102,110
447,4,0:06.0,R. Bullock enters the game for S. Johnson,,102,110
448,4,0:06.0,,G. Robinson enters the game for P. George,102,110
449,4,0:06.0,,G. Hill makes free throw 1 of 2,102,111
450,4,0:06.0,,G. Hill makes free throw 2 of 2,102,112
451,4,0:00.0,R. Jackson makes 2-pt jump shot from 21 ft,,104,112
