,QUARTER,TIME_REMAINING,MIAMI_ACTION,BOSTON_ACTION,MIAMI_SCORE,BOSTON_SCORE
386,4,7:16.0,J. Richardson misses 3-pt jump shot from 25 ft,,82,82
387,4,7:15.0,,Defensive rebound by J. Jerebko,82,82
388,4,7:01.0,,A. Bradley misses 2-pt layup from 1 ft,82,82
389,4,7:00.0,Defensive rebound by H. Whiteside,,82,82
390,4,6:51.0,D. Wade misses 2-pt layup at rim,,82,82
391,4,6:50.0,,Defensive rebound by T. Zeller,82,82
392,4,6:44.0,,E. Turner makes 2-pt jump shot from 11 ft,82,84
393,4,6:22.0,G. Green misses 3-pt jump shot from 24 ft,,82,84
394,4,6:21.0,,Defensive rebound by J. Jerebko,82,84
395,4,6:12.0,,T. Zeller misses 2-pt hook shot from 6 ft,82,84
396,4,6:11.0,Defensive rebound by J. McRoberts,,82,84
397,4,5:56.0,J. McRoberts misses 2-pt jump shot from 7 ft (block by T. Zeller),,82,84
398,4,5:55.0,Offensive rebound by J. McRoberts,,82,84
399,4,5:54.0,H. Whiteside misses 2-pt layup at rim,,82,84
400,4,5:53.0,,Defensive rebound by E. Turner,82,84
401,4,5:47.0,,T. Zeller makes 2-pt layup at rim (assist by E. Turner),82,86
402,4,5:46.0,Miami full timeout,,82,86
403,4,5:46.0,,I. Thomas enters the game for A. Bradley,82,86
404,4,5:46.0,J. Winslow enters the game for D. Wade,,82,86
405,4,5:46.0,G. Dragić enters the game for G. Green,,82,86
406,4,5:46.0,L. Deng enters the game for J. McRoberts,,82,86
407,4,5:32.0,Shooting foul by T. Zeller (drawn by H. Whiteside),,82,86
408,4,5:32.0,H. Whiteside makes free throw 1 of 2,,83,86
409,4,5:32.0,H. Whiteside makes free throw 2 of 2,,84,86
410,4,5:21.0,,T. Zeller misses 2-pt hook shot from 7 ft,84,86
411,4,5:20.0,Defensive rebound by L. Deng,,84,86
412,4,5:12.0,Offensive foul by H. Whiteside (drawn by M. Smart),,84,86
413,4,5:12.0,Turnover by H. Whiteside (offensive foul),,84,86
414,4,5:12.0,,J. Sullinger enters the game for T. Zeller,84,86
415,4,5:04.0,,I. Thomas misses 3-pt jump shot from 25 ft,84,86
416,4,5:03.0,Defensive rebound by L. Deng,,84,86
417,4,4:43.0,J. Winslow misses 2-pt jump shot from 10 ft,,84,86
418,4,4:42.0,,Defensive rebound by J. Sullinger,84,86
419,4,4:30.0,,J. Sullinger misses 2-pt jump shot from 20 ft,84,86
420,4,4:28.0,,Offensive rebound by E. Turner,84,86
421,4,4:25.0,,Shooting foul by J. Richardson (drawn by I. Thomas),84,86
422,4,4:25.0,,I. Thomas makes free throw 1 of 2,84,87
423,4,4:25.0,,J. Crowder enters the game for J. Jerebko,84,87
424,4,4:25.0,,I. Thomas makes free throw 2 of 2,84,88
425,4,4:05.0,L. Deng misses 2-pt jump shot from 15 ft,,84,88
426,4,4:04.0,,Defensive rebound by J. Sullinger,84,88
427,4,3:51.0,,J. Sullinger misses 2-pt layup at rim (block by H. Whiteside),84,88
428,4,3:50.0,,Offensive rebound by M. Smart,84,88
429,4,3:49.0,,M. Smart misses 2-pt layup from 1 ft (block by H. Whiteside),84,88
430,4,3:48.0,,Offensive rebound by Team,84,88
431,4,3:48.0,D. Wade enters the game for J. Richardson,,84,88
432,4,3:48.0,,Boston full timeout,84,88
433,4,3:48.0,,A. Bradley enters the game for E. Turner,84,88
434,4,3:44.0,,M. Smart makes 2-pt layup at rim (assist by J. Sullinger),84,90
435,4,3:17.0,G. Dragić misses 3-pt jump shot from 24 ft,,84,90
436,4,3:15.0,Offensive rebound by J. Winslow,,84,90
437,4,3:11.0,Turnover by D. Wade (bad pass; steal by J. Sullinger),,84,90
438,4,2:58.0,,J. Crowder misses 3-pt jump shot from 23 ft,84,90
439,4,2:57.0,Defensive rebound by L. Deng,,84,90
440,4,2:56.0,Turnover by L. Deng (lost ball; steal by J. Sullinger),,84,90
441,4,2:45.0,,Shooting foul by H. Whiteside (drawn by M. Smart),84,90
442,4,2:45.0,,M. Smart makes free throw 1 of 3,84,91
443,4,2:45.0,,M. Smart makes free throw 2 of 3,84,92
444,4,2:45.0,,M. Smart makes free throw 3 of 3,84,93
445,4,2:38.0,Shooting foul by J. Sullinger (drawn by D. Wade),,84,93
446,4,2:38.0,D. Wade makes free throw 1 of 2,,85,93
447,4,2:38.0,D. Wade makes free throw 2 of 2,,86,93
448,4,2:25.0,,I. Thomas makes 2-pt layup from 1 ft,86,95
449,4,2:07.0,Turnover by G. Dragić (lost ball; steal by I. Thomas),,86,95
450,4,2:01.0,,J. Crowder makes 2-pt layup at rim (assist by M. Smart),86,97
451,4,2:01.0,Miami full timeout,,86,97
452,4,1:46.0,Shooting foul by A. Bradley (drawn by D. Wade),,86,97
453,4,1:46.0,D. Wade makes free throw 1 of 2,,87,97
454,4,1:46.0,D. Wade misses free throw 2 of 2,,87,97
455,4,1:46.0,,Defensive rebound by J. Crowder,87,97
456,4,1:30.0,,I. Thomas makes 2-pt layup at rim,87,99
457,4,1:16.0,L. Deng makes 2-pt jump shot from 17 ft (assist by J. Winslow),,89,99
458,4,1:00.0,,J. Sullinger misses 2-pt layup from 1 ft,89,99
459,4,0:59.0,Defensive rebound by H. Whiteside,,89,99
460,4,0:53.0,L. Deng misses 3-pt jump shot from 24 ft,,89,99
461,4,0:53.0,,Defensive rebound by J. Sullinger,89,99
462,4,0:46.0,,I. Thomas misses 2-pt layup from 1 ft,89,99
463,4,0:45.0,Defensive rebound by J. Winslow,,89,99
464,4,0:38.0,D. Wade misses 2-pt jump shot from 17 ft,,89,99
465,4,0:37.0,,Defensive rebound by M. Smart,89,99
466,4,0:30.0,,J. Crowder misses 3-pt jump shot from 24 ft,89,99
467,4,0:29.0,,Offensive rebound by M. Smart,89,99
468,4,0:05.0,,J. Sullinger makes 2-pt hook shot from 8 ft (assist by I. Thomas),89,101
