,QUARTER,TIME_REMAINING,BOSTON_ACTION,WASHINGTON_ACTION,BOSTON_SCORE,WASHINGTON_SCORE
387,4,6:14.0,,O. Porter misses 2-pt layup at rim,99,78
388,4,6:13.0,Defensive rebound by T. Zeller,,99,78
389,4,6:06.0,M. Smart makes 3-pt jump shot from 26 ft (assist by E. Turner),,102,78
390,4,5:46.0,,R. Sessions makes 2-pt jump shot from 19 ft (assist by J. Wall),102,80
391,4,5:19.0,E. Turner misses 2-pt jump shot from 17 ft,,102,80
392,4,5:18.0,,Defensive rebound by Team,102,80
393,4,5:18.0,,D. Gooden enters the game for M. Gortat,102,80
394,4,5:18.0,,J. Eddie enters the game for J. Wall,102,80
395,4,5:10.0,,J. Eddie misses 3-pt jump shot from 25 ft,102,80
396,4,5:09.0,Defensive rebound by T. Zeller,,102,80
397,4,4:51.0,,D. Blair enters the game for J. Dudley,102,80
398,4,4:47.0,M. Smart misses 3-pt jump shot from 26 ft,,102,80
399,4,4:46.0,Offensive rebound by K. Olynyk,,102,80
400,4,4:34.0,,K. Oubre enters the game for O. Porter,102,80
401,4,4:29.0,J. Crowder misses 2-pt jump shot from 21 ft,,102,80
402,4,4:28.0,,Defensive rebound by J. Eddie,102,80
403,4,4:18.0,,D. Blair misses 2-pt jump shot from 16 ft,102,80
404,4,4:17.0,Defensive rebound by E. Turner,,102,80
405,4,4:02.0,E. Turner makes 2-pt jump shot from 12 ft,,104,80
406,4,3:55.0,T. Rozier enters the game for J. Crowder,,104,80
407,4,3:46.0,,K. Oubre misses 3-pt jump shot from 25 ft,104,80
408,4,3:45.0,Defensive rebound by M. Smart,,104,80
409,4,3:34.0,E. Turner misses 2-pt jump shot from 13 ft,,104,80
410,4,3:32.0,,Defensive rebound by D. Blair,104,80
411,4,3:26.0,,K. Oubre makes 2-pt dunk at rim (assist by R. Sessions),104,82
412,4,3:07.0,M. Smart makes 3-pt jump shot from 27 ft (assist by T. Zeller),,107,82
413,4,2:52.0,,J. Eddie misses 2-pt jump shot from 18 ft,107,82
414,4,2:51.0,Defensive rebound by E. Turner,,107,82
415,4,2:47.0,Turnover by K. Olynyk (lost ball),,107,82
416,4,2:47.0,Boston full timeout,,107,82
417,4,2:47.0,J. Young enters the game for K. Olynyk,,107,82
418,4,2:47.0,J. Jerebko enters the game for E. Turner,,107,82
419,4,2:35.0,,D. Blair misses 2-pt jump shot from 10 ft,107,82
420,4,2:34.0,Defensive rebound by T. Rozier,,107,82
421,4,2:21.0,J. Jerebko makes 2-pt dunk at rim (assist by M. Smart),,109,82
422,4,1:53.0,,J. Eddie makes 3-pt jump shot from 25 ft,109,85
423,4,1:39.0,T. Zeller makes 2-pt jump shot from 18 ft (assist by T. Rozier),,111,85
424,4,1:31.0,,Shooting foul by T. Rozier (drawn by R. Sessions),111,85
425,4,1:31.0,,R. Sessions misses free throw 1 of 2,111,85
426,4,1:31.0,,Offensive rebound by Team,111,85
427,4,1:31.0,,R. Sessions makes free throw 2 of 2,111,86
428,4,1:16.0,M. Smart misses 3-pt jump shot from 27 ft,,111,86
429,4,1:15.0,Offensive rebound by T. Rozier,,111,86
430,4,1:13.0,J. Young makes 3-pt jump shot from 23 ft (assist by T. Rozier),,114,86
431,4,1:05.0,,J. Eddie misses 3-pt jump shot from 28 ft,114,86
432,4,1:04.0,Defensive rebound by T. Zeller,,114,86
433,4,0:55.0,T. Rozier misses 2-pt layup from 2 ft,,114,86
434,4,0:54.0,,Defensive rebound by Team,114,86
435,4,0:39.0,,Turnover by K. Oubre (lost ball; steal by J. Jerebko),114,86
436,4,0:35.0,J. Young makes 2-pt layup from 1 ft (assist by J. Jerebko),,116,86
437,4,0:29.0,,J. Eddie makes 3-pt jump shot from 27 ft (assist by R. Sessions),116,89
438,4,0:09.0,J. Jerebko misses 2-pt jump shot from 15 ft,,116,89
439,4,0:07.0,,Defensive rebound by K. Oubre,116,89
440,4,0:01.0,,K. Oubre makes 2-pt dunk at rim,116,91
