,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,CHARLOTTE_ACTION,GOLDEN STATE_SCORE,CHARLOTTE_SCORE
387,4,5:34.0,Defensive rebound by B. Rush,,107,86
388,4,5:20.0,Turnover by K. Thompson (lost ball; steal by T. Hansbrough),,107,86
389,4,5:14.0,,T. Hansbrough makes 2-pt dunk at rim,107,88
390,4,4:58.0,K. Thompson misses 3-pt jump shot from 25 ft,,107,88
391,4,4:58.0,,Defensive rebound by B. Roberts,107,88
392,4,4:53.0,,A. Harrison makes 2-pt layup from 1 ft (assist by B. Roberts),107,90
393,4,4:29.0,B. Rush makes 3-pt jump shot from 27 ft (assist by S. Livingston),,110,90
394,4,4:12.0,,T. Daniels misses 3-pt jump shot from 28 ft,110,90
395,4,4:10.0,Defensive rebound by J. Thompson,,110,90
396,4,4:01.0,Turnover by J. McAdoo (lost ball; steal by T. Daniels),,110,90
397,4,4:01.0,,Personal foul by S. Livingston (drawn by T. Daniels),110,90
398,4,4:01.0,,T. Daniels makes free throw 1 of 2,110,91
399,4,4:01.0,I. Clark enters the game for K. Thompson,,110,91
400,4,4:01.0,,T. Daniels makes free throw 2 of 2,110,92
401,4,3:49.0,Turnover by I. Clark (bad pass; steal by B. Roberts),,110,92
402,4,3:41.0,,T. Daniels makes 3-pt jump shot from 24 ft (assist by B. Roberts),110,95
403,4,3:26.0,Turnover by J. Thompson (lost ball; steal by T. Hansbrough),,110,95
404,4,3:26.0,,Personal foul by J. Thompson (drawn by T. Hansbrough),110,95
405,4,3:26.0,Golden State full timeout,,110,95
406,4,3:26.0,,T. Hansbrough makes free throw 1 of 2,110,96
407,4,3:26.0,,T. Hansbrough misses free throw 2 of 2,110,96
408,4,3:23.0,Defensive rebound by B. Rush,,110,96
409,4,3:14.0,S. Livingston makes 2-pt jump shot from 10 ft,,112,96
410,4,2:58.0,,Turnover by T. Hansbrough (traveling),112,96
411,4,2:47.0,J. McAdoo misses 2-pt layup from 2 ft (block by T. Hansbrough),,112,96
412,4,2:45.0,,Defensive rebound by T. Hansbrough,112,96
413,4,2:39.0,,F. Kaminsky makes 2-pt layup from 1 ft,112,98
414,4,2:39.0,,Shooting foul by J. McAdoo (drawn by F. Kaminsky),112,98
415,4,2:39.0,,F. Kaminsky misses free throw 1 of 1,112,98
416,4,2:38.0,Defensive rebound by J. Thompson,,112,98
417,4,2:28.0,J. McAdoo makes 2-pt layup from 1 ft (assist by S. Livingston),,114,98
418,4,2:15.0,,T. Daniels misses 2-pt jump shot from 18 ft,114,98
419,4,2:13.0,Defensive rebound by B. Rush,,114,98
420,4,2:04.0,J. McAdoo misses 2-pt layup from 2 ft,,114,98
421,4,2:03.0,,Defensive rebound by A. Harrison,114,98
422,4,2:00.0,,Personal foul by S. Livingston (drawn by A. Harrison),114,98
423,4,2:00.0,,A. Harrison misses free throw 1 of 2,114,98
424,4,2:00.0,,Offensive rebound by Team,114,98
425,4,2:00.0,,A. Harrison misses free throw 2 of 2,114,98
426,4,1:58.0,Defensive rebound by J. Thompson,,114,98
427,4,1:37.0,J. Thompson misses 2-pt jump shot from 5 ft,,114,98
428,4,1:36.0,,Defensive rebound by T. Daniels,114,98
429,4,1:23.0,,Personal foul by J. McAdoo (drawn by T. Hansbrough),114,98
430,4,1:23.0,,T. Hansbrough makes free throw 1 of 2,114,99
431,4,1:23.0,,T. Hansbrough misses free throw 2 of 2,114,99
432,4,1:22.0,Defensive rebound by J. Thompson,,114,99
433,4,1:04.0,S. Livingston misses 3-pt jump shot from 23 ft,,114,99
434,4,1:03.0,Offensive rebound by B. Rush,,114,99
435,4,0:52.0,Turnover by J. McAdoo (bad pass; steal by B. Roberts),,114,99
436,4,0:48.0,,B. Roberts misses 2-pt layup from 1 ft (block by J. McAdoo),114,99
437,4,0:48.0,,Offensive rebound by Team,114,99
438,4,0:45.0,,T. Daniels misses 2-pt jump shot from 18 ft,114,99
439,4,0:44.0,Defensive rebound by I. Clark,,114,99
440,4,0:36.0,J. McAdoo makes 2-pt dunk at rim (assist by S. Livingston),,116,99
441,4,0:24.0,,B. Roberts misses 2-pt jump shot from 3 ft (block by J. Thompson),116,99
442,4,0:24.0,Defensive rebound by Team,,116,99
443,4,0:00.0,Turnover by Team (shot clock),,116,99
