,QUARTER,TIME_REMAINING,MIAMI_ACTION,ATLANTA_ACTION,MIAMI_SCORE,ATLANTA_SCORE
390,4,5:42.0,Defensive rebound by L. Deng,,98,90
391,4,5:28.0,G. Green misses 3-pt jump shot from 25 ft,,98,90
392,4,5:26.0,,Defensive rebound by P. Millsap,98,90
393,4,5:18.0,,K. Korver makes 3-pt jump shot from 24 ft (assist by J. Teague),98,93
394,4,4:58.0,J. McRoberts misses 3-pt jump shot from 24 ft,,98,93
395,4,4:56.0,,Defensive rebound by P. Millsap,98,93
396,4,4:47.0,,K. Bazemore makes 2-pt layup from 1 ft (assist by P. Millsap),98,95
397,4,4:47.0,Miami full timeout,,98,95
398,4,4:47.0,J. Winslow enters the game for J. Richardson,,98,95
399,4,4:30.0,J. McRoberts misses 2-pt jump shot from 15 ft,,98,95
400,4,4:29.0,,Defensive rebound by P. Millsap,98,95
401,4,4:16.0,,J. Teague makes 3-pt jump shot from 24 ft,98,98
402,4,3:57.0,L. Deng makes 3-pt jump shot from 24 ft (assist by J. McRoberts),,101,98
403,4,3:39.0,,J. Teague makes 2-pt layup at rim,101,100
404,4,3:20.0,G. Green misses 2-pt jump shot from 16 ft,,101,100
405,4,3:17.0,Offensive rebound by J. McRoberts,,101,100
406,4,3:17.0,J. McRoberts makes 2-pt layup at rim,,103,100
407,4,3:11.0,,K. Korver misses 3-pt jump shot from 24 ft,103,100
408,4,3:09.0,Defensive rebound by L. Deng,,103,100
409,4,3:03.0,G. Dragić makes 2-pt layup from 2 ft,,105,100
410,4,3:03.0,Shooting foul by K. Korver (drawn by G. Dragić),,105,100
411,4,3:03.0,G. Dragić makes free throw 1 of 1,,106,100
412,4,2:53.0,,A. Horford misses 3-pt jump shot from 24 ft,106,100
413,4,2:51.0,Defensive rebound by G. Dragić,,106,100
414,4,2:33.0,J. McRoberts misses 3-pt jump shot from 24 ft,,106,100
415,4,2:31.0,,Defensive rebound by J. Teague,106,100
416,4,2:28.0,,P. Millsap makes 2-pt dunk at rim (assist by J. Teague),106,102
417,4,2:09.0,L. Deng misses 3-pt jump shot from 24 ft,,106,102
418,4,2:07.0,,Defensive rebound by K. Bazemore,106,102
419,4,2:00.0,,Turnover by K. Bazemore (bad pass; steal by G. Green),106,102
420,4,1:56.0,Shooting foul by K. Bazemore (drawn by G. Dragić),,106,102
421,4,1:56.0,G. Dragić makes free throw 1 of 2,,107,102
422,4,1:56.0,G. Dragić makes free throw 2 of 2,,108,102
423,4,1:49.0,,Turnover by K. Korver (bad pass; steal by L. Deng),108,102
424,4,1:33.0,L. Deng makes 2-pt jump shot from 20 ft (assist by G. Dragić),,110,102
425,4,1:33.0,,Atlanta full timeout,110,102
426,4,1:33.0,,M. Scott enters the game for K. Bazemore,110,102
427,4,1:24.0,,J. Teague makes 2-pt layup from 1 ft,110,104
428,4,1:04.0,L. Deng misses 2-pt jump shot from 20 ft,,110,104
429,4,1:01.0,,Defensive rebound by P. Millsap,110,104
430,4,0:48.0,,P. Millsap misses 2-pt jump shot from 8 ft,110,104
431,4,0:46.0,,Offensive rebound by P. Millsap,110,104
432,4,0:42.0,,M. Scott misses 3-pt jump shot from 22 ft,110,104
433,4,0:41.0,Defensive rebound by L. Deng,,110,104
434,4,0:38.0,Personal take foul by J. Teague,,110,104
435,4,0:38.0,G. Dragić misses free throw 1 of 2,,110,104
436,4,0:38.0,Offensive rebound by Team,,110,104
437,4,0:38.0,G. Dragić makes free throw 2 of 2,,111,104
438,4,0:34.0,,J. Teague makes 2-pt layup from 1 ft,111,106
439,4,0:33.0,Personal take foul by M. Scott,,111,106
440,4,0:33.0,J. Winslow makes free throw 1 of 2,,112,106
441,4,0:33.0,J. Winslow makes free throw 2 of 2,,113,106
442,4,0:28.0,,P. Millsap makes 3-pt jump shot from 24 ft (assist by J. Teague),113,109
443,4,0:25.0,Personal take foul by K. Korver,,113,109
444,4,0:25.0,L. Deng misses free throw 1 of 2,,113,109
445,4,0:25.0,Offensive rebound by Team,,113,109
446,4,0:25.0,L. Deng makes free throw 2 of 2,,114,109
447,4,0:16.0,,P. Millsap makes 2-pt dunk at rim,114,111
448,4,0:15.0,Personal take foul by J. Teague,,114,111
449,4,0:15.0,,D. Schröder enters the game for J. Teague,114,111
450,4,0:15.0,G. Green misses free throw 1 of 2,,114,111
451,4,0:15.0,Offensive rebound by Team,,114,111
452,4,0:15.0,G. Green makes free throw 2 of 2,,115,111
453,4,0:15.0,,Atlanta full timeout,115,111
454,4,0:15.0,,T. Hardaway enters the game for D. Schröder,115,111
455,4,0:08.0,,P. Millsap misses 2-pt layup from 2 ft,115,111
456,4,0:03.0,Defensive rebound by G. Green,,115,111
