,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,OKLAHOMA CITY_ACTION,CLEVELAND_SCORE,OKLAHOMA CITY_SCORE
389,4,6:16.0,K. Love makes 2-pt jump shot from 11 ft,,105,86
390,4,6:02.0,,Turnover by K. Durant (lost ball),105,86
391,4,5:43.0,J. Smith misses 2-pt jump shot from 17 ft,,105,86
392,4,5:41.0,Offensive rebound by K. Love,,105,86
393,4,5:41.0,K. Love makes 2-pt layup from 1 ft,,107,86
394,4,5:17.0,,A. Morrow makes 2-pt jump shot from 12 ft (assist by K. Durant),107,88
395,4,5:10.0,Cleveland full timeout,,107,88
396,4,5:10.0,,D. Waiters enters the game for K. Durant,107,88
397,4,5:10.0,,R. Foye enters the game for R. Westbrook,107,88
398,4,5:10.0,L. James enters the game for R. Jefferson,,107,88
399,4,5:00.0,K. Love makes 2-pt jump shot from 18 ft (assist by L. James),,109,88
400,4,4:42.0,,R. Foye misses 2-pt jump shot from 21 ft,109,88
401,4,4:41.0,,Offensive rebound by Team,109,88
402,4,4:33.0,,A. Morrow misses 2-pt jump shot from 19 ft,109,88
403,4,4:32.0,,Offensive rebound by A. Morrow,109,88
404,4,4:29.0,,A. Morrow misses 2-pt jump shot from 18 ft,109,88
405,4,4:29.0,Defensive rebound by T. Thompson,,109,88
406,4,4:05.0,J. Smith misses 3-pt jump shot from 24 ft,,109,88
407,4,4:05.0,,Defensive rebound by N. Collison,109,88
408,4,3:44.0,,R. Foye misses 2-pt jump shot from 20 ft,109,88
409,4,3:44.0,,Offensive rebound by D. Waiters,109,88
410,4,3:40.0,,D. Waiters makes 2-pt jump shot from 15 ft,109,90
411,4,3:18.0,Turnover by L. James (bad pass; steal by D. Waiters),,109,90
412,4,3:10.0,,A. Morrow misses 3-pt jump shot from 23 ft,109,90
413,4,3:09.0,Defensive rebound by T. Thompson,,109,90
414,4,2:47.0,L. James makes 2-pt jump shot from 22 ft,,111,90
415,4,2:39.0,,R. Foye misses 2-pt layup from 1 ft,111,90
416,4,2:39.0,Defensive rebound by T. Thompson,,111,90
417,4,2:39.0,Cleveland full timeout,,111,90
418,4,2:39.0,,K. Singler enters the game for S. Adams,111,90
419,4,2:39.0,,M. McGary enters the game for A. Morrow,111,90
420,4,2:39.0,J. Jones enters the game for L. James,,111,90
421,4,2:39.0,T. Mozgov enters the game for K. Love,,111,90
422,4,2:39.0,S. Kaun enters the game for T. Thompson,,111,90
423,4,2:39.0,R. Jefferson enters the game for M. Dellavedova,,111,90
424,4,2:20.0,T. Mozgov makes 2-pt dunk at rim (assist by J. Smith),,113,90
425,4,2:08.0,,Personal foul by S. Kaun (drawn by M. McGary),113,90
426,4,2:01.0,,N. Collison misses 2-pt hook shot from 4 ft,113,90
427,4,2:00.0,Defensive rebound by R. Jefferson,,113,90
428,4,1:39.0,J. Jones makes 2-pt jump shot from 22 ft,,115,90
429,4,1:26.0,,R. Foye makes 2-pt jump shot from 20 ft (assist by M. McGary),115,92
430,4,1:04.0,J. Jones misses 2-pt jump shot from 11 ft,,115,92
431,4,1:03.0,,Defensive rebound by M. McGary,115,92
432,4,0:52.0,,R. Foye misses 3-pt jump shot from 24 ft,115,92
433,4,0:52.0,Defensive rebound by T. Mozgov,,115,92
434,4,0:33.0,Turnover by T. Mozgov (5 sec),,115,92
435,4,0:26.0,,Personal foul by S. Kaun (drawn by M. McGary),115,92
436,4,0:26.0,,M. McGary misses free throw 1 of 2,115,92
437,4,0:26.0,,Offensive rebound by Team,115,92
438,4,0:26.0,,M. McGary misses free throw 2 of 2,115,92
439,4,0:26.0,Defensive rebound by J. Jones,,115,92
440,4,0:00.0,Turnover by Team (shot clock),,115,92
