,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,PHOENIX_ACTION,MINNESOTA_SCORE,PHOENIX_SCORE
386,4,8:26.0,,Offensive rebound by T. Warren,74,85
387,4,8:25.0,,T. Warren misses 2-pt layup from 2 ft,74,85
388,4,8:24.0,Defensive rebound by Team,,74,85
389,4,8:24.0,,J. Leuer enters the game for M. Teletović,74,85
390,4,8:24.0,,B. Knight enters the game for D. Booker,74,85
391,4,8:14.0,Shooting foul by T. Warren (drawn by S. Muhammad),,74,85
392,4,8:14.0,S. Muhammad misses free throw 1 of 2,,74,85
393,4,8:14.0,Offensive rebound by Team,,74,85
394,4,8:14.0,,P. Tucker enters the game for T. Warren,74,85
395,4,8:14.0,S. Muhammad makes free throw 2 of 2,,75,85
396,4,7:53.0,,P. Tucker makes 3-pt jump shot from 23 ft (assist by E. Bledsoe),75,88
397,4,7:39.0,Turnover by D. Rudež (bad pass; steal by E. Bledsoe),,75,88
398,4,7:36.0,,E. Bledsoe makes 2-pt dunk at rim,75,90
399,4,7:35.0,Minnesota full timeout,,75,90
400,4,7:26.0,Shooting foul by P. Tucker (drawn by Z. LaVine),,75,90
401,4,7:26.0,Z. LaVine makes 2-pt layup from 1 ft,,77,90
402,4,7:26.0,Z. LaVine makes free throw 1 of 1,,78,90
403,4,7:17.0,,Turnover by J. Leuer (bad pass),78,90
404,4,7:05.0,Z. LaVine misses 2-pt jump shot from 17 ft,,78,90
405,4,7:03.0,,Defensive rebound by J. Leuer,78,90
406,4,6:43.0,,E. Bledsoe misses 2-pt jump shot from 16 ft,78,90
407,4,6:39.0,Defensive rebound by S. Muhammad,,78,90
408,4,6:38.0,Turnover by S. Muhammad (bad pass; steal by B. Knight),,78,90
409,4,6:36.0,,Phoenix full timeout,78,90
410,4,6:26.0,,Turnover by B. Knight (bad pass),78,90
411,4,6:08.0,D. Rudež makes 3-pt jump shot from 22 ft (assist by A. Miller),,81,90
412,4,5:53.0,,B. Knight makes 3-pt jump shot from 25 ft (assist by E. Bledsoe),81,93
413,4,5:33.0,G. Dieng makes 2-pt jump shot from 7 ft (assist by Z. LaVine),,83,93
414,4,5:33.0,Shooting foul by A. Len (drawn by G. Dieng),,83,93
415,4,5:33.0,,T. Chandler enters the game for A. Len,83,93
416,4,5:33.0,G. Dieng makes free throw 1 of 1,,84,93
417,4,5:22.0,,E. Bledsoe misses 2-pt layup at rim,84,93
418,4,5:18.0,Defensive rebound by A. Miller,,84,93
419,4,5:14.0,Turnover by A. Miller (bad pass; steal by E. Bledsoe),,84,93
420,4,5:04.0,,E. Bledsoe makes 3-pt jump shot from 25 ft (assist by B. Knight),84,96
421,4,4:47.0,G. Dieng makes 2-pt dunk at rim (assist by D. Rudež),,86,96
422,4,4:34.0,,B. Knight misses 3-pt jump shot from 24 ft,86,96
423,4,4:32.0,Defensive rebound by S. Muhammad,,86,96
424,4,4:19.0,D. Rudež makes 3-pt jump shot from 24 ft (assist by A. Miller),,89,96
425,4,4:18.0,,Phoenix full timeout,89,96
426,4,4:01.0,,Personal foul by Z. LaVine (drawn by E. Bledsoe),89,96
427,4,3:51.0,,B. Knight makes 3-pt jump shot from 24 ft (assist by J. Leuer),89,99
428,4,3:30.0,Shooting foul by P. Tucker (drawn by S. Muhammad),,89,99
429,4,3:30.0,S. Muhammad makes free throw 1 of 2,,90,99
430,4,3:30.0,S. Muhammad makes free throw 2 of 2,,91,99
431,4,3:13.0,,B. Knight makes 3-pt jump shot from 25 ft (assist by J. Leuer),91,102
432,4,2:55.0,Z. LaVine misses 2-pt jump shot from 17 ft,,91,102
433,4,2:52.0,Offensive rebound by A. Miller,,91,102
434,4,2:49.0,D. Rudež misses 3-pt jump shot from 24 ft,,91,102
435,4,2:49.0,,Defensive rebound by Team,91,102
436,4,2:49.0,Loose ball foul by G. Dieng (drawn by E. Bledsoe),,91,102
437,4,2:34.0,,E. Bledsoe misses 3-pt jump shot from 24 ft,91,102
438,4,2:31.0,Defensive rebound by S. Muhammad,,91,102
439,4,2:18.0,G. Dieng misses 2-pt jump shot from 4 ft,,91,102
440,4,2:16.0,,Defensive rebound by E. Bledsoe,91,102
441,4,2:04.0,,Personal block foul by D. Rudež (drawn by B. Knight),91,102
442,4,1:55.0,,E. Bledsoe makes 2-pt jump shot from 15 ft,91,104
443,4,1:55.0,Minnesota full timeout,,91,104
444,4,1:45.0,Z. LaVine makes 2-pt jump shot from 7 ft,,93,104
445,4,1:45.0,Shooting foul by B. Knight (drawn by Z. LaVine),,93,104
446,4,1:45.0,Z. LaVine makes free throw 1 of 1,,94,104
447,4,1:24.0,,B. Knight misses 3-pt jump shot from 24 ft,94,104
448,4,1:22.0,,Offensive rebound by T. Chandler,94,104
449,4,1:05.0,,Turnover by B. Knight (bad pass; steal by Z. LaVine),94,104
450,4,1:01.0,Z. LaVine makes 2-pt layup at rim,,96,104
451,4,0:49.0,,Personal foul by Z. LaVine (drawn by E. Bledsoe),96,104
452,4,0:49.0,,E. Bledsoe misses free throw 1 of 2,96,104
453,4,0:49.0,,Offensive rebound by Team,96,104
454,4,0:49.0,,E. Bledsoe misses free throw 2 of 2,96,104
455,4,0:49.0,Defensive rebound by G. Dieng,,96,104
456,4,0:35.0,Z. LaVine makes 3-pt jump shot from 28 ft (assist by A. Miller),,99,104
457,4,0:26.0,,Personal take foul by A. Miller (drawn by E. Bledsoe),99,104
458,4,0:26.0,,E. Bledsoe makes free throw 1 of 2,99,105
459,4,0:26.0,,E. Bledsoe makes free throw 2 of 2,99,106
460,4,0:17.0,Z. LaVine misses 2-pt jump shot from 21 ft,,99,106
461,4,0:15.0,,Defensive rebound by E. Bledsoe,99,106
462,4,0:11.0,,Personal take foul by Z. LaVine (drawn by E. Bledsoe),99,106
463,4,0:11.0,,E. Bledsoe makes free throw 1 of 2,99,107
464,4,0:11.0,,E. Bledsoe makes free throw 2 of 2,99,108
465,4,0:05.0,Z. LaVine makes 2-pt layup from 1 ft,,101,108
