,QUARTER,TIME_REMAINING,NEW YORK_ACTION,CHICAGO_ACTION,NEW YORK_SCORE,CHICAGO_SCORE
378,4,1:11.0,,N. Mirotić misses 3-pt jump shot from 25 ft,112,104
379,4,1:10.0,Defensive rebound by K. Porziņģis,,112,104
380,4,1:05.0,Turnover by K. Porziņģis (lost ball; steal by N. Mirotić),,112,104
381,4,0:56.0,,D. Rose misses 3-pt jump shot from 26 ft,112,104
382,4,0:54.0,,Offensive rebound by N. Mirotić,112,104
383,4,0:54.0,,Personal foul by K. Porziņģis,112,104
384,4,0:40.0,,Turnover by M. Dunleavy (bad pass; steal by J. Calderón),112,104
385,4,0:28.0,Personal foul by N. Mirotić,,112,104
386,4,0:24.0,Personal foul by P. Gasol,,112,104
387,4,0:24.0,J. Calderón makes free throw 1 of 2,,113,104
388,4,0:24.0,J. Calderón misses free throw 2 of 2,,113,104
389,4,0:23.0,,Defensive rebound by P. Gasol,113,104
390,4,0:23.0,,Chicago full timeout,113,104
391,4,0:18.0,,M. Dunleavy misses 3-pt jump shot from 23 ft,113,104
392,4,0:17.0,Defensive rebound by J. Calderón,,113,104
393,4,0:17.0,Personal take foul by P. Gasol,,113,104
394,4,0:17.0,J. Calderón makes free throw 1 of 2,,114,104
395,4,0:17.0,J. Calderón makes free throw 2 of 2,,115,104
396,4,0:10.0,,N. Mirotić makes 3-pt jump shot from 26 ft,115,107
