,QUARTER,TIME_REMAINING,PORTLAND_ACTION,NEW ORLEANS_ACTION,PORTLAND_SCORE,NEW ORLEANS_SCORE
386,4,8:03.0,C. McCollum misses 2-pt layup from 1 ft,,74,97
387,4,8:03.0,Offensive rebound by C. McCollum,,74,97
388,4,8:00.0,A. Crabbe makes 3-pt jump shot from 26 ft (assist by C. McCollum),,77,97
389,4,7:42.0,,T. Evans misses 3-pt jump shot from 25 ft,77,97
390,4,7:41.0,Defensive rebound by M. Leonard,,77,97
391,4,7:23.0,M. Leonard misses 2-pt jump shot from 21 ft,,77,97
392,4,7:22.0,,Defensive rebound by T. Evans,77,97
393,4,7:10.0,,J. Holiday makes 3-pt jump shot from 22 ft (assist by T. Evans),77,100
394,4,6:55.0,A. Crabbe misses 2-pt jump shot from 5 ft,,77,100
395,4,6:53.0,,Defensive rebound by N. Cole,77,100
396,4,6:46.0,,N. Cole misses 3-pt jump shot from 24 ft,77,100
397,4,6:44.0,Defensive rebound by M. Plumlee,,77,100
398,4,6:38.0,A. Crabbe misses 3-pt jump shot from 25 ft,,77,100
399,4,6:36.0,Offensive rebound by M. Plumlee,,77,100
400,4,6:34.0,M. Plumlee makes 2-pt layup from 1 ft,,79,100
401,4,6:16.0,,T. Evans makes 3-pt jump shot from 25 ft,79,103
402,4,6:16.0,Portland full timeout,,79,103
403,4,6:16.0,L. Montero enters the game for M. Plumlee,,79,103
404,4,6:16.0,N. Vonleh enters the game for A. Crabbe,,79,103
405,4,6:16.0,P. Connaughton enters the game for C. McCollum,,79,103
406,4,6:16.0,,E. Gordon enters the game for Ö. Aşık,79,103
407,4,6:16.0,,A. Davis enters the game for J. Holiday,79,103
408,4,6:02.0,L. Montero misses 3-pt jump shot from 24 ft,,79,103
409,4,6:00.0,Offensive rebound by N. Vonleh,,79,103
410,4,5:45.0,P. Connaughton misses 2-pt hook shot from 4 ft,,79,103
411,4,5:43.0,,Defensive rebound by A. Davis,79,103
412,4,5:29.0,,R. Anderson misses 3-pt jump shot from 28 ft,79,103
413,4,5:28.0,Defensive rebound by T. Frazier,,79,103
414,4,5:22.0,Shooting foul by N. Cole (drawn by T. Frazier),,79,103
415,4,5:22.0,T. Frazier misses free throw 1 of 2,,79,103
416,4,5:22.0,Offensive rebound by Team,,79,103
417,4,5:22.0,T. Frazier makes free throw 2 of 2,,80,103
418,4,5:08.0,,A. Davis makes 2-pt jump shot from 16 ft (assist by E. Gordon),80,105
419,4,4:46.0,M. Leonard makes 2-pt jump shot from 17 ft (assist by T. Frazier),,82,105
420,4,4:27.0,,A. Davis misses 2-pt jump shot from 16 ft,82,105
421,4,4:26.0,,Offensive rebound by E. Gordon,82,105
422,4,4:09.0,,A. Davis makes 2-pt layup from 2 ft (assist by T. Evans),82,107
423,4,3:55.0,L. Montero misses 2-pt jump shot from 16 ft,,82,107
424,4,3:55.0,,Defensive rebound by R. Anderson,82,107
425,4,3:48.0,,Turnover by T. Evans (lost ball; steal by T. Frazier),82,107
426,4,3:46.0,Personal take foul by A. Davis (drawn by T. Frazier),,82,107
427,4,3:46.0,,I. Smith enters the game for A. Davis,82,107
428,4,3:46.0,,D. Cunningham enters the game for T. Evans,82,107
429,4,3:25.0,M. Leonard makes 2-pt jump shot from 16 ft,,84,107
430,4,3:08.0,,E. Gordon makes 3-pt jump shot from 23 ft (assist by D. Cunningham),84,110
431,4,2:40.0,M. Leonard misses 3-pt jump shot from 24 ft,,84,110
432,4,2:40.0,,Defensive rebound by N. Cole,84,110
433,4,2:34.0,,Personal foul by L. Montero (drawn by N. Cole),84,110
434,4,2:34.0,Official timeout,,84,110
435,4,2:34.0,,L. Babbitt enters the game for E. Gordon,84,110
436,4,2:34.0,,T. Douglas enters the game for R. Anderson,84,110
437,4,2:34.0,,N. Cole misses free throw 1 of 2,84,110
438,4,2:34.0,,Offensive rebound by Team,84,110
439,4,2:34.0,,N. Cole misses free throw 2 of 2,84,110
440,4,2:32.0,Defensive rebound by N. Vonleh,,84,110
441,4,2:32.0,Personal take foul by D. Cunningham (drawn by N. Vonleh),,84,110
442,4,2:32.0,,A. Gee enters the game for N. Cole,84,110
443,4,2:20.0,Personal foul by T. Douglas (drawn by L. Montero),,84,110
444,4,2:20.0,L. Montero makes free throw 1 of 2,,85,110
445,4,2:20.0,L. Montero makes free throw 2 of 2,,86,110
446,4,2:06.0,,L. Babbitt makes 2-pt jump shot from 8 ft,86,112
447,4,1:41.0,L. Montero misses 3-pt jump shot from 26 ft,,86,112
448,4,1:40.0,,Defensive rebound by I. Smith,86,112
449,4,1:34.0,,L. Babbitt misses 3-pt jump shot from 25 ft,86,112
450,4,1:33.0,Defensive rebound by N. Vonleh,,86,112
451,4,1:19.0,Personal foul by L. Babbitt (drawn by M. Leonard),,86,112
452,4,1:19.0,M. Leonard misses free throw 1 of 2,,86,112
453,4,1:19.0,Offensive rebound by Team,,86,112
454,4,1:19.0,M. Leonard makes free throw 2 of 2,,87,112
455,4,1:09.0,,I. Smith misses 2-pt layup at rim,87,112
456,4,1:09.0,Defensive rebound by Team,,87,112
457,4,0:49.0,T. Frazier misses 2-pt layup from 1 ft,,87,112
458,4,0:47.0,Offensive rebound by T. Frazier,,87,112
459,4,0:45.0,N. Vonleh makes 2-pt layup from 1 ft (assist by L. Montero),,89,112
460,4,0:32.0,,A. Gee makes 3-pt jump shot from 23 ft (assist by T. Douglas),89,115
461,4,0:23.0,T. Frazier misses 3-pt jump shot from 24 ft,,89,115
462,4,0:22.0,,Defensive rebound by D. Cunningham,89,115
