,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,BROOKLYN_ACTION,LA LAKERS_SCORE,BROOKLYN_SCORE
391,4,8:41.0,M. World Peace enters the game for K. Bryant,,83,79
392,4,8:41.0,,J. Johnson enters the game for A. Bargnani,83,79
393,4,8:41.0,L. Nance makes free throw 2 of 2,,84,79
394,4,8:27.0,,B. Bogdanović misses 3-pt jump shot from 24 ft,84,79
395,4,8:25.0,Defensive rebound by M. World Peace,,84,79
396,4,8:07.0,Personal foul by S. Larkin (drawn by N. Young),,84,79
397,4,7:58.0,N. Young makes 3-pt jump shot from 24 ft (assist by L. Williams),,87,79
398,4,7:35.0,,Turnover by J. Johnson (lost ball; steal by M. World Peace),87,79
399,4,7:32.0,N. Young makes 2-pt layup from 1 ft,,89,79
400,4,7:31.0,,Brooklyn full timeout,89,79
401,4,7:31.0,,J. Jack enters the game for S. Larkin,89,79
402,4,7:15.0,,B. Lopez makes 2-pt layup from 2 ft (assist by J. Jack),89,81
403,4,6:55.0,N. Young makes 3-pt jump shot from 24 ft (assist by M. World Peace),,92,81
404,4,6:42.0,,Shooting foul by N. Young (drawn by J. Johnson),92,81
405,4,6:42.0,,J. Johnson makes free throw 1 of 2,92,82
406,4,6:42.0,,T. Young enters the game for B. Bogdanović,92,82
407,4,6:42.0,,J. Johnson makes free throw 2 of 2,92,83
408,4,6:22.0,N. Young misses 2-pt jump shot from 22 ft,,92,83
409,4,6:21.0,Offensive rebound by R. Hibbert,,92,83
410,4,6:20.0,R. Hibbert misses 2-pt layup from 2 ft,,92,83
411,4,6:19.0,,Defensive rebound by B. Lopez,92,83
412,4,6:10.0,,J. Jack misses 2-pt jump shot from 17 ft,92,83
413,4,6:09.0,Defensive rebound by L. Nance,,92,83
414,4,6:01.0,L. Nance misses 2-pt layup from 2 ft (block by B. Lopez),,92,83
415,4,5:59.0,Offensive rebound by Team,,92,83
416,4,5:59.0,J. Randle enters the game for L. Nance,,92,83
417,4,5:59.0,J. Clarkson enters the game for N. Young,,92,83
418,4,5:49.0,L. Williams misses 2-pt jump shot from 13 ft,,92,83
419,4,5:48.0,,Defensive rebound by T. Young,92,83
420,4,5:47.0,,Personal foul by L. Williams,92,83
421,4,5:47.0,,J. Jack makes free throw 1 of 2,92,84
422,4,5:47.0,,J. Jack misses free throw 2 of 2,92,84
423,4,5:46.0,Defensive rebound by R. Hibbert,,92,84
424,4,5:24.0,L. Williams misses 3-pt jump shot from 23 ft,,92,84
425,4,5:23.0,Offensive rebound by Team,,92,84
426,4,5:23.0,Turnover by Team (shot clock),,92,84
427,4,5:11.0,,Turnover by J. Jack (bad pass; steal by L. Williams),92,84
428,4,5:05.0,Turnover by J. Randle (lost ball; steal by T. Young),,92,84
429,4,5:01.0,,R. Hollis-Jefferson makes 2-pt dunk from 1 ft (assist by J. Jack),92,86
430,4,4:41.0,Personal foul by R. Hollis-Jefferson (drawn by J. Clarkson),,92,86
431,4,4:31.0,J. Clarkson makes 2-pt jump shot from 6 ft,,94,86
432,4,4:12.0,,J. Johnson misses 3-pt jump shot from 24 ft,94,86
433,4,4:11.0,,Offensive rebound by R. Hollis-Jefferson,94,86
434,4,4:06.0,,J. Jack misses 3-pt jump shot from 26 ft,94,86
435,4,4:05.0,Defensive rebound by J. Randle,,94,86
436,4,3:49.0,J. Randle misses 2-pt jump shot from 5 ft (block by J. Johnson),,94,86
437,4,3:48.0,,Defensive rebound by J. Johnson,94,86
438,4,3:45.0,,Shooting foul by R. Hibbert (drawn by R. Hollis-Jefferson),94,86
439,4,3:45.0,,R. Hollis-Jefferson misses free throw 1 of 2,94,86
440,4,3:45.0,,Offensive rebound by Team,94,86
441,4,3:45.0,D. Russell enters the game for L. Williams,,94,86
442,4,3:45.0,K. Bryant enters the game for M. World Peace,,94,86
443,4,3:45.0,,R. Hollis-Jefferson makes free throw 2 of 2,94,87
444,4,3:23.0,J. Randle makes 2-pt layup from 2 ft,,96,87
445,4,3:00.0,,J. Jack misses 2-pt jump shot from 8 ft (block by R. Hibbert),96,87
446,4,2:59.0,Defensive rebound by R. Hibbert,,96,87
447,4,2:37.0,Turnover by J. Clarkson (bad pass; steal by J. Jack),,96,87
448,4,2:34.0,,R. Hollis-Jefferson makes 2-pt dunk at rim (assist by J. Johnson),96,89
449,4,2:22.0,LA Lakers full timeout,,96,89
450,4,2:04.0,J. Clarkson misses 2-pt jump shot from 14 ft,,96,89
451,4,2:03.0,,Defensive rebound by B. Lopez,96,89
452,4,1:53.0,,Shooting foul by D. Russell (drawn by J. Johnson),96,89
453,4,1:53.0,,J. Johnson makes free throw 1 of 2,96,90
454,4,1:53.0,,J. Johnson makes free throw 2 of 2,96,91
455,4,1:35.0,K. Bryant misses 3-pt jump shot from 23 ft,,96,91
456,4,1:34.0,,Defensive rebound by J. Jack,96,91
457,4,1:32.0,,J. Johnson makes 2-pt layup from 2 ft (assist by J. Jack),96,93
458,4,1:09.0,J. Randle makes 2-pt jump shot from 22 ft,,98,93
459,4,1:01.0,,Personal foul by J. Randle (drawn by R. Hollis-Jefferson),98,93
460,4,1:01.0,,R. Hollis-Jefferson misses free throw 1 of 2,98,93
461,4,1:01.0,,Offensive rebound by Team,98,93
462,4,1:01.0,L. Williams enters the game for D. Russell,,98,93
463,4,1:01.0,,R. Hollis-Jefferson misses free throw 2 of 2,98,93
464,4,1:00.0,Defensive rebound by J. Randle,,98,93
465,4,0:39.0,,Offensive charge foul by J. Clarkson (drawn by J. Jack),98,93
466,4,0:39.0,Turnover by J. Clarkson (offensive foul),,98,93
467,4,0:39.0,,Brooklyn full timeout,98,93
468,4,0:34.0,,T. Young misses 2-pt layup from 4 ft (block by R. Hibbert),98,93
469,4,0:32.0,,Offensive rebound by B. Lopez,98,93
470,4,0:30.0,,J. Jack makes 2-pt jump shot from 22 ft,98,95
471,4,0:26.0,Personal foul by J. Jack,,98,95
472,4,0:26.0,LA Lakers full timeout,,98,95
473,4,0:26.0,N. Young enters the game for J. Randle,,98,95
474,4,0:26.0,,T. Robinson enters the game for B. Lopez,98,95
475,4,0:24.0,Turnover by R. Hibbert (bad pass),,98,95
476,4,0:24.0,,B. Lopez enters the game for T. Robinson,98,95
477,4,0:24.0,,B. Bogdanović enters the game for R. Hollis-Jefferson,98,95
478,4,0:24.0,,Turnover by Team (5 sec inbounds),98,95
479,4,0:24.0,,R. Hollis-Jefferson enters the game for B. Bogdanović,98,95
480,4,0:24.0,Personal foul by J. Johnson (drawn by K. Bryant),,98,95
481,4,0:24.0,K. Bryant makes free throw 1 of 2,,99,95
482,4,0:24.0,K. Bryant makes free throw 2 of 2,,100,95
483,4,0:24.0,,Brooklyn full timeout,100,95
484,4,0:24.0,,B. Bogdanović enters the game for R. Hollis-Jefferson,100,95
485,4,0:20.0,,J. Johnson misses 3-pt jump shot from 24 ft,100,95
486,4,0:19.0,Defensive rebound by K. Bryant,,100,95
487,4,0:19.0,Personal foul by J. Jack (drawn by K. Bryant),,100,95
488,4,0:19.0,K. Bryant makes free throw 1 of 2,,101,95
489,4,0:19.0,K. Bryant makes free throw 2 of 2,,102,95
490,4,0:10.0,,B. Bogdanović misses 3-pt jump shot from 24 ft,102,95
491,4,0:09.0,Defensive rebound by N. Young,,102,95
492,4,0:08.0,Personal foul by T. Young (drawn by N. Young),,102,95
493,4,0:08.0,N. Young makes free throw 1 of 2,,103,95
494,4,0:08.0,N. Young makes free throw 2 of 2,,104,95
495,4,0:03.0,,J. Jack makes 3-pt jump shot from 25 ft,104,98
