,QUARTER,TIME_REMAINING,TORONTO_ACTION,NEW YORK_ACTION,TORONTO_SCORE,NEW YORK_SCORE
386,4,3:43.0,,J. Grant misses 3-pt jump shot from 25 ft,109,88
387,4,3:42.0,Defensive rebound by J. Johnson,,109,88
388,4,3:32.0,C. Joseph makes 3-pt jump shot from 23 ft (assist by J. Johnson),,112,88
389,4,3:21.0,,Personal foul by J. Johnson,112,88
390,4,3:21.0,D. Wright enters the game for D. DeRozan,,112,88
391,4,3:21.0,L. Nogueira enters the game for B. Biyombo,,112,88
392,4,3:21.0,,K. O'Quinn enters the game for K. Porziņģis,112,88
393,4,3:17.0,,J. Grant makes 2-pt jump shot from 19 ft (assist by K. O'Quinn),112,90
394,4,2:53.0,J. Johnson misses 2-pt layup from 1 ft,,112,90
395,4,2:52.0,Offensive rebound by L. Nogueira,,112,90
396,4,2:52.0,L. Nogueira misses 2-pt layup at rim,,112,90
397,4,2:51.0,,Defensive rebound by K. O'Quinn,112,90
398,4,2:42.0,,L. Galloway misses 3-pt jump shot from 24 ft,112,90
399,4,2:41.0,,Offensive rebound by L. Thomas,112,90
400,4,2:41.0,,L. Thomas makes 2-pt layup from 1 ft,112,92
401,4,2:25.0,D. Wright makes 2-pt jump shot from 17 ft,,114,92
402,4,2:03.0,,K. O'Quinn misses 2-pt jump shot from 19 ft,114,92
403,4,2:02.0,,Offensive rebound by J. Grant,114,92
404,4,2:00.0,,L. Thomas misses 2-pt layup from 1 ft (block by J. Johnson),114,92
405,4,1:59.0,Defensive rebound by P. Patterson,,114,92
406,4,1:49.0,P. Patterson makes 2-pt dunk at rim (assist by C. Joseph),,116,92
407,4,1:49.0,,New York full timeout,116,92
408,4,1:49.0,A. Bennett enters the game for J. Johnson,,116,92
409,4,1:49.0,,J. Fredette enters the game for L. Thomas,116,92
410,4,1:49.0,,S. Vujačić enters the game for L. Galloway,116,92
411,4,1:49.0,N. Powell enters the game for P. Patterson,,116,92
412,4,1:35.0,,J. Fredette makes 3-pt jump shot from 25 ft (assist by J. Grant),116,95
413,4,1:22.0,C. Joseph makes 2-pt layup from 2 ft,,118,95
414,4,1:22.0,Shooting foul by J. Fredette (drawn by C. Joseph),,118,95
415,4,1:22.0,C. Joseph makes free throw 1 of 1,,119,95
416,4,1:06.0,,K. O'Quinn misses 2-pt jump shot from 14 ft,119,95
417,4,1:05.0,Defensive rebound by A. Bennett,,119,95
418,4,0:58.0,N. Powell misses 2-pt jump shot from 15 ft,,119,95
419,4,0:56.0,Offensive rebound by D. Wright,,119,95
420,4,0:53.0,C. Joseph makes 3-pt jump shot from 23 ft (assist by D. Wright),,122,95
421,4,0:45.0,,Turnover by J. Grant (bad pass; steal by D. Wright),122,95
422,4,0:38.0,D. Wright misses 2-pt layup from 1 ft,,122,95
423,4,0:36.0,Offensive rebound by N. Powell,,122,95
424,4,0:16.0,N. Powell misses 3-pt jump shot from 24 ft,,122,95
425,4,0:15.0,,Defensive rebound by Team,122,95
426,4,0:04.0,,Turnover by J. Fredette (lost ball; steal by C. Joseph),122,95
