,QUARTER,TIME_REMAINING,INDIANA_ACTION,MIAMI_ACTION,INDIANA_SCORE,MIAMI_SCORE
396,4,7:35.0,G. Hill enters the game for J. Young,,73,74
397,4,7:35.0,P. George enters the game for S. Hill,,73,74
398,4,7:15.0,J. Hill misses 2-pt jump shot from 3 ft (block by H. Whiteside),,73,74
399,4,7:14.0,Offensive rebound by L. Allen,,73,74
400,4,6:50.0,L. Allen makes 2-pt jump shot from 4 ft,,75,74
401,4,6:43.0,,H. Whiteside misses 2-pt hook shot from 10 ft,75,74
402,4,6:42.0,Defensive rebound by P. George,,75,74
403,4,6:40.0,,Loose ball foul by D. Wade (drawn by M. Ellis),75,74
404,4,6:40.0,,Technical foul by Team,75,74
405,4,6:40.0,P. George misses technical free throw,,75,74
406,4,6:40.0,Offensive rebound by Team,,75,74
407,4,6:40.0,I. Mahinmi enters the game for J. Hill,,75,74
408,4,6:40.0,M. Turner enters the game for L. Allen,,75,74
409,4,6:40.0,,L. Deng enters the game for J. McRoberts,75,74
410,4,6:32.0,P. George makes 3-pt jump shot from 26 ft,,78,74
411,4,6:32.0,,Miami full timeout,78,74
412,4,6:32.0,,J. Winslow enters the game for G. Green,78,74
413,4,6:20.0,,D. Wade makes 2-pt jump shot from 10 ft,78,76
414,4,6:16.0,Indiana full timeout,,78,76
415,4,5:59.0,M. Turner makes 2-pt jump shot from 19 ft (assist by M. Ellis),,80,76
416,4,5:34.0,,J. Winslow makes 2-pt layup from 1 ft,80,78
417,4,5:22.0,P. George misses 2-pt layup from 2 ft (block by H. Whiteside),,80,78
418,4,5:21.0,,Defensive rebound by Team,80,78
419,4,5:10.0,,D. Wade misses 2-pt jump shot from 13 ft,80,78
420,4,5:09.0,Defensive rebound by M. Turner,,80,78
421,4,4:54.0,Offensive foul by P. George (drawn by J. Winslow),,80,78
422,4,4:54.0,Turnover by P. George (offensive foul),,80,78
423,4,4:39.0,,G. Dragić makes 2-pt jump shot from 18 ft (assist by L. Deng),80,80
424,4,4:13.0,G. Hill misses 2-pt jump shot from 13 ft,,80,80
425,4,4:12.0,,Defensive rebound by G. Dragić,80,80
426,4,4:03.0,,D. Wade misses 2-pt layup from 1 ft,80,80
427,4,4:02.0,,Offensive rebound by H. Whiteside,80,80
428,4,3:58.0,,Turnover by H. Whiteside (lost ball; steal by P. George),80,80
429,4,3:51.0,M. Ellis misses 3-pt jump shot from 23 ft,,80,80
430,4,3:50.0,,Defensive rebound by J. Winslow,80,80
431,4,3:44.0,,L. Deng makes 2-pt jump shot from 3 ft (assist by J. Winslow),80,82
432,4,3:25.0,M. Ellis misses 2-pt jump shot from 19 ft,,80,82
433,4,3:24.0,Offensive rebound by I. Mahinmi,,80,82
434,4,3:16.0,Shooting foul by H. Whiteside (drawn by I. Mahinmi),,80,82
435,4,3:16.0,I. Mahinmi makes free throw 1 of 2,,81,82
436,4,3:16.0,I. Mahinmi misses free throw 2 of 2,,81,82
437,4,3:15.0,Offensive rebound by Team,,81,82
438,4,3:02.0,I. Mahinmi makes 2-pt jump shot from 5 ft (assist by P. George),,83,82
439,4,2:41.0,,J. Winslow misses 2-pt layup from 2 ft,83,82
440,4,2:40.0,Defensive rebound by M. Ellis,,83,82
441,4,2:24.0,P. George misses 3-pt jump shot from 25 ft,,83,82
442,4,2:23.0,,Defensive rebound by L. Deng,83,82
443,4,2:16.0,,Miami full timeout,83,82
444,4,2:04.0,Violation by M. Turner (def goaltending),,83,82
445,4,2:04.0,,D. Wade makes 2-pt layup from 2 ft,83,84
446,4,1:47.0,P. George misses 2-pt jump shot from 3 ft (block by H. Whiteside),,83,84
447,4,1:46.0,,Defensive rebound by L. Deng,83,84
448,4,1:42.0,,Turnover by D. Wade (bad pass; steal by G. Hill),83,84
449,4,1:27.0,M. Turner makes 2-pt jump shot from 12 ft,,85,84
450,4,1:10.0,,G. Dragić misses 2-pt jump shot from 16 ft,85,84
451,4,1:09.0,Defensive rebound by G. Hill,,85,84
452,4,1:03.0,P. George misses 2-pt jump shot from 21 ft,,85,84
453,4,1:02.0,Offensive rebound by M. Turner,,85,84
454,4,1:01.0,M. Turner makes 2-pt layup from 1 ft,,87,84
455,4,1:01.0,,Miami full timeout,87,84
456,4,0:55.0,,D. Wade misses 2-pt layup from 1 ft (block by I. Mahinmi),87,84
457,4,0:54.0,Defensive rebound by I. Mahinmi,,87,84
458,4,0:45.0,Indiana full timeout,,87,84
459,4,0:34.0,G. Hill misses 3-pt jump shot from 23 ft,,87,84
460,4,0:33.0,,Defensive rebound by L. Deng,87,84
461,4,0:30.0,,J. Winslow makes 2-pt dunk at rim (assist by G. Dragić),87,86
462,4,0:30.0,Indiana full timeout,,87,86
463,4,0:09.0,M. Turner misses 2-pt hook shot from 7 ft,,87,86
464,4,0:07.0,,Defensive rebound by L. Deng,87,86
465,4,0:06.0,,Miami full timeout,87,86
466,4,0:06.0,,G. Green enters the game for H. Whiteside,87,86
467,4,0:06.0,S. Hill enters the game for M. Turner,,87,86
468,4,0:05.0,,Shooting foul by M. Ellis (drawn by D. Wade),87,86
469,4,0:05.0,,D. Wade makes free throw 1 of 2,87,87
470,4,0:05.0,M. Turner enters the game for S. Hill,,87,87
471,4,0:05.0,,H. Whiteside enters the game for G. Green,87,87
472,4,0:05.0,,D. Wade makes free throw 2 of 2,87,88
473,4,0:05.0,Indiana full timeout,,87,88
474,4,0:05.0,C. Budinger enters the game for I. Mahinmi,,87,88
475,4,0:01.0,Shooting foul by D. Wade (drawn by M. Ellis),,87,88
476,4,0:01.0,M. Ellis misses free throw 1 of 2,,87,88
477,4,0:01.0,Offensive rebound by Team,,87,88
478,4,0:01.0,I. Mahinmi enters the game for C. Budinger,,87,88
479,4,0:01.0,M. Ellis makes free throw 2 of 2,,88,88
480,4,0:00.0,,D. Wade misses 3-pt jump shot from 66 ft,88,88
481,4,0:00.0,,Offensive rebound by Team,88,88
482,1OT,4:37.0,,Turnover by D. Wade (bad pass; steal by I. Mahinmi),88,88
483,1OT,4:22.0,Personal foul by L. Deng (drawn by I. Mahinmi),,88,88
484,1OT,4:08.0,P. George misses 2-pt jump shot from 16 ft,,88,88
485,1OT,4:07.0,,Defensive rebound by H. Whiteside,88,88
486,1OT,3:54.0,,J. Winslow misses 3-pt jump shot from 24 ft,88,88
487,1OT,3:53.0,Defensive rebound by I. Mahinmi,,88,88
488,1OT,3:36.0,M. Ellis misses 2-pt jump shot from 20 ft,,88,88
489,1OT,3:34.0,,Defensive rebound by H. Whiteside,88,88
490,1OT,3:25.0,,L. Deng misses 2-pt jump shot from 17 ft,88,88
491,1OT,3:24.0,,Offensive rebound by D. Wade,88,88
492,1OT,3:22.0,,D. Wade makes 2-pt jump shot from 3 ft,88,90
493,1OT,3:06.0,M. Turner misses 2-pt jump shot from 17 ft,,88,90
494,1OT,3:05.0,Offensive rebound by M. Ellis,,88,90
495,1OT,3:04.0,M. Ellis misses 2-pt jump shot from 12 ft,,88,90
496,1OT,3:03.0,,Defensive rebound by Team,88,90
497,1OT,3:03.0,Loose ball foul by I. Mahinmi (drawn by J. Winslow),,88,90
498,1OT,2:47.0,,G. Dragić makes 2-pt jump shot from 2 ft,88,92
499,1OT,2:31.0,Shooting foul by G. Dragić (drawn by G. Hill),,88,92
500,1OT,2:31.0,G. Hill misses free throw 1 of 2,,88,92
501,1OT,2:31.0,Offensive rebound by Team,,88,92
502,1OT,2:31.0,G. Hill makes free throw 2 of 2,,89,92
503,1OT,2:16.0,,G. Dragić makes 2-pt layup from 2 ft,89,94
504,1OT,2:15.0,Indiana full timeout,,89,94
505,1OT,1:59.0,P. George misses 2-pt jump shot from 2 ft (block by H. Whiteside),,89,94
506,1OT,1:58.0,,Defensive rebound by G. Dragić,89,94
507,1OT,1:43.0,,D. Wade misses 2-pt jump shot from 9 ft,89,94
508,1OT,1:41.0,Defensive rebound by P. George,,89,94
509,1OT,1:36.0,M. Ellis misses 2-pt layup from 1 ft (block by D. Wade),,89,94
510,1OT,1:35.0,Offensive rebound by I. Mahinmi,,89,94
511,1OT,1:34.0,Personal foul by D. Wade (drawn by P. George),,89,94
512,1OT,1:28.0,P. George makes 2-pt jump shot from 17 ft,,91,94
513,1OT,1:17.0,,Personal foul by I. Mahinmi (drawn by G. Dragić),91,94
514,1OT,1:06.0,,Shooting foul by M. Turner (drawn by J. Winslow),91,94
515,1OT,1:06.0,,J. Winslow makes free throw 1 of 2,91,95
516,1OT,1:06.0,,J. Winslow makes free throw 2 of 2,91,96
517,1OT,1:06.0,Indiana full timeout,,91,96
518,1OT,0:57.0,P. George misses 3-pt jump shot from 22 ft,,91,96
519,1OT,0:56.0,,Defensive rebound by D. Wade,91,96
520,1OT,0:42.0,,Shooting foul by M. Turner (drawn by J. Winslow),91,96
521,1OT,0:42.0,J. Young enters the game for M. Turner,,91,96
522,1OT,0:42.0,,J. Winslow makes free throw 1 of 2,91,97
523,1OT,0:42.0,,J. Winslow makes free throw 2 of 2,91,98
524,1OT,0:42.0,Indiana full timeout,,91,98
525,1OT,0:32.0,M. Ellis makes 2-pt jump shot from 12 ft,,93,98
526,1OT,0:31.0,,Personal foul by M. Ellis (drawn by D. Wade),93,98
527,1OT,0:31.0,,D. Wade makes free throw 1 of 2,93,99
528,1OT,0:31.0,,D. Wade makes free throw 2 of 2,93,100
529,1OT,0:21.0,G. Hill misses 3-pt jump shot from 24 ft,,93,100
530,1OT,0:20.0,,Defensive rebound by L. Deng,93,100
531,1OT,0:13.0,,Personal foul by I. Mahinmi (drawn by G. Dragić),93,100
532,1OT,0:13.0,C. Budinger enters the game for I. Mahinmi,,93,100
533,1OT,0:13.0,S. Hill enters the game for M. Ellis,,93,100
534,1OT,0:13.0,L. Allen enters the game for P. George,,93,100
535,1OT,0:13.0,,J. Richardson enters the game for D. Wade,93,100
536,1OT,0:13.0,,G. Dragić makes free throw 1 of 2,93,101
537,1OT,0:13.0,,G. Dragić misses free throw 2 of 2,93,101
538,1OT,0:12.0,Defensive rebound by L. Allen,,93,101
539,1OT,0:03.0,J. Young misses 3-pt jump shot from 25 ft,,93,101
540,1OT,0:01.0,,Defensive rebound by L. Deng,93,101
