,QUARTER,TIME_REMAINING,NEW YORK_ACTION,CHARLOTTE_ACTION,NEW YORK_SCORE,CHARLOTTE_SCORE
394,4,8:41.0,S. Vujačić misses 2-pt jump shot from 18 ft,,65,79
395,4,8:40.0,,Defensive rebound by F. Kaminsky,65,79
396,4,8:22.0,,P. Hairston misses 3-pt jump shot from 25 ft,65,79
397,4,8:20.0,Defensive rebound by S. Vujačić,,65,79
398,4,8:11.0,K. Porziņģis makes 3-pt jump shot from 25 ft (assist by S. Vujačić),,68,79
399,4,7:46.0,,B. Roberts misses 2-pt layup from 1 ft,68,79
400,4,7:45.0,Defensive rebound by D. Williams,,68,79
401,4,7:37.0,K. Porziņģis misses 3-pt jump shot from 24 ft,,68,79
402,4,7:36.0,,Defensive rebound by P. Hairston,68,79
403,4,7:32.0,,K. Walker makes 2-pt layup at rim,68,81
404,4,7:32.0,,Shooting foul by L. Amundson (drawn by K. Walker),68,81
405,4,7:32.0,New York full timeout,,68,81
406,4,7:32.0,,M. Williams enters the game for F. Kaminsky,68,81
407,4,7:32.0,,J. Lin enters the game for T. Hansbrough,68,81
408,4,7:32.0,,S. Hawes enters the game for B. Roberts,68,81
409,4,7:32.0,A. Afflalo enters the game for L. Amundson,,68,81
410,4,7:32.0,,K. Walker makes free throw 1 of 1,68,82
411,4,7:16.0,Turnover by S. Vujačić (lost ball; steal by S. Hawes),,68,82
412,4,7:05.0,,K. Walker misses 3-pt jump shot from 25 ft,68,82
413,4,7:04.0,,Offensive rebound by S. Hawes,68,82
414,4,6:56.0,,M. Williams misses 3-pt jump shot from 25 ft,68,82
415,4,6:54.0,,Offensive rebound by P. Hairston,68,82
416,4,6:49.0,,Turnover by P. Hairston (bad pass; steal by D. Williams),68,82
417,4,6:49.0,D. Williams misses 2-pt layup from 1 ft,,68,82
418,4,6:49.0,Offensive rebound by D. Williams,,68,82
419,4,6:49.0,Shooting foul by S. Hawes (drawn by D. Williams),,68,82
420,4,6:49.0,D. Williams misses free throw 1 of 2,,68,82
421,4,6:49.0,Offensive rebound by Team,,68,82
422,4,6:49.0,D. Williams makes free throw 2 of 2,,69,82
423,4,6:39.0,,Turnover by J. Lin (traveling),69,82
424,4,6:24.0,S. Vujačić misses 2-pt jump shot from 17 ft,,69,82
425,4,6:23.0,,Defensive rebound by M. Williams,69,82
426,4,6:05.0,,J. Lin misses 3-pt jump shot from 25 ft,69,82
427,4,6:04.0,Defensive rebound by J. Calderón,,69,82
428,4,5:43.0,Turnover by A. Afflalo (lost ball; steal by S. Hawes),,69,82
429,4,5:37.0,,P. Hairston misses 3-pt jump shot from 25 ft,69,82
430,4,5:35.0,Defensive rebound by S. Vujačić,,69,82
431,4,5:22.0,A. Afflalo makes 3-pt jump shot from 24 ft (assist by S. Vujačić),,72,82
432,4,5:22.0,,Charlotte full timeout,72,82
433,4,5:01.0,,J. Lin makes 3-pt jump shot from 25 ft (assist by K. Walker),72,85
434,4,4:41.0,K. Porziņģis misses 3-pt jump shot from 27 ft,,72,85
435,4,4:40.0,,Defensive rebound by S. Hawes,72,85
436,4,4:16.0,,K. Walker misses 3-pt jump shot from 26 ft,72,85
437,4,4:14.0,,Offensive rebound by M. Williams,72,85
438,4,4:10.0,,Turnover by J. Lin (traveling),72,85
439,4,3:53.0,D. Williams misses 2-pt layup from 2 ft (block by S. Hawes),,72,85
440,4,3:51.0,Offensive rebound by D. Williams,,72,85
441,4,3:51.0,D. Williams misses 2-pt layup from 1 ft,,72,85
442,4,3:49.0,,Defensive rebound by P. Hairston,72,85
443,4,3:49.0,,Shooting foul by J. Calderón (drawn by P. Hairston),72,85
444,4,3:49.0,,P. Hairston makes 2-pt layup from 1 ft,72,87
445,4,3:49.0,,P. Hairston makes free throw 1 of 1,72,88
446,4,3:33.0,S. Vujačić makes 3-pt jump shot from 25 ft (assist by D. Williams),,75,88
447,4,3:17.0,,P. Hairston makes 3-pt jump shot from 26 ft (assist by K. Walker),75,91
448,4,3:03.0,S. Vujačić makes 2-pt jump shot from 18 ft (assist by A. Afflalo),,77,91
449,4,3:03.0,Shooting foul by J. Lin (drawn by S. Vujačić),,77,91
450,4,3:03.0,S. Vujačić misses free throw 1 of 1,,77,91
451,4,2:57.0,,Defensive rebound by K. Walker,77,91
452,4,2:43.0,,J. Lin misses 2-pt layup from 2 ft,77,91
453,4,2:42.0,,Offensive rebound by M. Williams,77,91
454,4,2:42.0,,M. Williams misses 2-pt layup from 1 ft,77,91
455,4,2:40.0,Defensive rebound by J. Calderón,,77,91
456,4,2:36.0,A. Afflalo misses 3-pt jump shot from 24 ft,,77,91
457,4,2:34.0,,Defensive rebound by J. Lin,77,91
458,4,2:17.0,,Turnover by J. Lin (lost ball; steal by A. Afflalo),77,91
459,4,2:10.0,,Violation by M. Williams (def goaltending),77,91
460,4,2:10.0,D. Williams makes 2-pt layup from 1 ft (assist by J. Calderón),,79,91
461,4,1:50.0,,K. Walker makes 2-pt jump shot from 19 ft,79,93
462,4,1:50.0,New York full timeout,,79,93
463,4,1:50.0,J. Grant enters the game for K. Porziņģis,,79,93
464,4,1:50.0,K. Séraphin enters the game for J. Calderón,,79,93
465,4,1:27.0,S. Vujačić makes 3-pt jump shot from 25 ft (assist by A. Afflalo),,82,93
466,4,1:19.0,,Personal foul by J. Grant (drawn by K. Walker),82,93
467,4,1:19.0,,K. Walker makes free throw 1 of 2,82,94
468,4,1:19.0,,K. Walker makes free throw 2 of 2,82,95
469,4,1:04.0,A. Afflalo makes 2-pt jump shot from 20 ft,,84,95
470,4,0:54.0,,Personal take foul by J. Grant (drawn by K. Walker),84,95
471,4,0:54.0,,K. Walker makes free throw 1 of 2,84,96
472,4,0:54.0,,K. Walker makes free throw 2 of 2,84,97
473,4,0:39.0,J. Grant misses 2-pt jump shot from 21 ft,,84,97
474,4,0:37.0,Offensive rebound by K. Séraphin,,84,97
475,4,0:35.0,D. Williams misses 3-pt jump shot from 22 ft,,84,97
476,4,0:34.0,,Defensive rebound by P. Hairston,84,97
477,4,0:10.0,,Turnover by Team (shot clock),84,97
478,4,0:02.0,J. Grant misses 3-pt jump shot from 25 ft,,84,97
479,4,0:00.0,,Defensive rebound by M. Williams,84,97
