,QUARTER,TIME_REMAINING,DALLAS_ACTION,LA LAKERS_ACTION,DALLAS_SCORE,LA LAKERS_SCORE
386,4,6:51.0,,J. Randle misses free throw 1 of 2,92,76
387,4,6:51.0,,Offensive rebound by Team,92,76
388,4,6:51.0,,J. Randle makes free throw 2 of 2,92,77
389,4,6:35.0,Turnover by D. Williams (bad pass; steal by J. Randle),,92,77
390,4,6:29.0,,B. Bass makes 2-pt dunk at rim (assist by J. Randle),92,79
391,4,6:14.0,C. Villanueva misses 3-pt jump shot from 24 ft,,92,79
392,4,6:13.0,,Defensive rebound by K. Bryant,92,79
393,4,6:04.0,,L. Williams makes 3-pt jump shot from 22 ft,92,82
394,4,6:04.0,Dallas full timeout,,92,82
395,4,6:04.0,Z. Pachulia enters the game for D. Powell,,92,82
396,4,6:04.0,D. Nowitzki enters the game for C. Villanueva,,92,82
397,4,6:04.0,R. Felton enters the game for J. Evans,,92,82
398,4,5:52.0,D. Nowitzki makes 2-pt jump shot from 16 ft (assist by D. Williams),,94,82
399,4,5:32.0,,K. Bryant misses 3-pt jump shot from 24 ft,94,82
400,4,5:31.0,Defensive rebound by J. Barea,,94,82
401,4,5:10.0,R. Felton misses 2-pt layup from 1 ft,,94,82
402,4,5:09.0,Offensive rebound by Z. Pachulia,,94,82
403,4,5:09.0,Shooting foul by K. Bryant (drawn by Z. Pachulia),,94,82
404,4,5:09.0,Z. Pachulia makes free throw 1 of 2,,95,82
405,4,5:09.0,,R. Hibbert enters the game for B. Bass,95,82
406,4,5:09.0,Z. Pachulia makes free throw 2 of 2,,96,82
407,4,5:00.0,,D. Russell makes 2-pt jump shot from 15 ft,96,84
408,4,4:29.0,D. Nowitzki misses 3-pt jump shot from 25 ft,,96,84
409,4,4:29.0,,Defensive rebound by R. Hibbert,96,84
410,4,4:22.0,,D. Russell misses 2-pt jump shot from 17 ft,96,84
411,4,4:20.0,Defensive rebound by Z. Pachulia,,96,84
412,4,4:03.0,Z. Pachulia misses 2-pt jump shot from 11 ft,,96,84
413,4,4:02.0,Offensive rebound by J. Barea,,96,84
414,4,3:57.0,Dallas full timeout,,96,84
415,4,3:46.0,Offensive foul by Z. Pachulia (drawn by L. Williams),,96,84
416,4,3:46.0,Turnover by Z. Pachulia (offensive foul),,96,84
417,4,3:36.0,,K. Bryant makes 3-pt jump shot from 24 ft (assist by D. Russell),96,87
418,4,3:19.0,D. Williams misses 2-pt layup from 2 ft,,96,87
419,4,3:18.0,,Defensive rebound by J. Randle,96,87
420,4,3:13.0,,Shooting foul by D. Nowitzki (drawn by J. Randle),96,87
421,4,3:13.0,,J. Randle makes free throw 1 of 2,96,88
422,4,3:13.0,,J. Randle makes free throw 2 of 2,96,89
423,4,3:00.0,Shooting foul by R. Hibbert (drawn by Z. Pachulia),,96,89
424,4,3:00.0,Z. Pachulia misses free throw 1 of 2,,96,89
425,4,3:00.0,Offensive rebound by Team,,96,89
426,4,3:00.0,Z. Pachulia makes free throw 2 of 2,,97,89
427,4,2:43.0,,D. Russell misses 2-pt jump shot from 5 ft,97,89
428,4,2:41.0,Defensive rebound by J. Barea,,97,89
429,4,2:33.0,D. Nowitzki misses 2-pt jump shot from 16 ft,,97,89
430,4,2:32.0,,Defensive rebound by L. Williams,97,89
431,4,2:27.0,,Shooting foul by D. Williams (drawn by L. Williams),97,89
432,4,2:27.0,Official timeout,,97,89
433,4,2:27.0,D. Powell enters the game for D. Nowitzki,,97,89
434,4,2:27.0,,L. Williams makes free throw 1 of 2,97,90
435,4,2:27.0,,L. Williams makes free throw 2 of 2,97,91
436,4,2:05.0,R. Felton makes 2-pt jump shot from 16 ft,,99,91
437,4,1:51.0,,J. Randle misses 2-pt layup from 2 ft,99,91
438,4,1:51.0,Offensive rebound by Z. Pachulia,,99,91
439,4,1:32.0,J. Barea makes 2-pt jump shot from 12 ft (assist by D. Williams),,101,91
440,4,1:32.0,,LA Lakers full timeout,101,91
441,4,1:32.0,,N. Young enters the game for R. Hibbert,101,91
442,4,1:32.0,D. Harris enters the game for D. Williams,,101,91
443,4,1:23.0,,L. Williams misses 3-pt jump shot from 25 ft,101,91
444,4,1:22.0,,Offensive rebound by K. Bryant,101,91
445,4,1:18.0,,K. Bryant misses 3-pt jump shot from 24 ft,101,91
446,4,1:16.0,Defensive rebound by D. Harris,,101,91
447,4,1:06.0,Turnover by Z. Pachulia (bad pass; steal by J. Randle),,101,91
448,4,0:59.0,,D. Russell misses 3-pt jump shot from 24 ft,101,91
449,4,0:58.0,Defensive rebound by D. Powell,,101,91
450,4,0:36.0,Turnover by J. Barea (lost ball; steal by D. Russell),,101,91
451,4,0:32.0,,J. Randle makes 2-pt layup from 1 ft (assist by K. Bryant),101,93
452,4,0:31.0,Personal take foul by J. Randle (drawn by Z. Pachulia),,101,93
453,4,0:31.0,Z. Pachulia makes free throw 1 of 2,,102,93
454,4,0:31.0,Z. Pachulia makes free throw 2 of 2,,103,93
455,4,0:17.0,,L. Williams misses 3-pt jump shot from 26 ft,103,93
456,4,0:16.0,Defensive rebound by D. Powell,,103,93
