,QUARTER,TIME_REMAINING,NEW YORK_ACTION,CLEVELAND_ACTION,NEW YORK_SCORE,CLEVELAND_SCORE
392,4,7:13.0,,L. James makes free throw 2 of 2,75,77
393,4,7:06.0,Turnover by J. Calderón (bad pass; steal by L. James),,75,77
394,4,7:00.0,,L. James makes 2-pt dunk at rim,75,79
395,4,6:43.0,K. O'Quinn misses 3-pt jump shot from 25 ft,,75,79
396,4,6:43.0,,Defensive rebound by L. James,75,79
397,4,6:37.0,,Shooting foul by C. Anthony (drawn by L. James),75,79
398,4,6:37.0,,L. James misses free throw 1 of 3,75,79
399,4,6:37.0,,Offensive rebound by Team,75,79
400,4,6:37.0,,L. James makes free throw 2 of 3,75,80
401,4,6:37.0,New York full timeout,,75,80
402,4,6:37.0,,L. James makes free throw 3 of 3,75,81
403,4,6:22.0,C. Anthony misses 2-pt layup from 2 ft (block by L. James),,75,81
404,4,6:20.0,,Defensive rebound by M. Williams,75,81
405,4,6:16.0,,Turnover by L. James (palming),75,81
406,4,5:56.0,K. O'Quinn makes 2-pt jump shot from 13 ft,,77,81
407,4,5:38.0,,M. Williams misses 3-pt jump shot from 23 ft,77,81
408,4,5:37.0,Defensive rebound by C. Anthony,,77,81
409,4,5:30.0,L. Galloway misses 3-pt jump shot from 23 ft,,77,81
410,4,5:30.0,,Defensive rebound by L. James,77,81
411,4,5:22.0,,M. Dellavedova misses 2-pt jump shot from 21 ft,77,81
412,4,5:20.0,,Offensive rebound by T. Thompson,77,81
413,4,5:17.0,,M. Williams makes 3-pt jump shot from 24 ft (assist by T. Thompson),77,84
414,4,4:50.0,C. Anthony makes 2-pt jump shot from 3 ft,,79,84
415,4,4:47.0,,Cleveland full timeout,79,84
416,4,4:47.0,L. Thomas enters the game for K. O'Quinn,,79,84
417,4,4:27.0,,L. James misses 2-pt jump shot from 10 ft,79,84
418,4,4:25.0,Defensive rebound by C. Anthony,,79,84
419,4,4:24.0,Turnover by C. Anthony (bad pass),,79,84
420,4,4:01.0,,L. James makes 3-pt jump shot from 26 ft,79,87
421,4,3:44.0,C. Anthony misses 2-pt jump shot from 16 ft,,79,87
422,4,3:44.0,,Defensive rebound by T. Thompson,79,87
423,4,3:32.0,,L. James misses 2-pt jump shot from 15 ft,79,87
424,4,3:32.0,,Offensive rebound by Team,79,87
425,4,3:32.0,Loose ball foul by C. Anthony (drawn by T. Thompson),,79,87
426,4,3:32.0,,T. Thompson makes free throw 1 of 2,79,88
427,4,3:32.0,K. Porziņģis enters the game for L. Thomas,,79,88
428,4,3:32.0,,T. Thompson makes free throw 2 of 2,79,89
429,4,3:12.0,C. Anthony misses 3-pt jump shot from 24 ft,,79,89
430,4,3:12.0,Offensive rebound by J. Calderón,,79,89
431,4,2:56.0,K. Porziņģis misses 3-pt jump shot from 27 ft,,79,89
432,4,2:55.0,Offensive rebound by L. Galloway,,79,89
433,4,2:48.0,L. Galloway makes 3-pt jump shot from 23 ft,,82,89
434,4,2:27.0,,M. Williams misses 2-pt jump shot from 18 ft,82,89
435,4,2:27.0,,Offensive rebound by T. Thompson,82,89
436,4,2:21.0,,M. Dellavedova makes 2-pt jump shot from 11 ft,82,91
437,4,2:18.0,Turnover by R. Lopez (inbound),,82,91
438,4,2:05.0,,L. James makes 2-pt dunk at rim (assist by M. Williams),82,93
439,4,2:05.0,New York full timeout,,82,93
440,4,1:54.0,C. Anthony misses 2-pt jump shot from 20 ft,,82,93
441,4,1:54.0,,Defensive rebound by T. Thompson,82,93
442,4,1:41.0,,K. Love makes 3-pt jump shot from 25 ft (assist by L. James),82,96
443,4,1:30.0,J. Calderón makes 2-pt jump shot from 15 ft,,84,96
444,4,1:06.0,,L. James misses 3-pt jump shot from 25 ft,84,96
445,4,1:06.0,Defensive rebound by Team,,84,96
446,4,0:59.0,R. Lopez makes 2-pt layup from 1 ft (assist by J. Calderón),,86,96
447,4,0:37.0,,L. James misses 2-pt jump shot from 5 ft (block by K. Porziņģis),86,96
448,4,0:37.0,Defensive rebound by Team,,86,96
449,4,0:37.0,,J. Cunningham enters the game for L. James,86,96
450,4,0:26.0,K. Porziņģis misses 2-pt jump shot from 10 ft,,86,96
451,4,0:24.0,,Defensive rebound by T. Thompson,86,96
452,4,0:00.0,,Turnover by Team (shot clock),86,96
