,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,DENVER_ACTION,SAN ANTONIO_SCORE,DENVER_SCORE
388,4,4:22.0,,Turnover by E. Mudiay (bad pass; steal by D. West),92,92
389,4,4:14.0,J. Simmons makes 2-pt layup from 2 ft (assist by A. Miller),,94,92
390,4,4:06.0,,W. Barton misses 3-pt jump shot from 23 ft,94,92
391,4,4:05.0,Defensive rebound by K. Martin,,94,92
392,4,3:41.0,T. Duncan makes 2-pt jump shot from 22 ft,,96,92
393,4,3:40.0,,Denver full timeout,96,92
394,4,3:22.0,,J. Nurkić misses 2-pt hook shot from 4 ft,96,92
395,4,3:21.0,Defensive rebound by D. West,,96,92
396,4,3:02.0,K. Martin misses 3-pt jump shot from 25 ft,,96,92
397,4,3:01.0,,Defensive rebound by N. Jokić,96,92
398,4,2:48.0,,E. Mudiay misses 3-pt jump shot from 25 ft,96,92
399,4,2:47.0,Defensive rebound by K. Martin,,96,92
400,4,2:31.0,K. Martin misses 2-pt jump shot from 1 ft,,96,92
401,4,2:30.0,Offensive rebound by K. Martin,,96,92
402,4,2:30.0,K. Martin misses 2-pt layup from 1 ft,,96,92
403,4,2:27.0,,Defensive rebound by N. Jokić,96,92
404,4,2:22.0,,W. Barton misses 3-pt jump shot from 23 ft,96,92
405,4,2:21.0,Defensive rebound by K. Martin,,96,92
406,4,2:04.0,D. West misses 2-pt jump shot from 17 ft,,96,92
407,4,2:02.0,,Defensive rebound by E. Mudiay,96,92
408,4,1:54.0,,E. Mudiay misses 2-pt layup from 2 ft (block by D. West),96,92
409,4,1:53.0,,Offensive rebound by Team,96,92
410,4,1:45.0,,J. Nurkić makes 2-pt layup from 2 ft (assist by E. Mudiay),96,94
411,4,1:25.0,A. Miller misses 2-pt jump shot from 17 ft,,96,94
412,4,1:24.0,,Defensive rebound by N. Jokić,96,94
413,4,1:14.0,,Shooting foul by D. West (drawn by N. Jokić),96,94
414,4,1:14.0,,N. Jokić makes free throw 1 of 2,96,95
415,4,1:14.0,K. Anderson enters the game for J. Simmons,,96,95
416,4,1:14.0,P. Mills enters the game for A. Miller,,96,95
417,4,1:14.0,,N. Jokić makes free throw 2 of 2,96,96
418,4,1:01.0,Personal block foul by G. Harris,,96,96
419,4,1:01.0,K. Martin makes free throw 1 of 2,,97,96
420,4,1:01.0,K. Martin makes free throw 2 of 2,,98,96
421,4,0:46.0,,J. Nurkić misses 2-pt jump shot from 3 ft (block by D. West),98,96
422,4,0:45.0,,Offensive rebound by J. Nurkić,98,96
423,4,0:44.0,Violation by D. West (def goaltending),,98,96
424,4,0:44.0,,J. Nurkić makes 2-pt layup from 2 ft,98,98
425,4,0:30.0,Loose ball foul by K. Martin,,98,98
426,4,0:30.0,Turnover by K. Martin (offensive foul),,98,98
427,4,0:30.0,,G. Harris makes free throw 1 of 2,98,99
428,4,0:30.0,,G. Harris makes free throw 2 of 2,98,100
429,4,0:17.0,San Antonio full timeout,,98,100
430,4,0:17.0,,J. Sampson enters the game for W. Barton,98,100
431,4,0:13.0,Turnover by T. Duncan (bad pass; steal by G. Harris),,98,100
432,4,0:10.0,,G. Harris makes 2-pt dunk at rim,98,102
433,4,0:05.0,P. Mills misses 3-pt jump shot from 27 ft,,98,102
434,4,0:05.0,,Defensive rebound by J. Nurkić,98,102
