,QUARTER,TIME_REMAINING,BOSTON_ACTION,TORONTO_ACTION,BOSTON_SCORE,TORONTO_SCORE
375,4,2:02.0,Offensive rebound by Team,,107,111
376,4,1:40.0,I. Thomas misses 2-pt jump shot from 7 ft,,107,111
377,4,1:39.0,,Defensive rebound by T. Ross,107,111
378,4,1:29.0,,Toronto full timeout,107,111
379,4,1:29.0,,J. Valančiūnas enters the game for B. Biyombo,107,111
380,4,1:18.0,,K. Lowry misses 2-pt jump shot from 17 ft,107,111
381,4,1:18.0,Defensive rebound by J. Crowder,,107,111
382,4,1:05.0,J. Crowder makes 2-pt jump shot from 16 ft (assist by K. Olynyk),,109,111
383,4,0:47.0,,D. DeRozan makes 2-pt jump shot from 18 ft,109,113
384,4,0:47.0,Boston full timeout,,109,113
385,4,0:47.0,,B. Biyombo enters the game for J. Valančiūnas,109,113
386,4,0:47.0,M. Smart enters the game for A. Johnson,,109,113
387,4,0:43.0,A. Bradley misses 2-pt layup from 3 ft (block by T. Ross),,109,113
388,4,0:43.0,Offensive rebound by Team,,109,113
389,4,0:43.0,Boston full timeout,,109,113
390,4,0:42.0,Turnover by I. Thomas (bad pass; steal by P. Patterson),,109,113
391,4,0:28.0,,D. DeRozan misses 2-pt layup from 2 ft,109,113
392,4,0:28.0,Defensive rebound by J. Crowder,,109,113
393,4,0:25.0,Personal block foul by P. Patterson (drawn by I. Thomas),,109,113
394,4,0:18.0,A. Bradley misses 3-pt jump shot from 24 ft,,109,113
395,4,0:17.0,,Defensive rebound by P. Patterson,109,113
396,4,0:15.0,,Personal foul by M. Smart (drawn by K. Lowry),109,113
397,4,0:15.0,,K. Lowry makes free throw 1 of 2,109,114
398,4,0:15.0,,K. Lowry makes free throw 2 of 2,109,115
399,4,0:11.0,Turnover by I. Thomas (lost ball; steal by K. Lowry),,109,115
